unit,wins,make_playoffs,win_finals
bos,64,1,0.331
lac,58,1,0.19899999999999998
okc,58,1,0.028999999999999998
cle,54,1,0.094
den,54,1,0.068
min,54,0.9990000000000001,0.046
phi,53,1,0.059000000000000004
mil,51,1,0.08800000000000001
ny,51,1,0.009000000000000001
no,49,0.9590000000000001,0.015
ind,46,0.9690000000000001,0.012
phx,45,0.7659999999999999,0.006
sac,44,0.589,0.006
dal,43,0.53,0.005
gs,43,0.465,0.017
uta,42,0.368,0.004
orl,42,0.737,0.002
lal,41,0.297,0.006
mia,41,0.754,0.004
chi,38,0.32799999999999996,0
hou,37,0.027999999999999997,0
bkn,34,0.079,0
tor,34,0.073,0
atl,33,0.061,0
mem,32,0.001,0
por,23,0,0
cha,18,0,0
sa,18,0,0
wsh,17,0,0
det,14,0,0
