unit,wins,make_playoffs,win_finals
mil,59,1,0.159
bos,58,1,0.20199999999999999
den,56,1,0.106
phi,52,1,0.032
cle,51,1,0.051
mem,50,1,0.033
ny,49,0.9990000000000001,0.098
sac,46,0.981,0.006
lac,46,0.991,0.27
phx,44,0.934,0.009000000000000001
bkn,44,0.8690000000000001,0.001
dal,43,0.8809999999999999,0.009000000000000001
mia,43,0.644,0.001
gs,42,0.752,0.013000000000000001
tor,42,0.596,0.005
atl,42,0.51,0
no,41,0.40399999999999997,0.001
lal,40,0.397,0.003
min,40,0.42100000000000004,0.001
chi,39,0.249,0.001
uta,39,0.134,0
wsh,39,0.11699999999999999,0
por,38,0.092,0
okc,36,0.013999999999999999,0
ind,36,0.013999999999999999,0
orl,34,0.001,0
cha,24,0,0
det,20,0,0
sa,20,0,0
hou,18,0,0
