unit,wins,make_playoffs,win_finals
bos,58,1,0.20600000000000002
phi,56,0.9990000000000001,0.127
mil,52,0.9890000000000001,0.138
den,52,0.995,0.109
min,52,0.993,0.067
okc,51,0.987,0.031
mia,48,0.897,0.032
bkn,48,0.883,0.026000000000000002
phx,47,0.903,0.025
ny,46,0.782,0.013000000000000001
cle,45,0.7040000000000001,0.026000000000000002
no,44,0.772,0.018000000000000002
gs,44,0.787,0.046
lac,44,0.762,0.067
ind,44,0.5589999999999999,0.009000000000000001
atl,44,0.58,0.012
orl,43,0.522,0.004
sac,43,0.637,0.015
dal,42,0.508,0.011000000000000001
lal,41,0.498,0.017
hou,37,0.141,0.001
tor,37,0.079,0
mem,32,0.015,0
chi,32,0.004,0
uta,29,0.002,0
cha,29,0.001,0
por,26,0,0
wsh,25,0,0
det,20,0,0
sa,18,0,0
