unit,wins,make_playoffs,win_finals
bos,62,1,0.26899999999999996
cle,58,1,0.14300000000000002
lac,57,1,0.174
min,55,1,0.07
okc,54,0.9990000000000001,0.019
den,53,0.998,0.051
ny,51,0.9990000000000001,0.019
mil,51,0.998,0.126
no,49,0.9359999999999999,0.013000000000000001
phx,48,0.835,0.016
dal,47,0.852,0.03
phi,46,0.963,0.018000000000000002
ind,45,0.941,0.009000000000000001
orl,44,0.893,0.002
gs,44,0.503,0.019
sac,44,0.395,0.003
lal,44,0.402,0.013000000000000001
mia,42,0.785,0.005
uta,41,0.079,0.001
atl,38,0.262,0.001
chi,36,0.095,0
hou,36,0.003,0
bkn,34,0.05,0
tor,32,0.013000000000000001,0
mem,29,0,0
por,24,0,0
det,17,0,0
sa,17,0,0
cha,16,0,0
wsh,16,0,0
