unit,wins,make_playoffs,win_finals
bos,57,1,0.16899999999999998
den,54,0.9990000000000001,0.115
phi,54,0.996,0.094
gs,51,0.993,0.09699999999999999
mil,50,0.9790000000000001,0.128
min,48,0.9620000000000001,0.057
lac,48,0.956,0.102
atl,47,0.9129999999999999,0.035
cle,46,0.865,0.045
bkn,45,0.8340000000000001,0.023
dal,45,0.845,0.024
okc,43,0.732,0.012
phx,43,0.733,0.016
mia,43,0.6809999999999999,0.019
ny,42,0.597,0.008
ind,42,0.56,0.009000000000000001
no,40,0.515,0.009000000000000001
lal,40,0.495,0.019
tor,39,0.36,0.004
sac,38,0.324,0.006999999999999999
hou,37,0.231,0.003
orl,35,0.09699999999999999,0.001
mem,35,0.14,0.003
chi,35,0.09,0.001
uta,33,0.065,0.002
wsh,32,0.022000000000000002,0
cha,29,0.006999999999999999,0
por,29,0.009000000000000001,0
det,27,0.001,0
sa,24,0,0
