unit,wins,make_playoffs,win_finals
bos,63,1,0.275
lac,56,1,0.19699999999999998
okc,56,1,0.027999999999999997
den,54,1,0.081
phi,54,1,0.083
cle,54,1,0.092
min,53,0.9990000000000001,0.051
mil,52,1,0.105
no,50,0.986,0.018000000000000002
ny,49,0.988,0.006
ind,45,0.9309999999999999,0.012
phx,44,0.7120000000000001,0.006999999999999999
dal,43,0.628,0.008
mia,43,0.8390000000000001,0.006
sac,42,0.46799999999999997,0.004
uta,42,0.46,0.005
gs,42,0.455,0.016
orl,42,0.674,0.001
lal,40,0.235,0.003
chi,39,0.337,0
hou,37,0.051,0
bkn,35,0.11199999999999999,0
tor,34,0.076,0
mem,34,0.005,0
atl,33,0.044000000000000004,0
por,22,0,0
cha,21,0,0
sa,18,0,0
wsh,17,0,0
det,15,0,0
