unit,wins,make_playoffs,win_finals
bos,57,0.9990000000000001,0.193
phi,56,0.9990000000000001,0.129
mil,52,0.985,0.136
den,52,0.995,0.109
min,52,0.993,0.07200000000000001
okc,51,0.9840000000000001,0.026000000000000002
mia,48,0.89,0.036000000000000004
bkn,48,0.877,0.026000000000000002
phx,47,0.899,0.026000000000000002
ny,46,0.772,0.013000000000000001
no,46,0.868,0.023
cle,45,0.691,0.026000000000000002
ind,45,0.654,0.011000000000000001
gs,44,0.78,0.046
lac,44,0.764,0.067
atl,44,0.557,0.012
orl,44,0.498,0.003
sac,42,0.569,0.015
dal,42,0.518,0.013000000000000001
lal,41,0.47100000000000003,0.016
hou,37,0.14300000000000002,0.002
tor,37,0.07200000000000001,0
chi,32,0.004,0
mem,32,0.013999999999999999,0
uta,29,0.002,0
cha,29,0.002,0
por,26,0,0
wsh,25,0,0
det,20,0,0
sa,18,0,0
