unit,wins,make_playoffs,win_finals
bos,67,1,0.466
okc,57,1,0.031
min,56,1,0.055
den,55,1,0.053
lac,54,1,0.10300000000000001
cle,53,1,0.054000000000000006
mil,52,1,0.127
no,49,0.943,0.009000000000000001
ny,49,0.988,0.013000000000000001
orl,48,0.9620000000000001,0.002
phi,47,0.971,0.02
mia,47,0.961,0.01
dal,47,0.821,0.021
sac,46,0.6890000000000001,0.004
gs,45,0.556,0.015
phx,45,0.525,0.004
lal,44,0.467,0.013000000000000001
ind,43,0.812,0.002
chi,38,0.147,0
hou,36,0.001,0
uta,35,0,0
atl,34,0.102,0
bkn,33,0.051,0
tor,30,0.008,0
mem,26,0,0
por,23,0,0
cha,19,0,0
sa,19,0,0
det,16,0,0
wsh,16,0,0
