unit,wins,make_playoffs,win_finals
mil,58,1,0.10300000000000001
bos,57,1,0.322
den,54,1,0.045
phi,54,1,0.12300000000000001
mem,52,1,0.10400000000000001
cle,51,1,0.05
sac,49,1,0.009000000000000001
ny,48,1,0.07
bkn,46,0.998,0.002
phx,46,1,0.027000000000000003
mia,44,0.7859999999999999,0.001
lac,43,0.963,0.096
gs,43,0.9109999999999999,0.006999999999999999
lal,42,0.902,0.028999999999999998
no,42,0.7390000000000001,0.004
tor,41,0.484,0.004
atl,41,0.342,0
min,40,0.355,0.001
chi,40,0.391,0.003
okc,39,0.068,0
dal,39,0.061,0
uta,37,0.001,0
ind,36,0,0
wsh,35,0,0
orl,35,0,0
por,34,0,0
cha,27,0,0
sa,21,0,0
hou,20,0,0
det,16,0,0
