unit,wins,make_playoffs,win_finals
mil,58,1,0.20600000000000002
bos,56,1,0.195
den,56,1,0.10400000000000001
phi,53,1,0.08199999999999999
cle,52,1,0.055
ny,49,0.9990000000000001,0.08
mem,48,0.997,0.027000000000000003
sac,47,0.9940000000000001,0.008
phx,46,0.993,0.027000000000000003
bkn,45,0.9440000000000001,0.004
lac,45,0.9790000000000001,0.179
mia,43,0.752,0.001
dal,43,0.8320000000000001,0.01
gs,43,0.7879999999999999,0.013999999999999999
atl,42,0.5489999999999999,0.001
min,41,0.5329999999999999,0.003
lal,41,0.434,0.003
tor,41,0.445,0.002
no,40,0.264,0
chi,39,0.185,0.001
wsh,38,0.10300000000000001,0
por,38,0.10400000000000001,0
okc,38,0.052000000000000005,0
uta,37,0.03,0
ind,36,0.023,0
orl,33,0,0
cha,25,0,0
sa,20,0,0
hou,19,0,0
det,18,0,0
