unit,wins,make_playoffs,win_finals
bos,57,1,0.36
den,54,1,0.07
mil,52,1,0.026000000000000002
phi,52,1,0.125
cle,51,0.9990000000000001,0.071
mem,50,0.998,0.096
lac,47,0.986,0.122
bkn,47,0.975,0.013000000000000001
phx,45,0.9109999999999999,0.038
sac,45,0.865,0.008
mia,44,0.8290000000000001,0.009000000000000001
ny,44,0.8540000000000001,0.017
dal,43,0.775,0.016
gs,43,0.6679999999999999,0.012
no,42,0.562,0.004
atl,42,0.608,0.002
lal,40,0.33399999999999996,0.004
por,40,0.324,0.002
min,40,0.27699999999999997,0.002
uta,40,0.253,0
tor,39,0.276,0.001
chi,39,0.28600000000000003,0.001
wsh,38,0.111,0
okc,37,0.046,0
ind,37,0.061,0
orl,32,0.002,0
cha,26,0,0
det,22,0,0
sa,21,0,0
hou,20,0,0
