unit,wins,make_playoffs,win_finals
bos,58,1,0.207
mil,58,1,0.139
den,56,1,0.08800000000000001
cle,51,1,0.057
phi,51,1,0.024
mem,49,0.9990000000000001,0.025
ny,48,0.996,0.081
lac,47,0.998,0.335
sac,46,0.975,0.004
bkn,45,0.9059999999999999,0.002
dal,44,0.9359999999999999,0.012
phx,44,0.9229999999999999,0.009000000000000001
mia,44,0.742,0.002
atl,42,0.645,0.001
gs,42,0.685,0.009000000000000001
tor,41,0.423,0.002
lal,41,0.44299999999999995,0.003
no,40,0.316,0
uta,40,0.24,0
min,39,0.244,0.001
chi,39,0.20800000000000002,0
por,39,0.193,0
wsh,38,0.066,0
okc,37,0.049,0
ind,35,0.011000000000000001,0
orl,34,0.004,0
cha,25,0,0
det,20,0,0
sa,19,0,0
hou,18,0,0
