unit,wins,make_playoffs,win_finals
bos,66,1,0.40299999999999997
min,57,1,0.08199999999999999
okc,56,1,0.032
cle,54,1,0.07400000000000001
den,54,1,0.05
lac,53,0.9990000000000001,0.10099999999999999
mil,51,1,0.12300000000000001
no,48,0.855,0.008
dal,48,0.87,0.03
ny,48,0.983,0.013999999999999999
orl,47,0.9590000000000001,0.003
phx,47,0.7340000000000001,0.008
mia,46,0.9420000000000001,0.008
gs,46,0.5760000000000001,0.016
phi,46,0.9329999999999999,0.022000000000000002
lal,45,0.526,0.016
ind,45,0.89,0.006
sac,45,0.439,0.003
chi,38,0.14400000000000002,0
uta,35,0,0
hou,35,0,0
atl,35,0.105,0
bkn,33,0.027000000000000003,0
tor,32,0.019,0
mem,28,0,0
por,21,0,0
cha,20,0,0
sa,18,0,0
det,17,0,0
wsh,15,0,0
