unit,wins,make_playoffs,win_finals
bos,60,1,0.21
phi,55,0.9990000000000001,0.098
den,53,0.998,0.10300000000000001
min,49,0.977,0.064
dal,49,0.9690000000000001,0.043
gs,48,0.971,0.083
mil,48,0.937,0.095
cle,47,0.9009999999999999,0.055
atl,45,0.835,0.027999999999999997
mia,45,0.82,0.027000000000000003
lac,45,0.8690000000000001,0.07400000000000001
bkn,44,0.7609999999999999,0.019
ny,44,0.7170000000000001,0.013999999999999999
okc,42,0.6629999999999999,0.013000000000000001
ind,42,0.5820000000000001,0.011000000000000001
sac,41,0.5770000000000001,0.015
phx,41,0.569,0.013000000000000001
lal,41,0.588,0.021
no,38,0.33899999999999997,0.005
tor,38,0.215,0.001
hou,37,0.244,0.003
orl,36,0.125,0.001
mem,35,0.133,0.003
chi,35,0.096,0.001
uta,35,0.1,0.001
cha,30,0.006999999999999999,0
wsh,28,0.004,0
por,28,0.003,0
det,26,0.001,0
sa,23,0,0
