unit,wins,make_playoffs,win_finals
bos,62,1,0.276
cle,58,1,0.138
lac,57,1,0.175
min,55,1,0.076
okc,54,0.998,0.018000000000000002
den,53,0.997,0.052000000000000005
mil,51,0.9990000000000001,0.122
ny,51,0.9990000000000001,0.021
no,49,0.935,0.013000000000000001
dal,48,0.8490000000000001,0.03
phx,47,0.818,0.013000000000000001
phi,46,0.9620000000000001,0.018000000000000002
ind,45,0.937,0.009000000000000001
gs,45,0.49200000000000005,0.018000000000000002
orl,44,0.888,0.002
sac,44,0.449,0.003
lal,44,0.382,0.009000000000000001
mia,42,0.79,0.006
uta,41,0.078,0.001
atl,38,0.27,0.001
chi,36,0.09300000000000001,0
hou,36,0.003,0
bkn,34,0.047,0
tor,32,0.013999999999999999,0
mem,29,0,0
por,24,0,0
det,17,0,0
sa,17,0,0
cha,17,0,0
wsh,16,0,0
