unit,wins,make_playoffs,win_finals
bos,64,1,0.304
min,58,1,0.102
cle,57,1,0.126
lac,56,1,0.161
okc,55,1,0.019
den,51,0.9790000000000001,0.034
no,50,0.932,0.013999999999999999
ny,49,0.9940000000000001,0.018000000000000002
mil,48,0.995,0.091
phx,48,0.816,0.013000000000000001
dal,47,0.7709999999999999,0.022000000000000002
phi,47,0.978,0.033
gs,46,0.598,0.026000000000000002
orl,45,0.9179999999999999,0.002
lal,45,0.479,0.018000000000000002
sac,44,0.41700000000000004,0.002
mia,44,0.902,0.01
ind,44,0.878,0.006
uta,38,0.006,0
chi,38,0.158,0
hou,36,0.002,0
atl,36,0.142,0
bkn,33,0.031,0
mem,30,0,0
tor,30,0.004,0
por,23,0,0
cha,19,0,0
sa,18,0,0
det,16,0,0
wsh,16,0,0
