unit,wins,make_playoffs,win_finals
bos,64,1,0.304
okc,56,1,0.028999999999999998
min,55,1,0.055999999999999994
lac,54,1,0.171
den,54,1,0.085
mil,54,1,0.132
phi,53,0.9990000000000001,0.075
no,51,0.992,0.026000000000000002
cle,50,0.99,0.049
ny,48,0.95,0.008
mia,47,0.96,0.013999999999999999
ind,45,0.857,0.006
dal,44,0.7170000000000001,0.009000000000000001
sac,44,0.625,0.006
orl,44,0.746,0.002
uta,43,0.496,0.005
phx,42,0.45799999999999996,0.004
gs,42,0.41100000000000003,0.013999999999999999
lal,40,0.204,0.004
hou,38,0.098,0
tor,38,0.228,0.001
chi,37,0.11199999999999999,0.001
bkn,35,0.107,0
atl,34,0.05,0
mem,30,0,0
por,20,0,0
cha,19,0,0
wsh,19,0,0
sa,17,0,0
det,15,0,0
