unit,wins,make_playoffs,win_finals
mil,58,1,0.11699999999999999
bos,57,1,0.38
phi,54,1,0.16399999999999998
den,53,1,0.019
cle,51,1,0.027000000000000003
mem,51,1,0.10800000000000001
sac,48,1,0.006999999999999999
ny,47,1,0.032
bkn,45,1,0
phx,45,1,0.003
gs,44,1,0.006
lac,44,1,0.12300000000000001
mia,44,1,0
lal,43,1,0.013000000000000001
no,42,0,0
min,42,1,0
atl,41,1,0
tor,41,0,0
chi,40,0,0
okc,40,0,0
dal,38,0,0
uta,37,0,0
ind,35,0,0
wsh,35,0,0
orl,34,0,0
por,33,0,0
cha,27,0,0
hou,22,0,0
sa,22,0,0
det,17,0,0
