Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,59.2,22.8,.721,1.74,-0.58,10.22,16-5,43-18,71-11,43-39,100.0%,80.4%,45.1%,32.4%,59,1,0.324,bos,Celtics
2,Philadelphia 76ers,55.3,26.7,.674,1.23,-0.74,8.33,14-7,41-20,68-14,41-41,99.8%,19.2%,26.8%,17.4%,55,0.998,0.174,phi,76ers
3,Orlando Magic,49.9,32.1,.609,-0.85,0.03,4.06,15-7,35-25,64-18,35-47,95.5%,87.2%,7.0%,3.0%,50,0.955,0.03,orl,Magic
4,Milwaukee Bucks,48.7,33.3,.594,-0.27,0.25,3.14,15-7,34-26,62-20,34-48,91.9%,52.0%,4.4%,1.8%,49,0.919,0.018000000000000002,mil,Bucks
5,Indiana Pacers,46.7,35.3,.570,-0.27,0.22,3.24,12-8,35-27,61-21,31-51,83.4%,33.1%,3.6%,1.4%,47,0.8340000000000001,0.013999999999999999,ind,Pacers
6,Brooklyn Nets,47.7,34.3,.581,0.51,-0.05,4.28,12-9,36-25,59-23,34-48,88.2%,0.3%,6.6%,3.3%,48,0.882,0.033,bkn,Nets
7,New York Knicks,46.0,36.0,.561,-0.04,0.55,3.25,12-9,34-27,60-22,32-50,78.8%,0.1%,3.7%,1.3%,46,0.7879999999999999,0.013000000000000001,ny,Knicks
8,Cleveland Cavaliers,45.0,37.0,.549,0.80,-0.14,1.48,13-9,32-28,59-23,29-53,68.5%,14.9%,1.4%,0.5%,45,0.685,0.005,cle,Cavaliers
9,Miami Heat,43.2,38.8,.527,-0.07,-0.02,0.79,12-10,31-29,58-24,29-53,51.9%,9.2%,0.9%,0.3%,43,0.519,0.003,mia,Heat
10,Atlanta Hawks,41.0,41.0,.500,1.27,-0.04,1.03,9-12,32-29,54-28,26-56,31.4%,3.6%,0.5%,0.2%,41,0.314,0.002,atl,Hawks
11,Toronto Raptors,37.5,44.5,.457,0.77,0.15,-0.96,9-13,29-31,51-31,23-59,9.2%,,,0,38,0.092,0,tor,Raptors
12,Chicago Bulls,33.5,48.5,.408,0.28,0.05,-3.81,9-14,24-35,49-33,21-61,1.3%,,,0,34,0.013000000000000001,0,chi,Bulls
13,Charlotte Hornets,28.3,53.7,.345,0.68,0.48,-7.23,7-13,21-41,43-39,16-66,0,,,0,28,0,0,cha,Hornets
14,Washington Wizards,23.3,58.7,.284,0.96,0.44,-8.08,3-18,20-41,39-43,11-71,0,,,0,23,0,0,wsh,Wizards
15,Detroit Pistons,18.7,63.3,.228,-0.01,0.79,-10.24,2-20,17-43,33-49,7-75,0,,,0,19,0,0,det,Pistons
1,Minnesota Timberwolves,55.8,26.2,.680,-1.33,-0.32,6.48,17-4,39-22,70-12,40-42,100.0%,64.5%,29.4%,12.7%,56,1,0.127,min,T-Wolves
2,Oklahoma City Thunder,53.8,28.2,.656,-0.06,-0.62,7.18,14-7,40-21,66-16,40-42,99.8%,32.4%,32.5%,15.1%,54,0.998,0.151,okc,Thunder
3,Denver Nuggets,48.3,33.7,.589,0.14,-0.57,3.14,14-9,34-25,62-20,33-49,93.7%,3.2%,9.3%,2.8%,48,0.937,0.027999999999999997,den,Nuggets
4,Houston Rockets,47.4,34.6,.578,0.48,-0.82,3.90,10-9,37-26,61-21,34-48,90.0%,59.2%,10.2%,3.3%,47,0.9,0.033,hou,Rockets
5,Dallas Mavericks,45.6,36.4,.557,-1.57,0.06,1.62,13-8,33-28,60-22,31-51,79.5%,36.0%,4.0%,0.9%,46,0.795,0.009000000000000001,dal,Mavericks
6,Los Angeles Lakers,45.0,37.0,.549,0.01,0.03,1.19,14-9,31-28,61-21,30-52,74.9%,31.6%,3.3%,0.8%,45,0.7490000000000001,0.008,lal,Lakers
7,LA Clippers,44.6,37.4,.544,-1.62,0.10,2.43,11-10,34-27,58-24,30-52,72.1%,27.8%,4.6%,1.3%,45,0.721,0.013000000000000001,lac,Clippers
8,Golden State Warriors,43.5,38.5,.531,1.41,-0.94,1.81,10-12,34-26,57-25,28-54,63.7%,17.7%,3.7%,1.0%,44,0.637,0.01,gs,Warriors
9,Sacramento Kings,43.2,38.8,.527,0.38,0.00,0.08,12-8,31-31,59-23,30-52,55.6%,16.3%,1.5%,0.3%,43,0.556,0.003,sac,Kings
10,Phoenix Suns,41.2,40.8,.503,-2.39,0.48,-0.25,12-10,29-31,57-25,28-54,36.2%,6.6%,0.9%,0.2%,41,0.36200000000000004,0.002,phx,Suns
11,New Orleans Pelicans,40.9,41.1,.499,0.01,-0.30,-0.73,12-11,29-30,55-27,27-55,34.7%,4.8%,0.7%,0.1%,41,0.34700000000000003,0.001,no,Pelicans
12,Memphis Grizzlies,26.2,55.8,.320,-1.76,0.69,-7.66,6-15,20-41,42-40,13-69,0,,,0,26,0,0,mem,Grizzlies
13,Portland Trail Blazers,26.1,55.9,.319,-0.89,0.71,-7.79,6-15,20-41,39-43,12-70,0,,,0,26,0,0,por,Blazers
14,Utah Jazz,23.9,58.1,.292,-0.97,1.01,-9.69,7-15,17-43,39-43,13-69,0,,,0,24,0,0,uta,Jazz
15,San Antonio Spurs,20.6,61.4,.251,1.55,0.05,-10.50,3-18,18-43,33-49,9-73,0,,,0,21,0,0,sa,Spurs
