Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.5,24.5,.694,1.27,-0.38,9.71,12-4,44-20,68-12,42-38,100.0%,70.4%,65.1,21.9,8.3,2.9,1.1,0.5,0.2,0.1,NA,99.8,0.2,0.1,NA,NA,,NA,39.0%,26.2%
2,Philadelphia 76ers,52.7,27.3,.659,1.43,-0.54,7.99,11-5,42-22,65-15,39-41,99.5%,27.3%,24.6,37.4,19.3,10.1,4.6,2.3,0.9,0.3,NA,98.3,1.1,0.4,0.2,0.1,,NA,25.4%,15.0%
3,Orlando Magic,49.1,30.9,.614,0.19,-0.24,5.00,11-5,38-26,62-18,34-46,96.3%,68.1%,6.2,18.6,25.3,17.5,12.8,8.4,4.5,3.1,NA,88.7,5.4,3.1,1.8,0.8,0.3,NA,10.9%,5.4%
4,New York Knicks,46.9,33.1,.586,0.31,0.11,4.51,9-6,38-27,62-18,33-47,90.0%,2.3%,1.8,6.5,13.3,19.2,18.1,14.1,10,7.1,NA,73.0,10.6,7.8,4.7,2.7,1.3,NA,7.2%,3.3%
5,Milwaukee Bucks,46.1,33.9,.576,-0.05,0.09,2.64,11-5,35-29,59-21,31-49,85.8%,57.2%,1.1,6,12,16.5,16.4,14.7,10.7,8.4,NA,66.7,11.6,9.1,6.5,4.1,2.0,NA,4.0%,1.7%
6,Atlanta Hawks,45.6,34.4,.570,0.85,-0.21,4.12,8-7,38-27,59-21,28-52,83.0%,25.0%,0.8,5.1,10.2,12.3,15.4,16.2,13.1,9.8,NA,60.1,13.3,11,7.9,5.1,2.7,NA,6.1%,2.7%
7,Indiana Pacers,44.2,35.8,.553,-0.70,0.16,2.64,9-6,35-30,60-20,26-54,74.9%,36.5%,0.3,2.7,6.1,10.9,13,14,14.7,13.2,NA,47.0,15.5,13.4,10.3,8.3,5.4,NA,3.7%,1.4%
8,Miami Heat,42.4,37.6,.530,-1.24,0.31,0.76,10-7,32-31,61-19,29-51,55.8%,6.9%,0.1,1.1,2.8,4.6,7.5,10.2,14.5,15.1,NA,26.3,14.2,15.7,16.9,14.8,12.2,NA,1.3%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,41.3,38.7,.516,1.40,0.09,1.60,7-8,34-31,56-24,27-53,46.6%,0.1%,0.1,0.3,1.4,2.9,5.1,8.4,13,15.4,NA,18.1,11.7,15,16.5,19,19.6,NA,1.4%,0.4%
10,Cleveland Cavaliers,40.2,39.8,.503,1.93,-0.34,-0.19,8-8,32-32,54-26,26-54,34.7%,6.3%,NA,0.3,1,1.8,3.2,5.8,9.2,13.5,NA,12.1,8.3,12.3,18,21.4,28.0,NA,0.5%,0.1%
11,Toronto Raptors,39.9,40.1,.498,0.56,0.28,0.25,8-8,32-32,53-27,25-55,32.9%,,NA,0.1,0.4,1.4,2.9,5.4,9.1,13.7,NA,10.1,8.3,11.9,16.4,21.6,31.8,NA,0.6%,0.2%
12,Chicago Bulls,30.6,49.4,.383,0.92,0.26,-4.43,5-12,26-37,47-33,18-62,0.6%,,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,,NA,0.2,0.5,1.8,97.4,NA,,
13,Charlotte Hornets,28.0,52.0,.351,0.03,0.78,-7.68,5-9,23-43,43-37,16-64,0.1%,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.5,99.4,NA,,
