Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,61.3,20.7,.748,1.47,-0.93,10.59,20-5,41-16,73-9,46-36,100.0%,69.6%,69.2,28.3,2.3,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,42.2%,31.1%
2,Philadelphia 76ers,59.4,22.6,.724,-0.92,-0.40,10.97,18-7,41-16,71-11,47-35,100.0%,30.4%,30.1,62.7,6.3,0.8,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.7%,33.0%
3,Milwaukee Bucks,51.2,30.8,.625,-1.22,0.34,3.94,19-7,32-24,66-16,38-44,99.3%,88.0%,0.6,6.4,51.4,26,9,3.9,1.5,0.7,NA,97.2,1.9,0.7,0.2,0.1,,NA,4.7%,2.1%
4,Orlando Magic,49.0,33.0,.598,-0.19,-0.46,3.17,16-9,33-24,64-18,33-49,97.1%,88.9%,0.2,2.3,28.3,35.9,15.2,8.4,4.1,2.7,NA,90.3,4.6,3,1.5,0.5,0.1,NA,3.4%,1.3%
5,Cleveland Cavaliers,44.2,37.8,.539,1.21,-0.63,1.09,14-12,30-26,59-23,31-51,76.1%,8.0%,NA,0.1,3.4,8.6,16.7,17.5,16.6,13.3,NA,46.3,17.7,14.9,11.4,7.1,2.7,NA,0.8%,0.2%
6,New York Knicks,44.8,37.2,.546,-0.38,0.63,2.26,14-11,31-26,59-23,31-51,81.9%,,NA,0.1,3.2,10.6,20.2,20.3,15.2,12.3,NA,54.4,16.5,13,9.6,4.6,1.8,NA,1.4%,0.5%
7,Brooklyn Nets,44.4,37.6,.542,0.47,-0.17,2.19,13-12,31-26,58-24,29-53,79.6%,,NA,NA,3,9,18.6,19.2,17.2,12.6,NA,49.8,18,13.8,10.1,5.8,2.5,NA,1.6%,0.5%
8,Indiana Pacers,42.6,39.4,.520,-0.56,0.32,0.77,13-11,30-28,56-26,29-53,63.6%,4.1%,NA,NA,1.5,4.4,10.4,14.4,16.9,16.1,NA,30.6,16.1,17.6,15.7,12.6,7.4,NA,0.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,41.8,40.2,.510,-1.58,0.51,-0.58,15-11,27-29,54-28,27-55,52.1%,7.6%,NA,NA,0.6,3.3,6.5,10.2,14.7,16.8,NA,20.6,14.6,18.1,21.1,16.3,9.3,NA,0.3%,0.1%
10,Atlanta Hawks,40.1,41.9,.489,0.97,-0.28,0.73,10-15,30-27,52-30,26-56,37.1%,3.5%,NA,NA,0.1,1.2,3,5.1,10.5,17.2,NA,9.4,8.4,13.7,19.5,26.8,22.2,NA,0.4%,0.1%
11,Toronto Raptors,36.6,45.4,.446,0.72,-0.10,-1.60,10-15,27-30,53-29,23-59,10.8%,,NA,NA,NA,NA,0.4,0.8,2.8,6.7,NA,1.3,2,4.5,8.5,18.4,65.3,NA,0.1%,
12,Chicago Bulls,33.5,48.5,.409,0.16,-0.23,-3.54,10-17,24-31,50-32,21-61,2.4%,,NA,NA,NA,NA,NA,0.2,0.4,1.8,NA,0.2,0.2,0.8,2.5,7.7,88.6,NA,,
13,Charlotte Hornets,24.3,57.7,.296,0.45,0.44,-9.10,7-17,17-41,37-45,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,21.7,60.3,.265,0.89,0.22,-8.91,4-21,18-39,35-47,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,16.6,65.4,.203,0.90,0.25,-11.22,2-24,15-41,29-53,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.0,25.0,.695,-0.58,-0.35,7.17,19-5,38-20,69-13,44-38,100.0%,71.0%,68.9,19.1,7.2,3,1.2,0.5,0.1,0.1,NA,99.8,0.1,NA,NA,NA,,NA,30.3%,11.7%
2,Oklahoma City Thunder,53.8,28.2,.657,0.11,-0.48,6.86,16-8,38-20,66-16,39-43,99.6%,22.4%,21.4,38.5,19.7,10.2,5.6,2.6,1,0.5,NA,98.0,1.3,0.4,0.1,0.1,,NA,26.5%,9.3%
3,Denver Nuggets,51.1,30.9,.623,0.75,-0.75,4.68,17-10,34-21,63-19,38-44,97.7%,6.6%,6.1,18.3,26.1,19.6,13.1,8.1,4,2.4,NA,91.3,4.6,2.3,1.3,0.5,0.1,NA,13.6%,3.6%
4,Los Angeles Clippers,48.6,33.4,.593,-1.12,0.15,4.48,15-10,34-23,62-20,32-50,91.3%,62.9%,1.7,9.4,16,18.5,17.1,12.8,9.2,6.5,NA,75.6,9.2,7.1,4.4,2.6,1.2,NA,11.5%,3.0%
5,Houston Rockets,47.6,34.4,.580,-0.12,-0.44,3.66,13-10,35-24,62-20,32-50,84.8%,47.0%,1,6.2,11.3,14.7,16.4,14.3,11.5,9.4,NA,63.9,11.9,9.3,7.7,5.2,2.0,NA,6.4%,1.4%
6,Dallas Mavericks,46.0,36.0,.562,-1.28,0.32,1.48,16-9,30-27,59-23,33-49,73.4%,28.9%,0.3,2.9,5.7,10.1,12.7,14.8,13.7,13.3,NA,46.4,14.8,14,12.1,8.5,4.3,NA,2.9%,0.6%
7,Sacramento Kings,46.0,36.0,.561,0.94,-0.07,1.49,15-9,31-27,59-23,32-50,71.8%,22.2%,0.3,2.5,5.5,8.8,12.5,13.7,15.5,13,NA,43.3,15.6,15.3,12.9,8.9,4.0,NA,2.7%,0.4%
8,New Orleans Pelicans,45.9,36.1,.559,-0.28,-0.05,1.87,16-11,30-25,59-23,33-49,72.1%,24.1%,0.2,2.2,5.6,9.1,11.6,15.3,14.5,13.6,NA,44.1,14.9,14.6,12.1,9.9,4.5,NA,3.1%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,43.5,38.5,.530,1.54,-0.92,1.77,12-14,31-25,57-25,29-53,49.9%,7.5%,NA,0.4,1.4,3.2,5.3,9.2,14.2,16.1,NA,19.6,12.9,15.2,17.7,18.5,16.1,NA,2.1%,0.5%
10,Los Angeles Lakers,42.7,39.3,.521,-0.42,0.54,0.12,15-11,28-28,58-24,29-53,40.4%,6.0%,NA,0.4,1.1,2.4,3.8,6.3,11,15.4,NA,14.1,10.4,14.1,19.4,24,18.1,NA,0.7%,0.1%
