Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.4,19.6,.761,0.49,-0.88,10.55,26-7,36-13,74-8,49-33,100.0%,85.3%,50.6%,34.6%,62,1,0.34600000000000003,bos,Celtics
2,Philadelphia 76ers,58.3,23.7,.711,-0.57,-0.69,9.59,23-10,35-14,69-13,46-36,100.0%,14.7%,37.1%,23.6%,58,1,0.23600000000000002,phi,76ers
3,Milwaukee Bucks,53.0,29.0,.647,-1.13,0.38,4.45,24-9,29-20,64-18,40-42,99.9%,93.0%,6.1%,2.3%,53,0.9990000000000001,0.023,mil,Bucks
4,Orlando Magic,46.8,35.2,.571,0.06,-0.78,2.00,19-14,28-21,59-23,34-48,94.2%,71.2%,2.0%,0.5%,47,0.9420000000000001,0.005,orl,Magic
5,Indiana Pacers,44.5,37.5,.543,-0.46,0.27,1.54,18-14,27-23,57-25,31-51,84.9%,3.9%,1.4%,0.3%,44,0.8490000000000001,0.003,ind,Pacers
6,New York Knicks,45.3,36.7,.552,0.48,0.02,2.06,18-15,27-22,57-25,33-49,89.3%,,1.5%,0.4%,45,0.893,0.004,ny,Knicks
7,Cleveland Cavaliers,44.7,37.3,.545,1.03,-0.95,0.94,18-15,27-22,59-23,33-49,84.8%,3.1%,0.8%,0.2%,45,0.848,0.002,cle,Cavaliers
8,Miami Heat,43.7,38.3,.533,-0.92,0.07,0.09,19-14,25-24,57-25,30-52,78.3%,27.9%,0.4%,0.1%,44,0.7829999999999999,0.001,mia,Heat
9,Chicago Bulls,37.6,44.4,.459,0.83,-1.05,-1.62,15-20,23-24,49-33,25-57,19.8%,,0.1%,0,38,0.198,0,chi,Bulls
10,Atlanta Hawks,37.3,44.7,.455,-0.24,0.17,-0.74,13-19,24-26,50-32,26-56,18.5%,0.9%,0.1%,0,37,0.185,0,atl,Hawks
11,Brooklyn Nets,37.0,45.0,.452,-0.10,0.16,-1.63,15-19,22-26,50-32,25-57,18.2%,,,0,37,0.182,0,bkn,Nets
12,Toronto Raptors,36.0,46.0,.439,0.03,-0.02,-1.18,13-20,23-26,48-34,23-59,12.3%,,0.1%,0,36,0.12300000000000001,0,tor,Raptors
13,Charlotte Hornets,21.6,60.4,.263,0.53,0.32,-10.00,8-24,14-36,33-49,10-72,0,,,0,22,0,0,cha,Hornets
14,Washington Wizards,20.2,61.8,.246,0.03,0.45,-9.44,6-26,14-36,35-47,10-72,0,,,0,20,0,0,wsh,Wizards
15,Detroit Pistons,16.1,65.9,.197,0.95,-0.10,-10.35,3-30,13-36,29-53,6-76,0,,,0,16,0,0,det,Pistons
1,Oklahoma City Thunder,58.9,23.1,.718,0.82,-1.12,9.23,23-9,36-14,69-13,48-34,100.0%,65.0%,46.8%,23.0%,59,1,0.23,okc,Thunder
2,Minnesota Timberwolves,56.7,25.3,.692,0.51,-0.79,6.01,24-8,33-17,68-14,43-39,100.0%,28.7%,19.0%,6.3%,57,1,0.063,min,T-Wolves
3,Denver Nuggets,53.9,28.1,.658,0.11,-0.45,5.48,24-11,30-17,64-18,41-41,99.9%,6.3%,14.8%,4.8%,54,0.9990000000000001,0.048,den,Nuggets
4,LA Clippers,49.2,32.8,.600,-0.78,0.30,4.03,20-12,29-21,62-20,36-46,96.0%,75.5%,7.5%,1.9%,49,0.96,0.019,lac,Clippers
5,New Orleans Pelicans,46.9,35.1,.571,-0.73,0.24,2.98,20-14,27-21,60-22,34-48,87.4%,51.3%,4.1%,0.7%,47,0.8740000000000001,0.006999999999999999,no,Pelicans
6,Houston Rockets,45.7,36.3,.557,0.05,-0.40,3.27,16-15,30-21,58-24,33-49,80.4%,40.4%,3.9%,0.8%,46,0.804,0.008,hou,Rockets
7,Sacramento Kings,44.7,37.3,.546,0.39,0.28,0.92,19-13,26-24,59-23,32-50,69.5%,12.2%,1.3%,0.2%,45,0.695,0.002,sac,Kings
8,Golden State Warriors,43.9,38.1,.535,1.33,-1.03,1.97,16-17,28-21,56-26,31-51,62.9%,8.6%,1.8%,0.3%,44,0.629,0.003,gs,Warriors
9,Dallas Mavericks,42.3,39.7,.515,-0.68,0.47,-0.41,19-15,23-25,55-27,30-52,43.3%,8.4%,0.3%,0,42,0.433,0,dal,Mavericks
10,Phoenix Suns,40.9,41.1,.499,-1.78,1.03,-0.11,18-15,23-26,55-27,27-55,30.0%,1.7%,0.2%,0,41,0.3,0,phx,Suns
11,Los Angeles Lakers,40.9,41.1,.499,0.41,0.24,-0.09,17-17,24-24,53-29,29-53,30.7%,2.0%,0.3%,0,41,0.307,0,lal,Lakers
12,Utah Jazz,32.3,49.7,.393,-0.70,1.39,-4.84,15-19,17-31,44-38,21-61,0.1%,,,0,32,0.001,0,uta,Jazz
13,Memphis Grizzlies,27.8,54.2,.339,-0.02,0.35,-6.66,11-22,17-32,40-42,16-66,0,,,0,28,0,0,mem,Grizzlies
14,Portland Trail Blazers,24.0,58.0,.293,-1.01,1.51,-7.26,9-23,15-35,39-43,14-68,0,,,0,24,0,0,por,Blazers
15,San Antonio Spurs,17.2,64.8,.210,1.03,0.46,-10.85,5-28,12-37,32-50,7-75,0,,,0,17,0,0,sa,Spurs
