Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,57.0,25.0,.695,-0.32,0.16,5.83,41-16,16-9,64-18,48-34,100.0%,96.8%,78.6,17,3.3,1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.2%,22.8%
2,Milwaukee Bucks,53.7,28.3,.655,-0.20,0.42,2.82,39-17,15-11,62-20,43-39,100.0%,58.0%,12.6,42.1,27.4,15.3,2.4,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,10.6%,5.5%
3,Cleveland Cavaliers,52.4,29.6,.640,0.06,-0.97,5.84,37-22,15-8,60-22,44-38,100.0%,42.0%,7,30.4,38.2,19.7,4.3,0.5,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,31.6%,21.8%
4,Philadelphia 76ers,51.0,31.0,.622,-0.39,0.93,3.20,36-19,15-12,60-22,40-42,99.9%,3.2%,1.8,10.1,27.4,48.5,9.9,1.9,0.2,0.1,NA,99.6,0.4,0.1,NA,NA,,NA,11.7%,6.4%
5,Brooklyn Nets,47.1,34.9,.574,-0.04,0.31,1.87,33-23,14-12,56-26,37-45,97.5%,0.1%,NA,0.4,3.3,11.6,52,21.8,5.8,2.5,NA,89.1,7.9,2.2,0.5,0.2,,NA,5.2%,2.3%
6,Miami Heat,44.2,37.8,.539,-0.13,0.71,0.17,32-25,12-13,53-29,35-47,81.7%,74.6%,NA,0.1,0.3,2.7,18,33.1,16.5,11,NA,54.2,22.4,11.6,6.5,3.8,1.6,NA,1.6%,0.6%
7,New York Knicks,43.8,38.2,.534,0.02,0.32,1.66,31-27,13-11,52-30,35-47,79.3%,,NA,NA,0.1,1.1,8.7,26.5,26.8,16.2,NA,36.3,32.2,17,8.4,4.4,1.8,NA,3.1%,1.3%
8,Atlanta Hawks,41.4,40.6,.505,-0.21,0.47,-0.10,29-28,12-13,51-31,33-49,49.9%,18.2%,NA,NA,NA,0.2,2.9,9,18.9,18.9,NA,12.1,16.7,23.2,21,15.3,11.7,NA,1.0%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,39.7,42.3,.485,0.15,-0.15,0.02,26-29,14-13,49-33,31-51,30.4%,7.2%,NA,NA,NA,NA,0.8,3.4,10.7,15.5,NA,4.2,7.3,15.6,20.3,22.2,30.5,NA,0.6%,0.2%
10,Chicago Bulls,39.8,42.2,.485,0.35,-0.44,0.49,26-30,14-12,50-32,31-51,32.4%,,NA,NA,NA,NA,0.7,2.1,12,17.6,NA,2.8,7.3,17.7,21.2,21.5,29.5,NA,0.8%,0.3%
11,Toronto Raptors,39.3,42.7,.479,0.07,0.20,0.77,27-31,12-12,47-35,31-51,25.6%,,NA,NA,NA,NA,0.2,1.5,8.4,15.5,NA,1.7,5.4,11.6,18.4,22.9,39.9,NA,0.7%,0.3%
12,Indiana Pacers,35.7,46.3,.436,0.47,-0.36,-2.22,25-33,11-13,45-37,28-54,3.1%,,NA,NA,NA,NA,NA,NA,0.6,2.5,NA,,0.3,1.1,3.3,8.2,87.1,NA,,
13,Orlando Magic,33.7,48.3,.411,0.28,-0.10,-2.57,23-34,11-14,46-36,25-57,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.3,NA,,NA,0.1,0.4,1.5,98.0,NA,,
14,Detroit Pistons,22.8,59.2,.278,0.68,-0.32,-6.74,15-43,8-16,32-50,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,23.4,58.6,.285,0.56,-0.12,-6.35,15-43,8-16,33-49,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.9,28.1,.657,-0.39,0.10,3.89,39-18,15-10,61-21,44-38,100.0%,100.0%,88.8,10.4,0.6,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.0%,13.3%
2,Memphis Grizzlies,50.1,31.9,.611,-0.11,-0.73,3.76,34-22,16-10,59-23,41-41,99.9%,93.9%,10.4,71.2,13.8,2.9,0.9,0.5,0.1,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,25.6%,11.4%
3,Sacramento Kings,45.7,36.3,.557,-0.72,0.64,1.80,32-24,14-12,55-27,37-45,93.9%,59.4%,0.6,10.7,35.7,17.6,12.2,8.7,5,3.3,NA,85.5,5.9,3.8,2.2,1.3,1.3,NA,10.7%,3.4%
4,Dallas Mavericks,44.2,37.8,.539,0.13,-0.93,0.84,31-27,13-11,53-29,35-47,87.4%,4.6%,0.1,3.3,14.5,24.3,18.1,12.7,8.1,6.4,NA,72.9,9.7,6.7,4.9,3,2.9,NA,6.2%,1.8%
5,Phoenix Suns,43.8,38.2,.534,-0.05,0.25,1.33,31-27,13-11,52-30,35-47,83.9%,29.8%,NA,2.6,17.1,17,15.8,13.3,10.3,7.7,NA,65.8,10.7,8.6,6.1,4.3,4.5,NA,7.4%,2.1%
6,New Orleans Pelicans,43.1,38.9,.525,0.04,-0.77,1.76,29-28,14-11,51-31,35-47,75.1%,1.5%,NA,1.1,6.6,14.5,16.5,14.4,12.2,9.8,NA,53.0,12,10.3,8.6,6.4,9.7,NA,7.9%,2.6%
7,Oklahoma City Thunder,41.9,40.1,.511,0.20,-0.60,1.29,27-28,15-12,51-31,32-50,58.1%,,NA,0.2,3.8,7,10,11.2,13.2,12.5,NA,32.3,12.3,12.5,12.2,10.9,19.9,NA,4.6%,1.4%
8,Los Angeles Clippers,41.6,40.4,.508,-0.64,1.15,-0.64,31-28,11-12,50-32,34-48,47.2%,5.9%,NA,0.2,3.1,4.7,6.7,9.3,11,12.2,NA,24.0,11.4,12.2,13.6,13.8,25.0,NA,1.7%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
