Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.8,19.2,.766,0.61,-1.42,10.39,31-9,32-10,72-10,51-31,100.0%,98.4%,58.9%,41.3%,63,1,0.413,bos,Celtics
2,Philadelphia 76ers,54.8,27.2,.668,-0.78,-0.58,7.36,25-13,30-14,64-18,44-38,99.9%,1.6%,23.1%,11.6%,55,0.9990000000000001,0.11599999999999999,phi,76ers
3,Milwaukee Bucks,52.5,29.5,.640,-0.94,0.35,4.09,28-12,25-17,63-19,41-41,99.7%,83.0%,6.6%,2.3%,52,0.997,0.023,mil,Bucks
4,New York Knicks,48.3,33.7,.589,-0.02,-0.04,3.78,23-17,25-17,60-22,37-45,96.2%,,4.9%,1.9%,48,0.9620000000000001,0.019,ny,Knicks
5,Cleveland Cavaliers,47.3,34.7,.577,-0.29,-0.42,2.05,23-15,24-20,59-23,36-46,93.0%,9.8%,2.3%,0.6%,47,0.93,0.006,cle,Cavaliers
6,Indiana Pacers,46.2,35.8,.564,-0.17,-0.18,1.98,23-17,23-19,60-22,34-48,90.4%,7.3%,2.0%,0.5%,46,0.904,0.005,ind,Pacers
7,Orlando Magic,46.1,35.9,.562,0.42,-1.44,1.37,22-18,24-18,58-24,34-48,90.2%,50.1%,1.4%,0.3%,46,0.902,0.003,orl,Magic
8,Miami Heat,45.6,36.4,.556,-0.94,-0.10,0.33,24-16,22-20,57-25,33-49,86.3%,49.9%,0.8%,0.1%,46,0.863,0.001,mia,Heat
9,Chicago Bulls,37.1,44.9,.453,0.03,-0.61,-2.31,19-23,18-22,49-33,27-55,15.8%,,,0,37,0.158,0,chi,Bulls
10,Brooklyn Nets,35.3,46.7,.431,-0.21,0.08,-2.03,16-23,19-24,47-35,25-57,11.5%,,,0,35,0.115,0,bkn,Nets
11,Atlanta Hawks,35.2,46.8,.429,-0.18,0.02,-2.31,16-23,19-24,47-35,24-58,8.8%,,,0,35,0.08800000000000001,0,atl,Hawks
12,Toronto Raptors,34.6,47.4,.422,0.09,-0.33,-1.74,15-25,20-22,45-37,24-58,8.3%,,,0,35,0.083,0,tor,Raptors
13,Charlotte Hornets,18.3,63.7,.224,0.10,0.51,-11.66,8-29,10-35,30-52,9-73,0,,,0,18,0,0,cha,Hornets
14,Washington Wizards,18.2,63.8,.222,-0.30,0.56,-10.09,7-32,11-32,30-52,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,14.3,67.7,.174,0.16,0.31,-10.67,4-36,10-32,25-57,6-76,0,,,0,14,0,0,det,Pistons
1,Minnesota Timberwolves,57.7,24.3,.704,1.12,-1.33,6.91,28-11,30-13,68-14,47-35,100.0%,50.2%,25.1%,10.4%,58,1,0.10400000000000001,min,T-Wolves
2,Oklahoma City Thunder,57.3,24.7,.699,-0.01,-0.55,8.71,27-12,30-13,67-15,46-36,100.0%,44.0%,39.9%,20.4%,57,1,0.204,okc,Thunder
3,Denver Nuggets,53.7,28.3,.655,-0.02,-0.22,5.18,28-13,26-15,65-17,43-39,99.9%,5.8%,11.7%,3.7%,54,0.9990000000000001,0.037000000000000005,den,Nuggets
4,LA Clippers,51.6,30.4,.630,-0.28,0.08,5.21,25-14,27-16,63-19,40-42,99.7%,95.0%,11.4%,3.9%,52,0.997,0.039,lac,Clippers
5,New Orleans Pelicans,49.5,32.5,.603,0.24,-0.39,4.70,24-17,25-16,60-22,38-44,98.2%,79.4%,8.5%,2.5%,50,0.982,0.025,no,Pelicans
6,Dallas Mavericks,45.1,36.9,.550,-0.42,0.47,1.12,24-17,21-20,57-25,34-48,78.2%,15.8%,1.0%,0.2%,45,0.782,0.002,dal,Mavericks
7,Sacramento Kings,44.6,37.4,.544,0.19,0.61,0.65,23-16,22-21,56-26,33-49,73.3%,4.3%,0.8%,0.1%,45,0.733,0.001,sac,Kings
8,Houston Rockets,42.5,39.5,.518,0.52,-0.53,1.47,19-20,23-20,53-29,29-53,54.3%,4.9%,0.9%,0.1%,42,0.5429999999999999,0.001,hou,Rockets
9,Phoenix Suns,40.6,41.4,.496,-1.64,1.35,-0.15,21-18,20-23,53-29,30-52,31.8%,0.4%,0.2%,0.1%,41,0.318,0.001,phx,Suns
10,Los Angeles Lakers,39.5,42.5,.482,0.60,0.19,-0.84,20-21,20-21,50-32,28-54,21.6%,0.2%,0.2%,0,40,0.21600000000000003,0,lal,Lakers
11,Utah Jazz,40.0,42.0,.488,0.05,0.81,-1.33,22-20,18-22,50-32,30-52,21.4%,,,0,40,0.214,0,uta,Jazz
12,Golden State Warriors,39.4,42.6,.481,0.89,-0.66,-0.12,18-22,21-21,51-31,28-54,21.5%,0.1%,0.2%,0.1%,39,0.215,0.001,gs,Warriors
13,Memphis Grizzlies,31.8,50.2,.388,0.52,-0.13,-4.45,15-25,17-25,43-39,22-60,0.1%,,,0,32,0.001,0,mem,Grizzlies
14,Portland Trail Blazers,20.9,61.1,.255,0.12,1.26,-9.68,10-29,11-32,34-48,12-70,0,,,0,21,0,0,por,Blazers
15,San Antonio Spurs,19.0,63.0,.232,0.46,0.84,-8.67,7-32,12-31,32-50,9-73,0,,,0,19,0,0,sa,Spurs
