Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
13,Charlotte Hornets,27.6,52.4,.345,0.49,0.80,-7.58,5-10,23-42,42-38,15-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.3,99.7,NA,,
14,Washington Wizards,24.7,55.3,.309,0.11,0.66,-7.77,3-14,22-41,41-39,12-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,23.3,56.7,.291,0.09,0.68,-8.03,2-15,21-42,38-42,11-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,53.8,26.2,.672,0.70,-0.79,7.70,12-4,42-22,68-12,39-41,100.0%,57.8%,55.3,28,10.4,4,1.4,0.6,0.2,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,34.0%,15.3%
2,Oklahoma City Thunder,52.4,27.6,.655,-0.72,-0.63,7.59,11-5,41-23,65-15,39-41,99.7%,35.8%,33.9,35.9,17.1,7.5,3.4,1.2,0.6,0.3,NA,98.9,0.7,0.2,0.1,NA,,NA,31.5%,13.7%
3,Denver Nuggets,48.0,32.0,.600,-0.59,-0.49,3.52,12-6,36-26,62-18,33-47,97.0%,6.5%,5.8,15.1,25.6,21.1,14.4,8.3,4.1,2.6,NA,90.4,4.6,2.7,1.4,0.7,0.2,NA,10.1%,3.1%
4,Houston Rockets,46.5,33.5,.581,-1.07,-0.70,4.21,8-6,39-27,61-19,30-50,93.9%,74.5%,3.3,11.2,19.8,21,16.7,10.2,7,4.8,NA,82.1,7.3,4.8,3,1.9,0.9,NA,9.9%,3.1%
5,Phoenix Suns,43.9,36.1,.549,-2.72,0.16,1.16,11-6,33-30,57-23,27-53,79.5%,39.7%,0.9,3.9,9.4,12.9,15.8,14.6,12.2,9.9,NA,57.4,12.5,11,8.6,6.2,4.3,NA,3.4%,0.7%
6,Golden State Warriors,43.3,36.7,.541,1.98,-1.05,2.15,8-9,35-28,56-24,30-50,78.2%,31.0%,0.4,2.7,7.2,11.9,13.7,16.7,13.9,11.9,NA,52.4,14.2,11.7,10,7.4,4.3,NA,4.7%,1.3%
7,Sacramento Kings,41.7,38.3,.522,-0.19,0.09,0.01,9-6,33-32,57-23,27-53,61.6%,16.5%,0.2,1.1,3.1,6.3,10,12.3,14.2,14.4,NA,32.9,14.5,15,14.5,12.9,10.1,NA,1.6%,0.3%
8,Dallas Mavericks,41.2,38.8,.515,-1.70,0.30,-0.57,10-6,31-33,55-25,25-55,55.6%,13.0%,0.2,0.8,2.9,5.1,8.2,11.2,13.2,14.1,NA,28.4,13.4,15,15.2,15.3,12.8,NA,1.4%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,41.4,38.6,.517,0.62,-0.64,0.51,9-9,32-30,55-25,27-53,59.5%,12.5%,0.1,0.8,2.6,5.6,8.7,12.3,15,14.4,NA,30.1,14.3,15.4,15.1,13.8,11.4,NA,1.7%,0.3%
10,Los Angeles Clippers,39.7,40.3,.497,-2.52,0.29,0.79,7-9,33-31,56-24,26-54,44.7%,7.9%,0.1,0.3,1.2,2.9,4.7,7.9,11.9,15.8,NA,17.0,10.4,13.5,16.4,19.8,22.9,NA,1.4%,0.3%
11,Los Angeles Lakers,38.6,41.4,.483,0.01,0.14,-1.83,10-8,29-33,55-25,25-55,30.3%,4.9%,NA,0.2,0.7,1.7,3.2,4.9,7.9,11.8,NA,10.7,7.9,10.7,15.5,21.2,34.0,NA,0.4%,0.1%
12,Utah Jazz,27.6,52.4,.345,-1.21,0.81,-7.56,6-11,22-41,41-39,13-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.5,99.4,NA,,
13,Portland Trail Blazers,25.6,54.4,.320,-1.01,0.64,-8.72,5-12,21-42,38-42,11-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Memphis Grizzlies,22.8,57.2,.285,-1.57,0.49,-10.00,3-13,20-44,37-43,10-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.1,58.9,.264,1.58,0.09,-11.31,3-14,18-45,36-44,9-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
