Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Orlando Magic,45.7,34.3,.572,3.15,-1.91,7.15,2-2,44-32,62-18,23-57,97.1%,75.6%,34.2,23.5,14.1,8.9,6.7,4.7,3.1,1.9,NA,92.1,2.9,2,1.2,0.9,0.8,NA,25.9%,10.2%
2,Philadelphia 76ers,45.0,35.0,.562,-4.36,-1.41,6.98,2-1,43-34,60-20,30-50,95.4%,49.4%,26.9,21,15.5,11.3,8.2,6,3.9,2.7,NA,88.8,4.2,2.6,1.8,1.2,1.5,NA,21.0%,7.8%
3,Boston Celtics,43.3,36.7,.541,-7.94,-0.87,2.40,3-0,40-37,58-22,27-53,90.1%,29.9%,15.2,15.9,15.7,14,11.1,8.1,5.9,4.2,NA,80.0,6,4.9,3.3,2.5,3.4,NA,13.5%,4.4%
4,Atlanta Hawks,41.1,38.9,.514,-4.15,-1.18,0.60,2-2,39-37,57-23,25-55,79.1%,20.7%,6.5,9,11.1,11.8,11.9,11.1,10,7.8,NA,61.3,10.5,8.1,6,4.8,9.4,NA,9.0%,2.5%
5,New York Knicks,41.1,38.9,.514,-2.05,-0.95,0.70,2-2,39-37,58-22,22-58,79.3%,14.0%,6.2,8.6,11,12.5,12.5,11.4,9.7,7.6,NA,62.1,10.1,7.8,6.3,4.6,9.2,NA,9.0%,2.6%
6,Indiana Pacers,39.9,40.1,.499,-11.31,-0.81,-1.97,2-1,38-39,56-24,23-57,70.3%,39.4%,3.8,7.2,9.3,9.8,10.7,10.6,9.9,9,NA,51.4,9.8,9.6,7.9,7.2,14.2,NA,5.7%,1.5%
7,Milwaukee Bucks,39.0,41.0,.487,-0.97,-0.95,-3.63,2-1,37-40,55-25,18-62,62.0%,30.6%,2.7,5.1,7.5,8.6,9,9.4,10.2,9.5,NA,42.2,10.1,9.6,10,8.2,20.0,NA,4.3%,1.1%
8,Brooklyn Nets,38.7,41.3,.484,-4.48,-0.72,-2.48,1-2,38-39,54-26,24-56,60.1%,5.8%,2.1,3.8,5.8,7.7,9,10.7,10.3,10.9,NA,39.0,10.1,10.5,10.1,8.4,22.0,NA,5.1%,1.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Detroit Pistons,38.1,41.9,.476,-7.66,-0.88,-3.91,2-2,36-40,53-27,21-59,54.2%,22.7%,1.6,3.4,5.4,6.8,8.2,8.6,9.7,10.6,NA,33.9,10.5,9.8,10.1,9.3,26.3,NA,2.8%,0.6%
10,Charlotte Hornets,35.5,44.5,.444,-1.93,-0.63,-7.93,1-2,35-42,52-28,18-62,30.9%,2.7%,0.4,0.9,1.7,2.8,4,5.6,7,8.5,NA,15.4,6.6,8,9.3,10.5,50.1,NA,1.4%,0.2%
11,Toronto Raptors,35.1,44.9,.439,-3.09,-0.67,-6.34,1-3,34-42,51-29,20-60,27.2%,1.0%,0.3,0.7,1.1,2.1,3.4,4.9,6.3,8.3,NA,12.6,6.1,8.1,9.4,10.8,53.1,NA,1.1%,0.2%
12,Cleveland Cavaliers,33.3,46.7,.416,-1.38,-0.78,-9.38,1-3,32-44,50-30,15-65,14.8%,3.3%,0.1,0.4,0.5,1.2,1.4,2.3,3.9,5.2,NA,5.8,3.5,5,6.5,8.2,71.0,NA,0.5%,0.1%
13,Chicago Bulls,33.6,46.4,.420,-3.50,-0.61,-10.50,2-2,32-44,51-29,16-64,17.0%,4.0%,0.1,0.3,0.8,1.3,1.9,2.8,4.3,5.5,NA,7.2,4.1,5.7,6.9,8.5,67.6,NA,0.4%,
14,Washington Wizards,32.4,47.6,.405,-2.38,-0.55,-14.04,1-2,31-46,49-31,18-62,10.3%,0.5%,NA,0.2,0.2,0.5,1,1.9,2.6,3.8,NA,3.8,2.6,4.1,5.1,7.4,77.0,NA,0.2%,
15,Miami Heat,32.7,47.3,.409,-2.72,-0.60,-10.47,1-3,32-44,49-31,18-62,12.2%,0.5%,NA,0.1,0.4,0.7,1.2,2,3.2,4.6,NA,4.4,3,4.3,6.2,7.7,74.4,NA,0.3%,
1,Denver Nuggets,51.2,28.8,.639,0.51,-0.06,14.76,4-0,47-29,66-14,35-45,99.0%,94.0%,34.2,26.8,16,9.4,6.1,3.7,1.7,1,NA,96.2,2.2,0.9,0.4,0.2,0.2,NA,22.1%,15.5%
2,Los Angeles Clippers,51.1,28.9,.639,0.30,0.15,16.80,3-1,48-28,67-13,35-45,99.0%,47.9%,32.4,24.6,16.7,11,7.1,3.8,2.3,1.1,NA,95.6,2.5,1.2,0.5,0.1,0.1,NA,25.9%,19.5%
3,Golden State Warriors,49.1,30.9,.614,2.68,0.65,13.43,3-1,46-30,65-15,32-48,97.1%,25.7%,16.7,18.3,19.3,16,11.4,8.5,4.4,2.5,NA,90.2,4.6,2.7,1.5,0.6,0.4,NA,17.1%,11.7%
4,Sacramento Kings,46.5,33.5,.581,8.26,0.49,12.59,2-1,44-33,61-19,29-51,90.3%,10.2%,6.3,8.8,13.4,15.9,16.2,13.4,9.3,7,NA,74.0,10.6,6.7,4.3,2.3,2.1,NA,10.5%,6.5%
