Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
12,Toronto Raptors,36.0,46.0,.439,0.03,-0.02,-1.18,13-20,23-26,48-34,23-59,12.3%,,NA,NA,NA,NA,0.2,0.5,2.5,9.1,NA,0.8,1.5,4.4,12.3,19.2,61.8,NA,0.1%,
13,Charlotte Hornets,21.6,60.4,.263,0.53,0.32,-10.00,8-24,14-36,33-49,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,20.2,61.8,.246,0.03,0.45,-9.44,6-26,14-36,35-47,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,16.1,65.9,.197,0.95,-0.10,-10.35,3-30,13-36,29-53,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,58.9,23.1,.718,0.82,-1.12,9.23,23-9,36-14,69-13,48-34,100.0%,65.0%,64.7,26.7,7.2,1.2,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,46.8%,23.0%
2,Minnesota Timberwolves,56.7,25.3,.692,0.51,-0.79,6.01,24-8,33-17,68-14,43-39,100.0%,28.7%,28.5,45.8,20.1,4.4,0.9,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.0%,6.3%
3,Denver Nuggets,53.9,28.1,.658,0.11,-0.45,5.48,24-11,30-17,64-18,41-41,99.9%,6.3%,6.3,22.3,47.7,16.5,5,1.6,0.3,0.2,NA,99.4,0.4,0.1,0.1,NA,,NA,14.8%,4.8%
4,Los Angeles Clippers,49.2,32.8,.600,-0.78,0.30,4.03,20-12,29-21,62-20,36-46,96.0%,75.5%,0.4,3.8,14.6,35.9,20.9,11.8,5.5,3.3,NA,87.3,6.3,3.3,2,0.8,0.3,NA,7.5%,1.9%
5,New Orleans Pelicans,46.9,35.1,.571,-0.73,0.24,2.98,20-14,27-21,60-22,34-48,87.4%,51.3%,0.1,0.7,5.2,17.1,22.6,19.6,12.9,9.3,NA,65.2,14.1,9.8,5.9,3.6,1.4,NA,4.1%,0.7%
6,Houston Rockets,45.7,36.3,.557,0.05,-0.40,3.27,16-15,30-21,58-24,33-49,80.4%,40.4%,NA,0.3,2.6,11.2,20.3,18.6,15.3,12,NA,53.1,15.5,12.6,9.4,6.2,3.3,NA,3.9%,0.8%
7,Sacramento Kings,44.7,37.3,.546,0.39,0.28,0.92,19-13,26-24,59-23,32-50,69.5%,12.2%,NA,0.2,1.4,6.1,12.6,15.9,18.1,15.3,NA,36.1,18.7,18.5,13.2,8.6,5.0,NA,1.3%,0.2%
8,Golden State Warriors,43.9,38.1,.535,1.33,-1.03,1.97,16-17,28-21,56-26,31-51,62.9%,8.6%,NA,0.1,0.7,4.5,8.9,15.1,16.9,16.6,NA,29.3,17.2,16.1,15.3,13,9.2,NA,1.8%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,42.3,39.7,.515,-0.68,0.47,-0.41,19-15,23-25,55-27,30-52,43.3%,8.4%,NA,NA,0.2,1.6,4.9,8,12.8,15.7,NA,14.8,12.1,16.3,20.2,20.6,16.1,NA,0.3%,
10,Phoenix Suns,40.9,41.1,.499,-1.78,1.03,-0.11,18-15,23-26,55-27,27-55,30.0%,1.7%,NA,NA,0.1,0.8,1.9,4.8,9.1,13.4,NA,7.5,8.1,11.5,16,22.4,34.5,NA,0.2%,
11,Los Angeles Lakers,40.9,41.1,.499,0.41,0.24,-0.09,17-17,24-24,53-29,29-53,30.7%,2.0%,NA,NA,0.1,0.7,2,4.5,9.1,14.2,NA,7.4,7.6,11.8,17.9,24.1,31.3,NA,0.3%,
12,Utah Jazz,32.3,49.7,.393,-0.70,1.39,-4.84,15-19,17-31,44-38,21-61,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,0.1,0.2,0.7,99.1,NA,,
13,Memphis Grizzlies,27.8,54.2,.339,-0.02,0.35,-6.66,11-22,17-32,40-42,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,24.0,58.0,.293,-1.01,1.51,-7.26,9-23,15-35,39-43,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.2,64.8,.210,1.03,0.46,-10.85,5-28,12-37,32-50,7-75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
