Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.1,24.9,.689,2.03,-0.14,16.53,5-1,50-24,68-12,41-39,100.0%,75.7%,73.3,19.8,4.7,1.4,0.5,0.1,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,46.5%,31.1%
2,Philadelphia 76ers,50.9,29.1,.637,-1.75,0.26,11.42,5-1,46-28,66-14,35-45,99.5%,22.6%,21.5,45.4,17.8,7.8,3.8,1.8,1,0.5,NA,98.1,1,0.5,0.3,0.1,,NA,23.9%,12.8%
3,Atlanta Hawks,46.0,34.0,.575,0.70,0.20,5.99,4-3,42-31,61-19,31-49,93.3%,73.6%,2.8,16,26.1,17.5,11.8,8.4,6,4.6,NA,82.7,6.4,4.5,2.8,1.9,1.7,NA,9.6%,4.2%
4,New York Knicks,44.4,35.6,.555,3.42,0.19,5.42,3-4,41-32,61-19,29-51,87.5%,1.4%,1.3,7.1,16.2,18.6,15.4,13.2,9,6.8,NA,71.7,9.3,6.7,4.7,3.6,4.0,NA,7.1%,2.9%
5,Milwaukee Bucks,41.8,38.2,.522,4.06,0.16,1.06,4-2,38-36,58-22,26-54,68.2%,41.5%,0.3,3,8,11.6,12.6,11.8,10.6,10.3,NA,47.3,11.3,10.8,9.7,7.9,13.0,NA,2.4%,0.8%
6,Orlando Magic,41.4,38.6,.517,-1.96,0.49,1.18,4-3,37-36,57-23,25-55,64.6%,19.4%,0.2,2.7,6.7,9.4,11,11.8,11.7,11.2,NA,41.7,12.1,11.3,10.6,8.7,15.6,NA,1.9%,0.5%
7,Indiana Pacers,41.3,38.7,.517,-1.61,0.64,1.54,4-3,37-36,56-24,27-53,65.4%,37.5%,0.2,2.5,6.8,10.8,11.6,11.2,11.3,11.1,NA,43.1,11.9,11.1,9.7,8.7,15.6,NA,2.4%,0.7%
8,Toronto Raptors,40.8,39.2,.511,2.20,0.54,1.91,3-4,38-35,55-25,25-55,61.1%,0.2%,0.2,1.4,4.9,7.8,10.4,12.1,12.7,11.7,NA,36.7,12.2,12,11.5,8.9,18.7,NA,2.5%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,40.3,39.7,.503,1.50,0.62,1.21,3-4,37-36,57-23,25-55,56.1%,0.1%,0.1,1,3.7,6.4,9,11.4,12.4,12.1,NA,31.6,12,12.5,11.5,10.8,21.7,NA,2.0%,0.5%
10,Cleveland Cavaliers,39.3,40.7,.491,2.66,0.21,-0.20,3-4,36-37,56-24,24-56,45.3%,17.9%,0.1,0.8,3.1,5,7,8.3,10.3,10.8,NA,24.2,10,10.7,12,12.5,30.7,NA,1.2%,0.4%
11,Miami Heat,37.9,42.1,.474,2.27,0.22,-1.59,3-4,35-38,53-27,21-59,32.9%,5.5%,NA,0.4,1.4,2.6,4.5,5.8,8.2,9.9,NA,14.8,7.5,9.8,11.2,13.4,43.4,NA,0.5%,0.1%
12,Charlotte Hornets,34.6,45.4,.432,0.63,0.79,-4.71,2-4,33-41,50-30,17-63,11.2%,1.3%,NA,0.1,0.2,0.6,1.1,1.6,3,4.6,NA,3.6,2.8,4.1,5.9,8.9,74.7,NA,0.1%,
13,Chicago Bulls,34.1,45.9,.426,0.76,0.58,-4.74,3-5,31-41,50-30,19-61,9.1%,2.5%,NA,NA,0.3,0.4,0.8,1.6,2.3,3.6,NA,3.2,2.1,3.4,5.5,7.6,78.2,NA,0.1%,
14,Detroit Pistons,31.7,48.3,.396,-2.40,0.95,-5.90,2-6,30-42,49-31,15-65,3.0%,0.6%,NA,NA,NA,0.1,0.2,0.4,0.8,1.5,NA,0.7,0.6,1.3,2.5,3.6,91.3,NA,,
15,Washington Wizards,31.6,48.4,.395,4.12,0.56,-7.38,1-5,31-43,47-33,15-65,2.8%,0.2%,NA,NA,NA,0.1,0.2,0.4,0.8,1.3,NA,0.7,0.7,1.3,2.3,3.5,91.6,NA,,
1,Denver Nuggets,52.6,27.4,.658,-1.20,-0.73,9.68,7-1,46-26,68-12,36-44,100.0%,51.1%,46.5,32.2,13.1,5.4,1.8,0.7,0.2,NA,NA,99.7,0.2,0.1,NA,NA,,NA,31.3%,16.0%
2,Minnesota Timberwolves,52.1,27.9,.651,4.14,-0.99,12.97,4-2,48-26,67-13,36-44,100.0%,48.3%,43.6,31.9,14.2,6.9,2.4,0.7,0.2,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,37.2%,19.6%
3,Dallas Mavericks,46.7,33.3,.583,-2.44,-0.29,4.13,6-1,41-32,63-17,31-49,98.0%,89.0%,5.3,17.5,27.5,22.1,13.1,7.4,3.1,2.1,NA,92.8,3.7,1.9,1,0.4,0.2,NA,9.2%,3.1%
4,Golden State Warriors,44.5,35.5,.557,-3.49,0.01,2.26,6-2,39-33,60-20,27-53,94.4%,48.2%,2.3,8.4,17.7,20.9,19.4,13.9,7.1,4.6,NA,82.7,7.7,4.6,2.7,1.3,1.0,NA,6.3%,2.0%
