Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.0,17.0,.793,-0.40,-3.25,11.33,60-16,5-1,66-16,62-20,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,78.6%,62.8%
2,Milwaukee Bucks,50.0,32.0,.610,-0.45,3.27,2.79,47-29,3-3,53-29,47-35,100.0%,59.3%,NA,53.4,26.5,14.8,5,0.3,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,4.1%,1.3%
3,Cleveland Cavaliers,49.1,32.9,.599,-0.31,-2.14,2.39,46-31,3-2,51-31,46-36,100.0%,40.6%,NA,28.9,24.7,23,20.3,2.7,0.3,0.1,NA,99.6,0.4,NA,NA,NA,,NA,3.0%,0.8%
4,Orlando Magic,48.3,33.7,.589,-0.52,-0.61,1.81,45-31,3-3,51-31,45-37,99.6%,93.0%,NA,12.6,26.6,27.7,25.5,5.1,1.3,0.8,NA,97.5,1.6,0.9,NA,NA,,NA,2.3%,0.5%
5,New York Knicks,48.5,33.5,.591,-0.28,0.97,4.27,45-31,3-3,51-31,45-37,99.8%,,NA,5.1,21.6,31,33.8,7.2,0.7,0.4,NA,98.7,1.2,0.2,NA,NA,,NA,6.8%,2.8%
6,Indiana Pacers,45.8,36.2,.558,-0.26,0.43,2.13,43-34,3-2,48-34,43-39,91.1%,0.1%,NA,NA,0.3,1.9,8.5,43,23.5,13.8,NA,53.8,28.3,18,NA,NA,,NA,2.3%,0.6%
7,Miami Heat,45.3,36.7,.553,-0.56,-1.34,0.85,42-34,3-3,48-34,42-40,84.7%,7.0%,NA,NA,0.3,1.6,5.5,23.5,32,21.8,NA,30.9,36.4,32.7,NA,NA,,NA,1.0%,0.3%
8,Philadelphia 76ers,45.4,36.6,.554,-0.23,-4.41,2.01,42-35,3-2,47-35,42-40,84.9%,,NA,NA,NA,NA,1.4,18.2,42.1,23.1,NA,19.7,32.1,48.2,NA,NA,,NA,1.9%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,38.1,43.9,.465,-0.28,0.83,-1.51,36-41,2-3,41-41,36-46,20.5%,,NA,NA,NA,NA,NA,NA,NA,20.5,NA,,NA,NA,24.5,75.5,,NA,,
10,Chicago Bulls,38.7,43.3,.472,-0.29,-0.56,-1.91,36-40,3-3,42-40,36-46,19.6%,,NA,NA,NA,NA,NA,NA,NA,19.6,NA,,NA,NA,75.5,24.5,,NA,,
11,Brooklyn Nets,32.4,49.6,.395,-0.02,-1.39,-2.57,30-47,2-3,35-47,30-52,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Toronto Raptors,25.0,57.0,.305,0.07,-0.90,-6.30,23-53,2-4,29-53,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,18.9,63.1,.231,-0.13,3.90,-10.63,18-58,1-5,23-59,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.4,65.6,.199,0.02,0.41,-9.42,15-62,1-4,20-62,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.7,67.3,.180,0.22,-2.09,-8.58,13-63,2-4,19-63,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.1,24.9,.696,-0.13,-0.02,7.05,53-23,4-2,59-23,53-29,100.0%,64.5%,64.5,25.1,10.4,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.3%,11.7%
2,Oklahoma City Thunder,56.3,25.7,.687,0.04,-1.29,6.72,52-24,4-2,58-24,52-30,100.0%,21.8%,21.8,41.5,36.4,0.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.8%,9.7%
3,Denver Nuggets,56.4,25.6,.688,0.11,-2.25,4.78,53-24,3-2,58-24,53-29,100.0%,13.8%,13.8,33.4,52.6,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.0%,3.5%
4,Los Angeles Clippers,51.7,30.3,.631,0.10,0.13,3.43,48-28,4-2,54-28,48-34,99.9%,98.8%,NA,NA,0.6,89.9,8,1.2,0.3,0.1,NA,99.6,0.3,0.1,NA,NA,,NA,7.0%,1.4%
5,Dallas Mavericks,49.6,32.4,.605,0.16,-1.28,2.66,46-30,4-2,52-30,46-36,98.1%,71.0%,NA,NA,NA,5.1,63.3,23.6,4.1,2.1,NA,91.9,6.2,1.6,0.3,NA,,NA,4.2%,0.8%
6,New Orleans Pelicans,48.8,33.2,.595,0.10,-1.12,4.64,45-31,4-2,51-31,45-37,92.7%,29.0%,NA,NA,NA,4.1,24,39.3,17.1,8.3,NA,67.3,22.5,6.8,2.7,0.8,,NA,9.2%,2.4%
7,Phoenix Suns,47.7,34.3,.581,-0.37,4.54,2.61,45-31,3-3,51-31,45-37,75.2%,0.9%,NA,NA,NA,0.3,3.7,24.2,29,17.9,NA,28.3,28.8,26.7,12.5,3.7,,NA,2.4%,0.5%
8,Sacramento Kings,46.9,35.1,.572,0.39,2.44,1.64,44-32,3-3,50-32,44-38,60.3%,0.3%,NA,NA,NA,0.1,0.8,7.5,29.3,22.6,NA,8.4,27.5,36.6,20.1,7.3,,NA,1.3%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,46.4,35.6,.566,0.35,2.06,0.80,44-33,2-3,49-33,44-38,38.3%,0.1%,NA,NA,NA,NA,0.2,3.8,13.1,21.3,NA,4.0,11,17.8,32.7,34.5,0.1,NA,0.5%,0.1%
10,Golden State Warriors,45.7,36.3,.557,0.23,-1.36,2.65,42-34,4-2,48-34,42-40,35.5%,,NA,NA,NA,NA,NA,0.5,7.3,27.7,NA,0.5,3.7,10.4,31.8,53.5,0.1,NA,1.3%,0.2%
11,Houston Rockets,41.2,40.8,.503,0.13,-0.57,1.31,38-38,3-3,44-38,38-44,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
12,Utah Jazz,30.7,51.3,.375,0.46,3.04,-4.08,29-47,2-4,35-47,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,28.3,53.7,.345,0.52,-0.82,-6.42,26-50,2-4,32-50,26-56,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,21.5,60.5,.262,0.61,2.02,-8.11,20-56,1-5,26-56,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.9,62.1,.243,0.70,0.52,-6.31,18-58,2-4,24-58,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
