Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.8,17.2,.790,0.05,-2.40,11.27,48-13,17-4,69-13,57-25,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.7%,60.9%
2,Cleveland Cavaliers,52.1,29.9,.635,-0.53,-0.24,3.99,40-22,12-8,59-23,45-37,99.9%,66.2%,NA,62.5,23.8,8.6,3.6,1.1,0.3,0.2,NA,99.5,0.4,0.1,NA,NA,,NA,7.5%,2.9%
3,Milwaukee Bucks,51.2,30.8,.624,-0.80,1.88,3.04,41-22,10-9,58-24,43-39,100.0%,33.7%,NA,31.8,45.9,14.9,5.3,1.6,0.4,0.2,NA,99.4,0.5,0.1,NA,NA,,NA,5.0%,1.5%
4,Orlando Magic,47.9,34.1,.584,-0.39,-0.73,1.52,37-26,11-8,56-26,41-41,96.8%,65.3%,NA,3.2,14,28.1,23,15.6,8.3,4.6,NA,83.9,11,5.1,0.1,NA,,NA,1.6%,0.4%
5,New York Knicks,47.7,34.3,.582,-0.11,0.06,3.29,36-26,12-8,56-26,40-42,97.0%,,NA,1.5,8.5,23.6,28.8,19.6,9.8,5.3,NA,81.9,11.7,6.3,0.1,NA,,NA,4.3%,1.4%
6,Miami Heat,46.2,35.8,.564,-0.43,-0.74,0.41,35-26,11-10,54-28,37-45,89.4%,34.7%,NA,0.7,5,14.2,16,22.9,17.9,12.6,NA,58.8,21.8,18.6,0.8,NA,,NA,0.7%,0.2%
7,Philadelphia 76ers,46.0,36.0,.561,-0.61,0.13,2.47,35-27,11-9,54-28,38-44,90.2%,,NA,0.2,2.2,7.2,14.7,23,28.1,14.9,NA,47.2,26.6,24.7,1.5,NA,,NA,2.8%,0.9%
8,Indiana Pacers,44.7,37.3,.545,-0.37,0.82,1.14,35-28,10-9,52-30,37-45,82.8%,0.1%,NA,0.1,0.7,3.4,8.7,16.2,32.9,20.7,NA,29.1,27.3,40.3,3.1,0.2,,NA,1.3%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.3,42.7,.479,-0.30,-0.20,-1.64,30-32,9-11,48-34,32-50,22.5%,,NA,NA,NA,NA,NA,0.1,2.3,20.1,NA,0.2,0.7,4.5,73.4,17.2,4.0,NA,0.1%,
