Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,57.8,24.2,.705,-0.36,-0.03,5.94,35-12,23-12,68-14,46-36,100.0%,96.1%,93.1,5.5,1.1,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,38.1%,24.2%
2,Cleveland Cavaliers,50.5,31.5,.616,0.15,-0.77,4.58,29-19,22-12,59-23,41-41,99.9%,77.4%,3.1,38.2,27.6,18,9.8,2.7,0.5,0.2,NA,99.3,0.6,0.1,NA,NA,,NA,22.6%,12.4%
3,Philadelphia 76ers,50.3,31.7,.614,-0.56,0.69,3.29,30-16,20-16,60-22,40-42,99.8%,2.7%,2.3,28.1,28.9,21.8,13.5,4.1,0.8,0.3,NA,98.7,1,0.2,0.1,NA,,NA,13.6%,6.8%
4,Brooklyn Nets,49.3,32.7,.602,-0.14,0.13,2.89,28-17,21-16,60-22,38-44,99.2%,1.2%,1.2,17,24.7,28.9,18.6,6.5,1.6,0.8,NA,96.8,2.3,0.7,0.2,NA,,NA,10.9%,4.9%
5,Milwaukee Bucks,47.9,34.1,.584,-0.01,0.06,1.02,29-17,19-17,58-24,38-44,97.5%,22.2%,0.4,10.6,15.1,22.7,30.8,12.1,3.7,2.1,NA,91.7,4.9,2.3,0.8,0.3,0.1,NA,4.6%,1.7%
6,Miami Heat,42.4,39.6,.517,-0.09,0.25,0.03,25-22,17-18,55-27,31-51,67.1%,63.0%,NA,0.3,1,2.9,9,21.3,18,14.5,NA,34.5,21.4,14.9,11.2,8.8,9.3,NA,1.6%,0.5%
7,New York Knicks,43.6,38.4,.531,-0.40,0.68,1.86,25-22,19-16,54-28,34-48,79.7%,,NA,0.2,1.2,3.6,10.9,28.9,21.3,13.7,NA,44.8,24.1,14.2,8.5,5,3.5,NA,4.8%,2.0%
8,Chicago Bulls,40.8,41.2,.498,0.71,-0.76,0.49,21-24,20-17,53-29,31-51,50.0%,0.3%,NA,NA,0.2,1,3.2,8.8,18.6,18.3,NA,13.2,15.5,21,18.3,14.5,17.6,NA,1.7%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,40.5,41.5,.494,-0.37,0.43,-0.69,24-23,17-18,51-31,30-52,42.9%,26.7%,NA,NA,0.1,0.7,2.9,9.2,14.1,15.8,NA,12.9,14.3,16.9,18.6,16.2,21.2,NA,1.0%,0.3%
