Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.8,19.2,.766,0.44,-1.45,10.12,34-10,29-9,71-11,53-29,100.0%,97.4%,97.3,2.5,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,57.9%,41.2%
2,Philadelphia 76ers,55.8,26.2,.680,-1.03,-0.21,7.23,29-13,27-13,66-16,45-37,100.0%,2.6%,2.6,69.6,18.6,6.8,2.2,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.4%,13.4%
3,Milwaukee Bucks,51.3,30.7,.625,-1.24,0.98,2.85,30-13,21-18,62-20,41-41,99.5%,53.2%,0.1,12.6,33.3,28,17.7,5.9,1.3,0.6,NA,97.6,2,0.4,NA,NA,,NA,3.3%,0.9%
4,Cleveland Cavaliers,50.7,31.3,.619,-0.33,-0.57,3.98,26-15,25-16,61-21,37-45,99.6%,44.7%,NA,10,28,27.5,22.6,8.6,2.2,0.8,NA,96.7,2.7,0.6,NA,NA,,NA,5.6%,2.1%
5,New York Knicks,50.0,32.0,.610,-0.33,0.24,4.26,27-17,23-15,60-22,39-43,99.3%,,NA,5.2,17.7,28.9,31.9,11,3.1,1.5,NA,94.8,4.1,1,0.1,NA,,NA,6.1%,2.6%
6,Indiana Pacers,44.4,37.6,.541,-0.31,0.04,1.42,24-20,20-18,55-27,34-48,85.8%,2.1%,NA,0.1,1.2,3.3,8.8,24.2,31.3,16.9,NA,37.6,33.9,23,4.7,0.7,0.2,NA,1.3%,0.3%
7,Orlando Magic,44.6,37.4,.544,0.58,-1.72,0.86,23-21,22-16,56-26,33-49,87.2%,61.4%,NA,0.1,0.7,4,11.6,30.3,25.4,15.1,NA,46.7,28,20.8,3.6,0.8,0.2,NA,1.0%,0.1%
8,Miami Heat,43.0,39.0,.524,-0.88,0.06,-0.69,24-19,19-20,54-28,32-50,74.4%,38.4%,NA,NA,0.3,1.6,5.1,18.7,27.8,20.9,NA,25.7,25.4,37.1,9.4,1.9,0.6,NA,0.4%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.2,43.8,.465,-0.21,-0.40,-1.66,21-24,17-20,50-32,28-54,27.0%,,NA,NA,NA,NA,0.1,0.7,6.6,19.7,NA,0.8,3,12,48.7,21.5,14.0,NA,,
10,Brooklyn Nets,34.7,47.3,.424,-0.19,0.11,-1.84,17-26,18-21,46-36,24-58,11.4%,,NA,NA,NA,NA,NA,0.1,1.2,10.1,NA,0.1,0.5,2.3,15.4,27.9,53.9,NA,,
11,Atlanta Hawks,35.0,47.0,.427,-0.09,0.01,-2.79,18-25,17-22,46-36,24-58,10.5%,0.2%,NA,NA,NA,NA,NA,0.1,0.9,9.5,NA,0.1,0.3,2.2,12.5,29.8,55.0,NA,,
12,Toronto Raptors,33.4,48.6,.408,0.07,-0.33,-1.95,16-28,17-21,43-39,23-59,5.3%,,NA,NA,NA,NA,NA,NA,0.3,5,NA,,0.2,0.7,5.6,17.4,76.2,NA,,
13,Charlotte Hornets,19.9,62.1,.243,0.26,0.28,-10.86,10-31,10-31,31-51,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,17.4,64.6,.213,-0.27,0.61,-9.77,7-35,10-30,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.0,68.0,.171,0.42,-0.01,-10.16,4-39,10-29,26-56,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.4,24.6,.700,0.13,-0.74,8.06,30-13,27-12,66-16,46-36,100.0%,58.9%,54.8,24.7,13.1,6.2,1.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,37.6%,18.0%
2,Minnesota Timberwolves,56.0,26.0,.683,0.51,-0.86,6.09,30-13,26-13,65-17,44-38,100.0%,27.5%,25.9,31.2,23.8,14.7,4.1,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.6%,7.5%
