Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,64.7,17.3,.789,-0.04,-2.63,11.13,51-14,14-3,68-14,58-24,100.0%,100.0%,75.8%,59.3%,65,1,0.593,bos,Celtics
2,Cleveland Cavaliers,51.9,30.1,.632,-0.35,-1.04,3.97,42-24,10-6,58-24,44-38,100.0%,71.5%,7.7%,2.8%,52,1,0.027999999999999997,cle,Cavaliers
3,Milwaukee Bucks,50.6,31.4,.617,-0.63,1.78,2.60,42-24,9-7,57-25,44-38,99.9%,28.3%,4.0%,1.1%,51,0.9990000000000001,0.011000000000000001,mil,Bucks
4,New York Knicks,48.2,33.8,.588,-0.08,-0.36,3.86,38-27,10-7,55-27,41-41,99.0%,,6.6%,2.3%,48,0.99,0.023,ny,Knicks
5,Orlando Magic,47.2,34.8,.575,-0.29,-1.20,1.07,38-28,9-7,54-28,41-41,97.1%,83.4%,1.4%,0.3%,47,0.971,0.003,orl,Magic
6,Indiana Pacers,45.1,36.9,.550,-0.17,-0.03,1.54,37-30,8-7,52-30,37-45,88.9%,0.2%,1.6%,0.5%,45,0.889,0.005,ind,Pacers
7,Philadelphia 76ers,45.6,36.4,.556,-0.39,-0.60,2.11,36-29,10-7,52-30,39-43,90.2%,,2.4%,0.7%,46,0.902,0.006999999999999999,phi,76ers
8,Miami Heat,44.0,38.0,.537,-0.39,-1.01,-0.02,35-30,9-8,51-31,36-46,80.5%,16.6%,0.6%,0.1%,44,0.805,0.001,mia,Heat
9,Chicago Bulls,39.6,42.4,.482,-0.17,-0.69,-2.02,32-34,8-8,47-35,33-49,23.5%,,,0,40,0.235,0,chi,Bulls
10,Atlanta Hawks,36.4,45.6,.444,-0.24,0.26,-2.11,29-36,7-10,44-38,30-52,17.4%,,,0,36,0.174,0,atl,Hawks
11,Brooklyn Nets,33.3,48.7,.406,0.06,-0.73,-1.97,26-40,7-9,41-41,27-55,3.5%,,,0,33,0.035,0,bkn,Nets
12,Toronto Raptors,29.1,52.9,.355,-0.17,0.31,-4.26,23-43,6-10,37-45,23-59,0.1%,,,0,29,0.001,0,tor,Raptors
13,Charlotte Hornets,20.0,62.0,.244,-0.48,2.77,-10.36,17-49,3-13,26-56,17-65,0,,,0,20,0,0,cha,Hornets
14,Detroit Pistons,16.7,65.3,.203,-0.05,0.47,-8.17,12-53,5-12,24-58,12-70,0,,,0,17,0,0,det,Pistons
15,Washington Wizards,15.6,66.4,.190,0.09,0.13,-9.45,11-54,5-12,22-60,11-71,0,,,0,16,0,0,wsh,Wizards
1,Oklahoma City Thunder,56.5,25.5,.690,-0.24,0.33,7.44,45-20,12-5,62-20,48-34,100.0%,41.6%,35.3%,13.8%,56,1,0.138,okc,Thunder
2,Minnesota Timberwolves,56.0,26.0,.683,0.01,-0.46,6.48,45-21,11-5,61-21,49-33,100.0%,32.6%,25.1%,8.6%,56,1,0.086,min,T-Wolves
3,Denver Nuggets,56.2,25.8,.686,0.13,-0.63,4.60,46-20,10-6,62-20,49-33,100.0%,25.9%,13.1%,3.8%,56,1,0.038,den,Nuggets
4,LA Clippers,52.4,29.6,.639,0.21,-0.48,4.41,41-23,11-7,59-23,45-37,99.9%,96.4%,10.5%,2.7%,52,0.9990000000000001,0.027000000000000003,lac,Clippers
5,New Orleans Pelicans,49.6,32.4,.605,-0.08,0.22,4.82,39-26,11-6,55-27,42-40,98.2%,85.1%,9.7%,3.0%,50,0.982,0.03,no,Pelicans
6,Sacramento Kings,47.0,35.0,.573,0.47,0.70,1.50,38-27,9-8,54-28,39-43,81.9%,2.7%,1.5%,0.3%,47,0.8190000000000001,0.003,sac,Kings
7,Dallas Mavericks,46.7,35.3,.569,0.20,-0.37,1.64,38-28,9-7,53-29,39-43,78.8%,14.9%,1.7%,0.3%,47,0.7879999999999999,0.003,dal,Mavericks
8,Phoenix Suns,46.2,35.8,.564,-0.60,2.26,2.11,38-27,8-9,53-29,39-43,71.3%,0.9%,2.0%,0.4%,46,0.713,0.004,phx,Suns
9,Golden State Warriors,43.7,38.3,.533,0.41,-0.87,1.96,34-31,10-7,50-32,37-45,37.5%,,1.0%,0.2%,44,0.375,0.002,gs,Warriors
10,Los Angeles Lakers,43.6,38.4,.532,0.61,-0.20,0.13,36-31,8-7,50-32,36-46,29.7%,,0.2%,0,44,0.297,0,lal,Lakers
11,Houston Rockets,39.3,42.7,.480,0.37,-0.95,0.70,30-35,9-8,46-36,31-51,2.7%,,,0,39,0.027000000000000003,0,hou,Rockets
12,Utah Jazz,34.1,47.9,.416,0.14,2.32,-3.04,28-37,6-11,42-40,28-54,0,,,0,34,0,0,uta,Jazz
13,Memphis Grizzlies,28.1,53.9,.342,0.47,-0.01,-6.05,23-44,5-10,35-47,23-59,0,,,0,28,0,0,mem,Grizzlies
14,Portland Trail Blazers,23.6,58.4,.287,0.54,1.18,-7.38,19-46,5-12,31-51,19-63,0,,,0,24,0,0,por,Blazers
15,San Antonio Spurs,18.9,63.1,.231,0.62,0.91,-6.96,14-52,5-11,27-55,14-68,0,,,0,19,0,0,sa,Spurs
