Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,52.0,28.0,.650,-5.50,-0.27,12.90,5-0,47-28,67-13,36-44,100.0%,50.8%,41.3,28.3,19.4,7.5,2.6,0.7,0.2,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,29.8%,17.1%
2,Philadelphia 76ers,51.8,28.2,.648,1.36,-0.90,13.56,4-1,48-27,66-14,35-45,99.9%,48.2%,38.6,29.3,20.3,7.9,2.7,0.8,0.2,0.1,NA,99.6,0.2,0.1,0.1,NA,,NA,30.7%,17.6%
3,Orlando Magic,49.0,31.0,.613,2.46,-1.06,8.62,4-2,45-29,63-17,34-46,99.6%,70.0%,14.7,27.2,28.4,17.2,7.5,3.1,1.1,0.5,NA,98.0,1.3,0.5,0.2,0.1,,NA,18.4%,9.2%
4,Atlanta Hawks,45.9,34.1,.574,-2.26,-0.35,5.41,4-2,42-32,62-18,29-51,97.5%,29.5%,4.6,11.6,19.3,28.9,17.1,9.3,4.6,2.2,NA,90.7,4.9,2.5,1,0.5,0.4,NA,10.0%,4.4%
5,Toronto Raptors,42.1,37.9,.526,4.61,-0.60,3.11,2-4,40-34,57-23,28-52,88.1%,0.8%,0.5,1.8,6.1,15.3,24.1,19.3,12.6,8.6,NA,67.0,13.4,8.3,5.1,3.2,3.0,NA,5.7%,2.1%
6,Milwaukee Bucks,40.3,39.7,.504,3.46,-0.55,-0.95,3-2,37-38,56-24,25-55,78.4%,74.9%,0.2,1.2,3.7,11.1,18,20.2,13.4,10.6,NA,54.4,14.2,11,8.1,5.1,7.2,NA,1.8%,0.5%
7,Brooklyn Nets,37.9,42.1,.473,-2.74,0.49,-2.40,3-3,35-39,56-24,22-58,56.7%,0.1%,0.1,0.2,0.8,3.8,8.3,12.7,16.2,14.7,NA,25.8,16.2,16.7,13.2,10.1,18.0,NA,1.1%,0.2%
8,New York Knicks,38.4,41.6,.479,-0.91,0.26,-0.91,2-4,36-38,53-27,22-58,61.7%,0.1%,NA,0.4,1.3,4.8,9.6,14.1,17.1,14.4,NA,30.2,17.3,15,11.8,9.8,16.0,NA,1.5%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,36.0,44.0,.450,0.77,-0.11,-3.89,2-4,34-40,53-27,21-59,39.8%,0.5%,NA,0.1,0.4,1.7,4.1,7.7,12.1,13.9,NA,13.9,11.3,14.2,14.9,13.3,32.4,NA,0.6%,0.1%
10,Detroit Pistons,34.8,45.2,.435,-4.86,0.08,-5.36,2-4,33-41,52-28,19-61,29.4%,14.9%,NA,NA,0.2,1.1,3.1,5.3,8.4,11.3,NA,9.8,8.1,10.6,13.1,14.1,44.3,NA,0.3%,0.1%
11,Charlotte Hornets,33.5,46.5,.419,-2.74,0.44,-7.94,2-3,31-44,48-32,20-60,19.5%,0.1%,NA,NA,0.1,0.5,1.3,3.2,5.9,8.7,NA,4.9,5,8,10.8,13,58.3,NA,0.1%,
12,Indiana Pacers,32.1,47.9,.402,-5.78,0.59,-8.95,3-3,29-45,51-29,16-64,12.0%,5.2%,NA,NA,0.1,0.2,0.9,1.7,3.4,5.9,NA,2.8,3.4,4.9,7.9,10.7,70.3,NA,,
13,Cleveland Cavaliers,31.1,48.9,.389,-4.16,0.36,-9.33,2-4,29-45,48-32,18-62,8.1%,3.2%,NA,NA,NA,0.1,0.4,1.2,2.3,4.1,NA,1.7,2.2,3.8,5.9,8.5,77.9,NA,,
