Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.0,19.0,.768,0.40,-1.29,10.40,32-9,31-10,72-10,52-30,100.0%,97.9%,58.5%,41.1%,63,1,0.41100000000000003,bos,Celtics
2,Philadelphia 76ers,55.3,26.7,.675,-0.58,-0.75,7.47,26-13,29-14,65-17,43-39,100.0%,2.1%,24.1%,12.8%,55,1,0.128,phi,76ers
3,Milwaukee Bucks,51.1,30.9,.623,-0.82,0.36,3.11,28-13,23-18,61-21,40-42,99.3%,60.9%,4.4%,1.5%,51,0.993,0.015,mil,Bucks
4,Cleveland Cavaliers,48.9,33.1,.596,-0.24,-0.58,3.07,24-15,25-18,59-23,36-46,97.0%,26.5%,3.7%,1.1%,49,0.97,0.011000000000000001,cle,Cavaliers
5,New York Knicks,48.9,33.1,.597,-0.25,0.14,3.82,25-17,24-16,58-24,38-44,97.3%,,5.1%,1.9%,49,0.973,0.019,ny,Knicks
6,Indiana Pacers,46.8,35.2,.570,-0.21,-0.17,2.01,24-17,23-18,57-25,35-47,92.2%,12.6%,2.3%,0.5%,47,0.922,0.005,ind,Pacers
7,Orlando Magic,45.5,36.5,.555,0.36,-1.44,1.24,22-19,24-17,56-26,34-48,87.5%,56.2%,1.4%,0.3%,46,0.875,0.003,orl,Magic
8,Miami Heat,44.4,37.6,.541,-0.96,0.01,-0.30,24-17,20-21,57-25,33-49,79.0%,43.6%,0.5%,0.1%,44,0.79,0.001,mia,Heat
9,Chicago Bulls,37.7,44.3,.460,-0.10,-0.51,-2.23,20-23,18-21,49-33,27-55,19.4%,,,0,38,0.19399999999999998,0,chi,Bulls
10,Atlanta Hawks,35.8,46.2,.437,-0.17,0.01,-2.19,17-23,19-23,47-35,23-59,11.3%,0.2%,,0,36,0.113,0,atl,Hawks
11,Toronto Raptors,35.1,46.9,.428,0.05,-0.37,-1.26,16-26,19-21,45-37,24-58,9.5%,,0.1%,0,35,0.095,0,tor,Raptors
12,Brooklyn Nets,34.3,47.7,.418,-0.48,0.40,-2.31,16-24,18-24,48-34,23-59,7.7%,,,0,34,0.077,0,bkn,Nets
13,Washington Wizards,18.2,63.8,.222,-0.21,0.48,-9.86,7-33,11-31,28-54,10-72,0,,,0,18,0,0,wsh,Wizards
14,Charlotte Hornets,18.0,64.0,.219,0.16,0.45,-11.82,8-30,10-34,28-54,9-73,0,,,0,18,0,0,cha,Hornets
15,Detroit Pistons,14.4,67.6,.175,0.32,0.10,-10.41,4-37,10-31,25-57,6-76,0,,,0,14,0,0,det,Pistons
1,Minnesota Timberwolves,57.9,24.1,.706,0.65,-1.00,6.70,30-11,28-13,68-14,46-36,100.0%,56.3%,24.5%,10.4%,58,1,0.10400000000000001,min,T-Wolves
2,Oklahoma City Thunder,56.8,25.2,.693,0.14,-0.75,8.29,28-13,29-12,67-15,47-35,100.0%,38.7%,38.8%,18.8%,57,1,0.188,okc,Thunder
3,Denver Nuggets,53.3,28.7,.650,0.13,-0.42,5.09,28-14,25-15,64-18,42-40,99.9%,5.1%,11.8%,3.6%,53,0.9990000000000001,0.036000000000000004,den,Nuggets
4,LA Clippers,52.5,29.5,.640,-0.11,-0.12,5.51,26-14,26-16,64-18,41-41,99.8%,98.2%,13.4%,4.7%,52,0.998,0.047,lac,Clippers
5,New Orleans Pelicans,49.6,32.4,.605,-0.09,-0.11,4.75,25-17,25-15,60-22,39-43,98.9%,87.6%,8.9%,2.8%,50,0.9890000000000001,0.027999999999999997,no,Pelicans
6,Dallas Mavericks,43.7,37.3,.540,-0.40,0.46,0.70,24-18,20-19,53-28,33-48,74.7%,9.3%,0.8%,0.1%,44,0.747,0.001,dal,Mavericks
7,Sacramento Kings,43.4,38.6,.529,0.24,0.56,0.50,23-18,20-21,54-28,33-49,64.6%,1.1%,0.6%,0.1%,43,0.6459999999999999,0.001,sac,Kings
8,Houston Rockets,41.7,40.3,.509,0.55,-0.60,1.10,19-21,23-19,53-29,30-52,47.8%,3.1%,0.6%,0.1%,42,0.478,0.001,hou,Rockets
9,Phoenix Suns,41.3,40.7,.504,-1.55,1.32,-0.05,22-18,19-23,55-27,31-51,39.4%,0.3%,0.2%,0,41,0.39399999999999996,0,phx,Suns
10,Golden State Warriors,38.5,41.6,.481,0.87,-0.69,-0.13,18-22,20-20,50-30,28-52,21.6%,0.1%,0.3%,0,38,0.21600000000000003,0,gs,Warriors
11,Los Angeles Lakers,40.3,41.7,.492,0.55,0.15,-0.45,21-21,19-21,51-31,30-52,29.9%,0.3%,0.2%,0,40,0.299,0,lal,Lakers
12,Utah Jazz,39.3,41.7,.485,0.27,0.54,-1.19,22-21,17-21,51-30,27-54,23.2%,,,0,39,0.23199999999999998,0,uta,Jazz
13,Memphis Grizzlies,31.5,50.5,.384,0.66,-0.31,-4.56,15-26,16-25,42-40,20-62,0.1%,,,0,32,0.001,0,mem,Grizzlies
14,Portland Trail Blazers,21.7,60.3,.265,0.08,1.25,-9.43,11-29,11-31,33-49,12-70,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,18.8,63.2,.230,0.69,0.57,-8.68,7-33,12-30,29-53,10-72,0,,,0,19,0,0,sa,Spurs
