Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.6,25.4,.690,-0.35,0.34,5.78,42-17,15-8,64-18,49-33,100.0%,93.8%,66.1,26.9,5,1.9,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.2%,22.1%
2,Milwaukee Bucks,54.9,27.1,.669,-0.11,0.23,3.12,41-17,14-10,64-18,46-36,100.0%,77.7%,26.7,45.8,17.3,9.3,0.9,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,12.7%,6.6%
3,Cleveland Cavaliers,51.9,30.1,.633,-0.02,-0.72,5.60,38-23,14-7,59-23,44-38,100.0%,22.3%,4,15.5,38.9,34.1,6.6,0.9,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,29.4%,19.9%
4,Philadelphia 76ers,52.0,30.0,.634,-0.37,1.02,3.52,38-19,14-11,60-22,43-39,100.0%,6.2%,3.3,11.7,36.4,42.2,5.6,0.6,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,12.5%,6.9%
5,Brooklyn Nets,47.0,35.0,.574,0.05,0.21,1.77,34-24,13-11,56-26,37-45,97.7%,,NA,0.1,2,9.8,55.2,22.1,5.9,2.6,NA,89.2,9,1.3,0.3,0.1,,NA,4.8%,2.1%
6,New York Knicks,45.1,36.9,.550,0.04,0.24,2.27,33-27,12-10,54-28,36-46,91.4%,,NA,NA,0.3,2,19.8,41.3,18.6,9.4,NA,63.4,25.9,7.1,2.8,0.7,0.1,NA,4.6%,2.0%
7,Miami Heat,43.2,38.8,.527,-0.02,0.60,0.01,32-27,11-12,53-29,33-49,74.7%,69.8%,NA,NA,0.1,0.7,9.7,23.8,23.8,16.6,NA,34.3,33.8,16.2,9.2,4.5,2.2,NA,1.2%,0.5%
8,Washington Wizards,40.7,41.3,.497,0.15,-0.21,0.45,28-30,13-11,50-32,32-50,47.5%,19.3%,NA,NA,NA,NA,1.3,6.1,19.3,20.8,NA,7.5,13.6,26.1,23.3,16.7,12.8,NA,0.9%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,39.9,42.1,.487,-0.22,0.72,-0.58,29-30,11-12,48-34,30-52,34.2%,10.9%,NA,NA,NA,NA,0.5,2.8,13.4,17.5,NA,3.3,8.7,20.5,23.7,21.4,22.4,NA,0.5%,0.2%
10,Toronto Raptors,39.7,42.3,.484,0.00,0.42,0.87,28-31,12-11,47-35,32-50,34.4%,,NA,NA,NA,NA,0.2,2,13.2,18.9,NA,2.3,7,19.1,21.7,23.4,26.5,NA,0.9%,0.3%
11,Chicago Bulls,37.9,44.1,.462,0.33,-0.40,0.04,26-33,12-11,46-36,29-53,15.9%,,NA,NA,NA,NA,0.1,0.3,4.9,10.7,NA,0.3,1.7,8,14.1,21.2,54.7,NA,0.2%,0.1%
12,Indiana Pacers,35.7,46.3,.436,0.47,-0.39,-2.16,26-34,10-12,45-37,28-54,3.7%,,NA,NA,NA,NA,NA,NA,0.7,3,NA,,0.1,1.5,4.4,9.7,84.2,NA,,
13,Orlando Magic,34.1,47.9,.415,0.28,-0.11,-2.49,24-35,10-13,43-39,26-56,0.5%,,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,,NA,0.1,0.5,2.3,97.1,NA,,
14,Detroit Pistons,22.6,59.4,.276,0.78,-0.59,-6.81,15-44,8-15,33-49,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.5,57.5,.299,0.38,0.26,-6.04,17-43,8-14,34-48,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.8,27.2,.668,-0.38,0.03,3.98,41-18,14-9,63-19,46-36,100.0%,100.0%,91.8,8,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.1%,14.1%
