Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.6,25.4,.690,-0.39,0.30,5.68,40-16,17-9,64-18,48-34,100.0%,96.2%,75.6,19.1,4.1,1.1,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.1%,21.5%
2,Milwaukee Bucks,53.6,28.4,.654,-0.21,0.43,2.81,39-17,15-11,63-19,45-37,100.0%,62.5%,15.1,44.7,25.4,12,2.6,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,10.9%,5.5%
3,Cleveland Cavaliers,52.1,29.9,.635,0.06,-0.93,5.80,36-22,16-8,60-22,42-40,100.0%,37.5%,7.4,27.2,38.8,19.4,6.4,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,31.8%,21.7%
4,Philadelphia 76ers,50.4,31.6,.615,-0.44,0.98,3.15,35-19,15-13,59-23,41-41,99.8%,3.4%,1.8,8.1,24.2,46.5,15.8,2.9,0.5,0.2,NA,99.2,0.6,0.1,NA,NA,,NA,11.8%,6.4%
5,Brooklyn Nets,47.6,34.4,.581,-0.10,0.38,1.90,33-22,15-12,57-25,38-44,98.3%,0.3%,0.1,0.9,7.1,17.6,51.6,16,3.3,1.8,NA,93.2,5,1.2,0.4,0.1,,NA,5.0%,2.6%
6,Miami Heat,43.7,38.3,.533,-0.09,0.56,0.15,31-25,13-13,53-29,36-46,79.4%,72.8%,NA,NA,0.4,2.4,13.2,34.6,17.2,11.6,NA,50.6,21.8,13,7.9,4.2,2.5,NA,1.8%,0.6%
7,New York Knicks,43.3,38.7,.529,0.01,0.31,1.57,30-27,13-12,53-29,32-50,76.7%,,NA,NA,0.2,0.7,6.5,26.7,26.1,16.5,NA,34.1,32.4,16.4,9.3,5.1,2.7,NA,3.4%,1.4%
8,Atlanta Hawks,41.0,41.0,.500,-0.03,0.06,-0.27,28-28,13-13,50-32,32-50,47.5%,20.1%,NA,NA,NA,0.2,2.1,9.9,17.6,17.7,NA,12.2,16.4,20.7,20.1,15.4,15.2,NA,0.9%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,40.1,41.9,.489,0.23,-0.22,0.53,26-29,14-13,49-33,30-52,38.6%,,NA,NA,NA,NA,1,4,15.5,18.1,NA,5.0,10.1,20.7,20.8,18.7,24.7,NA,1.1%,0.3%
10,Washington Wizards,39.2,42.8,.479,0.20,-0.24,-0.19,25-29,14-14,50-32,29-53,27.1%,7.1%,NA,NA,NA,NA,0.6,3.1,9,14.5,NA,3.7,6.7,13.2,17.7,20.9,37.8,NA,0.5%,0.2%
11,Toronto Raptors,39.2,42.8,.478,0.19,-0.13,0.89,26-31,13-12,48-34,31-51,26.5%,,NA,NA,NA,NA,0.1,1.9,9.5,15,NA,2.0,6.4,11.8,17.1,22.1,40.6,NA,0.8%,0.2%
12,Indiana Pacers,36.3,45.7,.442,0.46,-0.37,-2.03,25-32,11-14,45-37,28-54,5.2%,,NA,NA,NA,NA,NA,0.1,1.2,3.9,NA,0.1,0.4,2.4,5.7,11.2,80.2,NA,,
13,Orlando Magic,34.3,47.7,.418,0.27,-0.09,-2.56,23-33,11-15,43-39,25-57,0.9%,0.1%,NA,NA,NA,NA,NA,NA,0.2,0.7,NA,,0.1,0.3,1,2.3,96.3,NA,,
14,Detroit Pistons,23.0,59.0,.281,0.67,-0.26,-6.86,15-42,8-17,32-50,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,23.7,58.3,.289,0.49,0.04,-6.30,15-42,9-16,33-49,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.6,28.4,.654,-0.28,-0.13,3.83,38-18,16-10,62-20,44-38,100.0%,99.9%,83.7,15.5,0.7,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.1%,13.0%
2,Memphis Grizzlies,50.6,31.4,.617,-0.21,-0.49,3.92,34-21,17-10,59-23,41-41,100.0%,93.4%,15.6,69.7,10.9,2.2,1,0.4,0.1,0.1,NA,99.7,0.1,0.1,NA,NA,,NA,27.1%,12.3%
3,Sacramento Kings,45.2,36.8,.552,-0.73,0.66,1.74,31-24,14-13,55-27,35-47,90.1%,51.3%,0.4,6.8,31.2,17.2,12.8,9.8,7,4.9,NA,78.2,7.9,5.3,3.8,2.6,2.4,NA,9.7%,3.6%
4,Dallas Mavericks,44.7,37.3,.545,0.09,-0.78,0.90,31-26,14-11,54-28,36-46,89.3%,5.4%,0.2,4.1,18.5,25.6,15.6,12.6,7.2,5.4,NA,76.7,8.6,5.8,4,2.8,2.2,NA,6.6%,2.0%
5,Phoenix Suns,43.8,38.2,.535,-0.04,0.25,1.34,31-27,13-11,52-30,36-46,82.8%,33.8%,0.1,2.1,18.1,16.3,15.9,12.8,9.8,7.8,NA,65.2,10.4,8.5,6.4,4.5,5.1,NA,7.3%,2.3%
6,New Orleans Pelicans,43.1,38.9,.525,0.05,-0.76,1.77,29-28,14-11,52-30,35-47,73.0%,1.3%,NA,0.9,6.9,12.9,16.7,13.7,12.1,9.8,NA,51.1,12,10.6,8.9,7,10.4,NA,7.4%,2.5%
7,Golden State Warriors,41.8,40.2,.510,0.00,-0.16,0.22,28-27,14-13,50-32,32-50,53.9%,9.2%,NA,0.4,4.6,6.1,8.4,10.5,11.7,12.1,NA,30.1,11.7,13.1,11.8,11.5,21.9,NA,2.7%,0.7%
8,Oklahoma City Thunder,41.9,40.1,.512,0.20,-0.56,1.29,27-28,15-12,51-31,31-51,56.2%,,NA,0.2,3.4,7.1,9,10.7,12.6,13.2,NA,30.3,12.1,12.1,12.9,11.8,20.8,NA,4.7%,1.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Clippers,41.6,40.4,.508,-0.64,1.18,-0.64,31-28,11-12,51-31,34-48,44.6%,5.6%,NA,0.2,2.8,4.2,6.4,8.8,10.7,11.5,NA,22.3,10.4,12.6,13.9,14.2,26.6,NA,1.4%,0.3%
10,Minnesota Timberwolves,41.1,40.9,.501,-0.18,0.14,-0.16,30-29,11-12,50-32,33-49,41.8%,,NA,0.1,1.3,3.6,5.9,8.1,10.7,12.2,NA,18.8,10.4,12,13.9,14.6,30.3,NA,1.8%,0.4%
11,Utah Jazz,40.8,41.2,.498,0.02,-0.27,0.48,28-29,13-12,49-33,32-50,39.7%,,NA,0.1,1.2,3.1,5.1,7.6,10.4,12.1,NA,17.1,9.3,11.2,12.2,13.7,36.5,NA,2.2%,0.6%
12,Portland Trail Blazers,39.9,42.1,.486,-0.14,0.13,-0.07,27-29,13-13,49-33,31-51,26.0%,,NA,NA,0.4,1.6,3.1,4.8,6.8,9.3,NA,9.9,6.7,7.7,10.3,13.3,52.1,NA,1.1%,0.3%
13,Los Angeles Lakers,36.9,45.1,.450,-0.08,0.20,-1.51,25-31,12-14,47-35,28-54,2.9%,0.1%,NA,NA,NA,0.1,0.1,0.3,0.9,1.5,NA,0.5,0.6,1.2,2.1,4,91.6,NA,0.1%,
14,Houston Rockets,20.8,61.2,.253,0.26,0.28,-7.44,13-43,8-18,29-53,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.2,61.8,.246,0.34,0.22,-9.72,14-42,6-20,28-54,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
