Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Washington Wizards,38.9,43.1,.474,0.33,-0.44,-0.33,24-29,15-14,48-34,29-53,21.2%,7.2%,NA,NA,NA,NA,0.4,2.5,6.8,11.5,NA,2.9,5.3,9.5,14.6,19.1,48.6,NA,0.5%,0.2%
11,Toronto Raptors,39.6,42.4,.483,0.34,-0.46,0.92,25-30,15-12,48-34,31-51,29.5%,,NA,NA,NA,NA,0.3,3.2,10.2,15.8,NA,3.5,7.6,13,17.5,20.5,38.0,NA,1.1%,0.4%
12,Indiana Pacers,37.2,44.8,.454,0.44,-0.30,-1.82,25-30,12-15,47-35,29-53,8.5%,,NA,NA,NA,NA,0.1,0.3,2.5,5.6,NA,0.4,1.4,4.4,8,14.1,71.9,NA,0.1%,
13,Orlando Magic,33.8,48.2,.412,0.19,0.11,-2.87,22-32,12-16,44-38,24-58,0.4%,0.1%,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,0.1,0.4,1.7,97.8,NA,,
14,Detroit Pistons,23.0,59.0,.280,0.76,-0.41,-6.66,14-41,9-18,34-48,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.3,57.7,.296,0.40,0.21,-6.18,15-40,9-18,34-48,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.7,28.3,.655,-0.21,-0.24,3.63,37-17,17-11,63-19,43-39,100.0%,99.9%,88.6,10.4,0.9,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.5%,12.7%
2,Memphis Grizzlies,49.5,32.5,.604,-0.19,-0.44,3.42,32-21,18-11,59-23,40-42,99.7%,92.0%,10.3,63.9,18.5,3.8,1.8,0.8,0.5,0.3,NA,98.9,0.6,0.3,0.1,0.1,,NA,23.8%,10.1%
3,Sacramento Kings,45.7,36.3,.557,-0.65,0.40,2.03,30-23,16-13,55-27,35-47,92.9%,56.0%,0.9,14.8,32.3,16,11,8.3,5.8,3.9,NA,83.3,6.1,4.3,2.7,1.8,1.8,NA,12.1%,4.0%
4,Dallas Mavericks,43.4,38.6,.529,0.06,-0.62,0.64,29-26,14-13,52-30,34-48,75.3%,5.0%,0.1,2.8,9.1,16.4,14.7,13,10.2,8.9,NA,56.2,10.8,9.9,8.6,6.1,8.5,NA,5.5%,1.6%
5,Phoenix Suns,43.2,38.8,.527,-0.04,0.23,1.27,29-26,14-13,52-30,35-47,74.9%,21.1%,NA,2.7,12.4,13.8,13.8,12.4,10.5,9.4,NA,55.1,11.2,9.6,8.2,6.4,9.6,NA,6.9%,2.1%
6,New Orleans Pelicans,43.0,39.0,.525,-0.07,-0.49,1.75,28-27,15-12,52-30,33-49,72.1%,3.0%,NA,1.8,7,14.4,14,13.1,11.6,10.2,NA,50.3,11.5,10.1,9.3,7.1,11.8,NA,7.8%,2.5%
7,Golden State Warriors,42.3,39.7,.516,0.02,-0.17,0.29,28-26,14-14,52-30,33-49,60.8%,11.2%,NA,1.6,6.6,9.2,10.2,11,11.8,10.5,NA,38.5,11.5,11.7,11.4,9.7,17.2,NA,3.7%,1.0%
8,Los Angeles Clippers,42.7,39.3,.521,-0.72,1.19,-0.38,31-26,12-13,52-30,35-47,62.5%,11.6%,NA,1.4,7.4,9.6,11.3,12,10.9,9.9,NA,41.6,11.6,11.3,10.9,9.4,15.3,NA,2.5%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,41.3,40.7,.504,-0.37,0.47,0.18,29-27,12-14,52-30,32-50,44.6%,,NA,0.3,2.2,4.9,6.9,8.5,9.9,12,NA,22.7,10.4,11.4,12.8,13.7,29.1,NA,2.4%,0.6%
10,Utah Jazz,41.1,40.9,.501,0.00,-0.23,0.82,27-28,14-13,50-32,32-50,45.1%,,NA,0.2,1.8,5,6.6,8.7,10.5,12.3,NA,22.3,10.1,11.1,11.6,13.4,31.6,NA,3.2%,1.0%
11,Oklahoma City Thunder,40.7,41.3,.496,0.20,-0.49,1.11,25-28,16-13,51-31,31-51,37.4%,,NA,0.1,1.4,4.3,5.3,6.7,9.3,10.4,NA,17.8,8.2,9.5,10.5,13.5,40.7,NA,3.1%,0.8%
12,Portland Trail Blazers,39.9,42.1,.487,-0.19,0.22,0.00,26-28,14-14,50-32,29-53,27.6%,,NA,0.1,0.6,2.2,3.8,4.8,7.1,8.9,NA,11.5,6.5,8.4,9.7,12.2,51.8,NA,1.5%,0.4%
13,Los Angeles Lakers,37.9,44.1,.462,-0.14,0.32,-1.40,25-29,13-15,49-33,28-54,7.1%,0.1%,NA,NA,0.1,0.3,0.6,0.9,2,3.3,NA,1.8,1.7,2.6,4.2,6.7,82.9,NA,0.1%,
14,Houston Rockets,21.2,60.8,.258,0.26,0.30,-7.64,13-41,8-20,32-50,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.9,61.1,.255,0.48,-0.04,-9.56,14-40,7-21,30-52,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
