Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.6,26.4,.678,-0.26,-0.03,5.59,37-16,19-10,64-18,47-35,100.0%,88.6%,76.9,15.9,5.1,1.8,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,34.7%,23.0%
2,Milwaukee Bucks,51.8,30.2,.631,-0.21,0.42,2.21,36-17,16-13,61-21,41-41,100.0%,62.9%,10.1,36.5,23.6,18.2,10.3,1.3,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,9.4%,4.6%
3,Philadelphia 76ers,51.2,30.8,.624,-0.60,1.07,3.34,34-17,17-14,61-21,41-41,99.9%,10.1%,7.7,23.7,30.2,23.6,12.3,2.1,0.3,0.1,NA,99.5,0.4,0.1,NA,NA,,NA,14.2%,7.6%
4,Cleveland Cavaliers,50.1,31.9,.611,0.20,-0.98,4.87,32-22,18-10,58-24,41-41,99.9%,37.1%,4.4,18.5,26.3,25.9,20.2,3.9,0.4,0.3,NA,99.2,0.7,0.1,NA,NA,,NA,24.8%,15.4%
5,Brooklyn Nets,48.6,33.4,.592,-0.12,0.35,2.02,32-20,17-13,58-24,38-44,99.2%,1.3%,0.8,5.4,14.1,26.8,39.3,9.9,1.8,1.1,NA,96.3,2.7,0.7,0.3,0.1,,NA,6.6%,2.9%
6,Miami Heat,43.2,38.8,.527,0.09,0.11,0.20,29-25,14-14,54-28,33-49,74.5%,66.0%,NA,0.1,0.5,2.1,8.8,32.8,17.3,12.9,NA,44.3,21.3,13.1,9.8,6.3,5.2,NA,2.3%,0.8%
7,New York Knicks,42.7,39.3,.521,-0.09,0.46,1.49,28-26,15-13,52-30,33-49,70.6%,,NA,NA,0.1,1.1,4.7,23.5,23.9,17.2,NA,29.4,26.9,18,12.3,7.5,5.9,NA,3.8%,1.5%
8,Atlanta Hawks,41.0,41.0,.500,-0.08,0.13,-0.32,27-27,14-14,51-31,31-51,47.0%,23.6%,NA,NA,NA,0.4,2.2,11.5,16.4,16.6,NA,14.1,16.1,17.9,18.5,15.4,18.0,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,40.8,41.2,.497,0.29,-0.31,0.64,25-27,16-14,51-31,31-51,45.6%,,NA,NA,NA,0.2,1.5,7.7,18.3,17.9,NA,9.4,15.7,21.4,17.9,15.3,20.5,NA,1.8%,0.6%
