Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,59.0,23.0,.720,1.74,-0.58,10.22,16-5,43-18,71-11,46-36,100.0%,79.7%,77.4,17.2,4.1,1,0.2,0.1,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,45.0%,32.7%
2,Philadelphia 76ers,55.3,26.7,.674,1.23,-0.74,8.33,14-7,41-20,68-14,40-42,99.9%,19.7%,18.7,53.6,16.5,6.4,2.9,1.1,0.5,0.2,NA,99.2,0.5,0.3,NA,NA,,NA,27.0%,17.6%
3,Orlando Magic,50.0,32.0,.609,-0.85,0.03,4.06,15-7,35-25,64-18,34-48,95.5%,86.8%,2,12.4,27.6,20.6,14.4,9.4,5.5,3.7,NA,86.4,6.2,4.3,2.3,0.7,0.1,NA,6.3%,2.7%
4,Milwaukee Bucks,48.7,33.3,.594,-0.27,0.25,3.14,15-7,34-26,62-20,34-48,91.6%,52.5%,1,7.1,18.1,20.1,17,13.6,8.9,6,NA,76.8,10.2,6.9,3.9,1.8,0.4,NA,4.9%,2.0%
5,Brooklyn Nets,47.7,34.3,.582,0.51,-0.05,4.28,12-9,36-25,61-21,32-50,88.2%,0.6%,0.5,3.3,11.6,16.2,17.7,16.8,13.2,8.9,NA,66.1,13.8,10,6.4,2.9,0.9,NA,5.9%,2.7%
6,Indiana Pacers,46.7,35.3,.570,-0.27,0.22,3.24,12-8,35-27,59-23,32-50,82.8%,32.8%,0.3,3.2,9.8,14.2,14.9,15.8,14,10.6,NA,58.2,14.8,12.2,8.5,4.7,1.7,NA,4.0%,1.5%
7,New York Knicks,46.0,36.0,.561,-0.04,0.55,3.25,12-9,34-27,59-23,29-53,78.4%,0.1%,0.1,1.5,6,9.3,14.1,16.8,16.8,13.9,NA,47.7,16.9,15.6,12.1,5.9,1.9,NA,3.5%,1.3%
8,Cleveland Cavaliers,45.0,37.0,.549,0.80,-0.14,1.48,13-9,32-28,58-24,29-53,69.0%,14.8%,NA,1.2,4.4,7.3,11,13.4,16.7,14.9,NA,37.4,16.6,17.8,15,9.6,3.6,NA,1.8%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,43.2,38.8,.527,-0.07,-0.02,0.79,12-10,31-29,57-25,29-53,50.9%,9.6%,NA,0.4,1.5,3.8,5.2,8.6,13.8,17.5,NA,19.6,12.7,18,23.3,18.1,8.4,NA,0.9%,0.2%
10,Atlanta Hawks,41.0,41.0,.500,1.27,-0.04,1.03,9-12,32-29,56-26,26-56,32.4%,3.6%,NA,0.1,0.4,1.2,2.3,3.6,8.5,16.4,NA,7.5,6.8,11.3,19.4,31.2,23.9,NA,0.6%,0.2%
11,Toronto Raptors,37.5,44.5,.458,0.77,0.15,-0.96,9-13,29-31,51-31,24-58,9.9%,,NA,NA,NA,0.1,0.3,0.8,1.9,6.8,NA,1.2,1.6,3.3,7.9,19.7,66.3,NA,,
12,Chicago Bulls,33.5,48.5,.409,0.28,0.05,-3.81,9-14,25-34,48-34,22-60,1.4%,,NA,NA,NA,NA,NA,0.1,0.2,1.1,NA,0.1,0.1,0.4,1.3,5,93.1,NA,,
13,Charlotte Hornets,28.3,53.7,.345,0.68,0.48,-7.23,7-13,21-41,42-40,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.3,99.7,NA,,
14,Washington Wizards,23.2,58.8,.283,0.96,0.44,-8.08,3-18,20-41,37-45,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,18.7,63.3,.228,-0.01,0.79,-10.24,2-20,17-43,33-49,7-75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,55.7,26.3,.680,-1.33,-0.32,6.48,17-4,39-22,68-14,42-40,99.9%,64.3%,62.2,26.2,7.1,2.7,1.1,0.4,0.2,0.1,NA,99.7,0.2,0.1,0.1,NA,,NA,29.0%,12.7%
2,Oklahoma City Thunder,53.9,28.1,.657,-0.06,-0.62,7.18,14-7,40-21,68-14,40-42,99.8%,32.8%,31.5,42.2,14.6,6.6,3,1.2,0.6,0.2,NA,99.0,0.5,0.3,0.1,NA,,NA,33.1%,15.3%
3,Denver Nuggets,48.2,33.8,.588,0.14,-0.57,3.14,14-9,34-25,62-20,34-48,94.0%,2.9%,2.5,9.9,21.2,20.5,16.7,12,6.5,4.7,NA,82.9,7.4,4.6,2.9,1.7,0.5,NA,8.9%,2.7%
4,Houston Rockets,47.4,34.6,.578,0.48,-0.82,3.90,10-9,37-26,60-22,32-50,90.9%,59.8%,2,9,19,18.8,15.4,11.6,8.6,6.5,NA,75.8,8.8,6.5,4.7,2.8,1.5,NA,10.5%,3.5%
5,Dallas Mavericks,45.6,36.4,.556,-1.57,0.06,1.62,13-8,33-28,59-23,31-51,78.4%,35.0%,0.6,4.1,10.9,12.5,14,14.1,12,10.1,NA,56.2,12.6,10.8,9.4,7.1,3.9,NA,3.8%,1.0%
6,Los Angeles Lakers,45.1,36.9,.550,0.01,0.03,1.19,14-9,31-28,60-22,32-50,75.0%,32.3%,0.5,3.3,9,11.2,12.9,14.3,12.9,11.1,NA,51.0,13.6,12.6,9.8,8.4,4.6,NA,3.2%,0.7%
7,Los Angeles Clippers,44.5,37.5,.543,-1.62,0.10,2.43,11-10,34-27,58-24,31-51,72.2%,27.5%,0.4,2.4,7.5,9.8,11.7,13.2,14.1,13.1,NA,45.0,13.7,13,11.8,9.7,6.9,NA,4.9%,1.4%
8,Golden State Warriors,43.6,38.4,.531,1.41,-0.94,1.81,10-12,34-26,57-25,30-52,63.4%,18.8%,0.1,1.5,4.4,7.3,9.8,12,14.1,14.1,NA,35.2,13.4,14.3,14.2,12.4,10.5,NA,3.6%,0.9%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Sacramento Kings,43.2,38.8,.526,0.38,0.00,0.08,12-8,31-31,59-23,28-54,56.1%,15.6%,0.1,1,3.8,6.2,8.3,10.1,12.8,13.8,NA,29.5,12.5,14.6,15.4,14.6,13.3,NA,1.6%,0.3%
10,Phoenix Suns,41.1,40.9,.501,-2.39,0.48,-0.25,12-10,29-31,55-27,26-56,36.3%,5.9%,NA,0.3,1.2,2.4,3.7,5.6,9.4,13.7,NA,13.2,8.7,12,16.1,21.5,28.5,NA,0.8%,0.1%
11,New Orleans Pelicans,40.8,41.2,.498,0.01,-0.30,-0.73,12-11,29-30,56-26,27-55,34.1%,5.2%,NA,0.2,1.3,1.9,3.6,5.4,9,12.6,NA,12.5,8.5,11.3,15.5,21.7,30.5,NA,0.6%,0.1%
12,Memphis Grizzlies,26.2,55.8,.320,-1.76,0.69,-7.66,6-15,20-41,42-40,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Portland Trail Blazers,26.2,55.8,.319,-0.89,0.71,-7.79,6-15,20-41,41-41,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Utah Jazz,24.0,58.0,.293,-0.97,1.01,-9.69,7-15,17-43,37-45,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.6,61.4,.251,1.55,0.05,-10.50,3-18,18-43,33-49,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
