Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.0,17.0,.793,-0.01,-2.93,11.21,52-14,13-3,68-14,58-24,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.3%,60.2%
2,Cleveland Cavaliers,51.9,30.1,.632,-0.36,-1.03,3.96,42-24,10-6,58-24,45-37,100.0%,66.5%,NA,63.4,24,8.8,3,0.7,0.1,0.1,NA,99.9,0.1,NA,NA,NA,,NA,8.2%,3.0%
3,Milwaukee Bucks,51.1,30.9,.623,-0.60,1.77,2.72,43-24,8-7,57-25,44-38,100.0%,33.4%,NA,31.6,50.2,13,4.3,0.7,0.2,0.1,NA,99.8,0.2,NA,NA,NA,,NA,3.8%,1.2%
4,New York Knicks,48.4,33.6,.591,-0.19,0.07,3.88,39-27,9-7,54-28,41-41,99.3%,,NA,2.6,14,37.6,29.2,11.6,2.9,1.3,NA,95.1,3.9,1,NA,NA,,NA,6.3%,2.4%
5,Orlando Magic,47.6,34.4,.580,-0.36,-0.98,1.13,39-28,9-6,54-28,41-41,97.9%,84.5%,NA,2.2,10.3,29.8,33.8,13.7,5.2,2.9,NA,89.8,6.5,3.6,NA,NA,,NA,1.5%,0.4%
6,Indiana Pacers,45.1,36.9,.550,-0.16,-0.05,1.54,37-30,8-7,52-30,38-44,89.9%,0.2%,NA,0.1,0.7,4.5,12.6,30.7,26.1,15.3,NA,48.5,29.6,20.7,1.2,NA,,NA,1.5%,0.4%
7,Miami Heat,44.4,37.6,.541,-0.52,-0.59,0.05,36-30,8-8,51-31,37-45,82.2%,15.5%,NA,NA,0.4,3.6,8.2,18.3,30.5,21.1,NA,30.6,28.7,39.2,1.4,NA,,NA,0.6%,0.1%
8,Philadelphia 76ers,45.1,36.9,.550,-0.34,-0.79,1.98,36-30,9-7,51-31,38-44,88.0%,,NA,NA,0.3,2.6,9,24.2,33.5,18.4,NA,36.1,30.4,31.8,1.6,NA,,NA,1.8%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.1,42.9,.477,-0.09,-1.04,-2.14,32-35,7-8,45-37,33-49,22.1%,,NA,NA,NA,NA,NA,0.1,1.6,20.3,NA,0.1,0.6,3.5,87.3,7.6,0.8,NA,,
10,Atlanta Hawks,35.9,46.1,.438,-0.29,0.47,-2.15,29-37,7-9,44-38,30-52,15.7%,,NA,NA,NA,NA,NA,NA,NA,15.7,NA,,NA,NA,6.7,70.5,22.8,NA,,
11,Brooklyn Nets,33.4,48.6,.407,0.06,-0.74,-1.97,26-40,7-9,40-42,27-55,5.0%,,NA,NA,NA,NA,NA,NA,NA,5,NA,,NA,NA,1.8,21.6,76.7,NA,,
12,Toronto Raptors,28.7,53.3,.350,-0.15,0.26,-4.33,23-44,6-9,37-45,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
13,Charlotte Hornets,19.8,62.2,.241,-0.45,2.82,-10.34,17-50,3-12,27-55,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,16.3,65.7,.199,-0.05,0.51,-8.25,12-54,4-12,24-58,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.4,66.6,.187,0.10,0.09,-9.53,11-55,4-12,22-60,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,56.8,25.2,.693,-0.21,0.27,7.46,46-20,11-5,62-20,50-32,100.0%,45.2%,45.1,30.2,20.3,4.1,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.5%,13.3%
2,Minnesota Timberwolves,56.0,26.0,.683,0.02,-0.49,6.49,45-21,11-5,61-21,49-33,100.0%,29.4%,29.3,32,29.5,8.4,0.9,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.0%,9.0%
3,Denver Nuggets,56.4,25.6,.688,0.03,-0.21,4.59,47-20,9-6,62-20,50-32,100.0%,25.4%,25.4,33,34.1,7,0.5,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.0%,3.3%
4,Los Angeles Clippers,52.4,29.6,.639,0.26,-0.74,4.44,42-24,10-6,58-24,46-36,99.9%,97.1%,0.2,4.7,14.2,56.5,21.8,2.3,0.2,0.1,NA,99.7,0.3,0.1,NA,NA,,NA,9.8%,2.6%
5,New Orleans Pelicans,50.1,31.9,.611,-0.01,-0.04,4.93,40-26,10-6,56-26,43-39,99.0%,91.5%,NA,0.2,1.9,22.3,58.8,11.5,2.9,1.4,NA,94.6,3.6,1.4,0.3,0.1,,NA,10.7%,2.7%
6,Sacramento Kings,47.0,35.0,.573,0.47,0.70,1.51,38-27,9-8,53-29,40-42,84.2%,2.3%,NA,NA,NA,1,7.8,41.7,21.4,12.3,NA,50.5,25.7,16.2,5.6,1.8,0.3,NA,1.7%,0.3%
7,Dallas Mavericks,46.4,35.6,.566,0.32,-0.87,1.63,38-29,8-7,53-29,40-42,76.1%,8.6%,NA,NA,NA,0.4,6.4,22.6,28.9,17.8,NA,29.5,32.8,24.3,9.9,3.2,0.3,NA,1.4%,0.2%
8,Phoenix Suns,46.1,35.9,.563,-0.56,2.53,2.01,39-28,7-8,52-30,40-42,70.6%,0.6%,NA,NA,NA,0.3,3.2,18.2,28.5,20.4,NA,21.7,26.1,29.8,16,6,0.5,NA,1.7%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,43.7,38.3,.533,0.40,-0.85,1.96,34-31,10-7,50-32,36-46,36.5%,,NA,NA,NA,NA,0.2,1.8,8.7,25.8,NA,2.0,5.1,12.8,33,43.1,4.1,NA,0.9%,0.1%
10,Los Angeles Lakers,43.6,38.4,.532,0.62,-0.20,0.14,36-31,8-7,50-32,36-46,30.8%,,NA,NA,NA,NA,0.1,1.8,9.3,19.5,NA,2.0,6.3,15.2,33.5,36.1,7.0,NA,0.3%,
11,Houston Rockets,39.6,42.4,.482,0.23,-0.42,0.79,31-35,9-7,46-36,32-50,2.9%,,NA,NA,NA,NA,NA,NA,0.2,2.7,NA,,0.1,0.3,1.9,9.8,88.0,NA,,
12,Utah Jazz,34.5,47.5,.421,0.11,2.62,-3.00,29-37,6-10,42-40,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,28.1,53.9,.342,0.48,-0.01,-6.05,23-44,5-10,34-48,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,23.3,58.7,.285,0.59,1.04,-7.39,19-47,4-12,31-51,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.7,63.3,.228,0.69,0.65,-6.94,14-53,5-10,26-56,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
