Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit
1,Milwaukee Bucks,59.1,22.9,.721,-0.10,2.53,4.11,58-22,1-1,60-22,58-24,100.0%,100.0%,16.2%,9.9%,59,1,0.099,mil
2,Boston Celtics,56.4,25.6,.688,-0.16,0.95,6.22,55-25,1-1,57-25,55-27,100.0%,100.0%,34.1%,24.8%,56,1,0.248,bos
3,Philadelphia 76ers,53.8,28.2,.656,0.07,0.32,4.47,52-27,2-1,55-27,52-30,100.0%,,15.7%,9.6%,54,1,0.096,phi
4,Cleveland Cavaliers,51.5,30.5,.628,-0.04,-3.99,5.31,50-30,1-1,52-30,50-32,100.0%,,21.3%,14.6%,52,1,0.146,cle
5,New York Knicks,48.2,33.8,.588,0.07,-0.65,3.24,47-33,1-1,49-33,47-35,100.0%,,7.2%,4.0%,48,1,0.04,ny
6,Brooklyn Nets,45.1,36.9,.550,0.16,1.29,1.18,44-36,1-1,46-36,44-38,97.0%,,2.0%,0.7%,45,0.97,0.006999999999999999,bkn
7,Miami Heat,43.4,38.6,.529,0.21,0.53,-0.57,42-37,1-2,45-37,42-40,74.2%,97.7%,0.6%,0.3%,43,0.742,0.003,mia
8,Atlanta Hawks,41.7,40.3,.509,-0.09,5.34,0.35,41-39,1-1,43-39,41-41,71.3%,2.3%,1.0%,0.4%,42,0.713,0.004,atl
9,Toronto Raptors,40.8,41.2,.498,0.01,5.17,1.56,40-40,1-1,42-40,40-42,31.0%,,1.0%,0.5%,41,0.31,0.005,tor
10,Chicago Bulls,39.3,42.7,.479,0.19,-3.73,1.20,38-42,1-1,40-42,38-44,26.4%,,0.8%,0.4%,39,0.264,0.004,chi
11,Washington Wizards,35.3,46.7,.430,0.27,-4.20,-0.98,34-46,1-1,36-46,34-48,0,,,0,35,0,0,wsh
12,Orlando Magic,35.1,46.9,.428,0.09,1.97,-1.89,34-45,1-2,37-45,34-48,0,,,0,35,0,0,orl
13,Indiana Pacers,35.0,47.0,.427,0.36,-2.23,-2.88,34-46,1-1,36-46,34-48,0,,,0,35,0,0,ind
14,Charlotte Hornets,26.8,55.2,.327,0.41,-1.27,-6.09,26-54,1-1,28-54,26-56,0,,,0,27,0,0,cha
15,Detroit Pistons,16.5,65.5,.201,0.54,-0.84,-7.70,16-64,1-1,18-64,16-66,0,,,0,16,0,0,det
1,Denver Nuggets,53.6,28.4,.654,-0.36,1.38,3.02,52-27,2-1,55-27,52-30,100.0%,100.0%,22.1%,8.6%,54,1,0.086,den
2,Memphis Grizzlies,51.0,31.0,.622,-0.43,2.34,3.51,50-30,1-1,52-30,50-32,100.0%,100.0%,24.6%,10.1%,51,1,0.10099999999999999,mem
3,Sacramento Kings,49.1,32.9,.598,-0.44,1.88,2.72,48-32,1-1,50-32,48-34,100.0%,100.0%,16.8%,6.1%,49,1,0.061,sac
4,Phoenix Suns,45.7,36.3,.557,-0.07,1.08,2.27,44-35,2-1,47-35,44-38,100.0%,,15.7%,5.0%,46,1,0.05,phx
5,LA Clippers,43.0,39.0,.525,-0.21,-0.46,0.11,42-38,1-1,44-38,42-40,93.3%,,4.1%,0.8%,43,0.9329999999999999,0.008,lac
6,Golden State Warriors,43.0,39.0,.524,-0.13,-0.23,0.75,42-38,1-1,44-38,42-40,89.8%,,4.8%,1.2%,43,0.898,0.012,gs
7,New Orleans Pelicans,42.0,40.0,.512,-0.33,1.40,1.57,41-39,1-1,43-39,41-41,74.6%,,6.3%,1.9%,42,0.746,0.019,no
8,Los Angeles Lakers,42.1,39.9,.513,-0.16,0.71,0.11,41-39,1-1,43-39,41-41,69.6%,,2.9%,0.6%,42,0.696,0.006,lal
9,Minnesota Timberwolves,41.2,40.8,.503,-0.09,-4.30,-0.44,40-40,1-1,42-40,40-42,47.2%,,1.5%,0.3%,41,0.47200000000000003,0.003,min
10,Oklahoma City Thunder,39.0,43.0,.475,-0.17,1.33,0.56,38-42,1-1,40-42,38-44,13.5%,,0.8%,0.2%,39,0.135,0.002,okc
11,Dallas Mavericks,39.3,42.7,.480,-0.14,-4.49,0.24,38-42,1-1,40-42,38-44,12.0%,,0.5%,0.1%,39,0.12,0.001,dal
12,Utah Jazz,37.4,44.6,.456,-0.16,1.23,-0.84,36-43,1-2,39-43,36-46,0.1%,,,0,37,0.001,0,uta
13,Portland Trail Blazers,34.4,47.6,.420,0.11,-3.11,-3.18,33-46,1-2,36-46,33-49,0,,,0,34,0,0,por
14,San Antonio Spurs,20.8,61.2,.253,0.28,-1.13,-10.18,20-59,1-2,23-59,20-62,0,,,0,21,0,0,sa
15,Houston Rockets,20.6,61.4,.252,0.31,-3.53,-7.84,20-60,1-1,22-60,20-62,0,,,0,21,0,0,hou
