Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.5,19.5,.762,0.62,-1.64,10.19,35-11,27-9,71-11,53-29,100.0%,98.9%,98.7,1.2,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,58.0%,41.3%
2,Philadelphia 76ers,54.2,27.8,.661,-0.84,-0.28,6.64,29-15,25-13,64-18,44-38,100.0%,1.0%,0.9,44.8,26.6,16.8,9.1,1.5,0.2,0.1,NA,99.7,0.3,NA,NA,NA,,NA,18.8%,9.7%
3,Milwaukee Bucks,52.4,29.6,.639,-0.75,0.62,3.55,32-14,20-16,63-19,42-40,99.9%,59.3%,0.2,25,27.7,23.9,17.1,5.1,0.6,0.4,NA,99.0,1,NA,NA,NA,,NA,4.6%,1.5%
4,New York Knicks,51.8,30.2,.632,-0.23,0.11,5.34,29-17,23-13,62-20,39-43,99.8%,0.1%,0.1,15.8,23.1,28.1,24.5,6.7,1.1,0.4,NA,98.3,1.6,0.1,NA,NA,,NA,9.8%,4.6%
5,Cleveland Cavaliers,50.9,31.1,.621,-0.09,-0.79,4.08,27-16,24-15,62-20,40-42,99.5%,37.7%,0.1,12.8,20.4,24.3,27.4,11.4,2.5,0.7,NA,96.3,3.5,0.2,NA,NA,,NA,5.9%,2.3%
6,Indiana Pacers,46.2,35.8,.563,-0.18,-0.06,1.87,27-20,19-16,56-26,36-46,93.2%,3.0%,NA,0.4,1.7,5,13.7,39.1,23.3,10,NA,59.8,32.3,7,0.9,0.1,,NA,1.7%,0.4%
7,Orlando Magic,44.6,37.4,.544,0.49,-1.65,1.05,24-22,21-15,55-27,34-48,87.2%,79.1%,NA,0.1,0.4,1.9,7.8,29.9,31.9,15.3,NA,40.0,40.8,16.2,2.4,0.4,0.1,NA,1.0%,0.2%
8,Miami Heat,40.8,41.2,.498,-0.54,-0.17,-1.63,24-22,17-19,51-31,30-52,61.5%,20.7%,NA,NA,NA,NA,0.6,5.9,28.7,26.4,NA,6.4,17.3,51,18.8,4.9,1.7,NA,0.1%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.8,44.2,.461,-0.45,0.03,-1.85,22-25,16-19,49-33,28-54,29.7%,,NA,NA,NA,NA,NA,0.4,8.3,21,NA,0.4,2.7,17.2,44.2,23,12.6,NA,0.1%,
10,Brooklyn Nets,35.1,46.9,.428,-0.04,0.00,-1.62,18-27,17-20,45-37,26-56,16.5%,,NA,NA,NA,NA,NA,NA,2.4,14,NA,,0.5,5.7,19.8,32.1,41.9,NA,0.1%,
11,Atlanta Hawks,34.3,47.7,.418,-0.08,0.07,-3.17,19-27,15-21,45-37,25-57,8.7%,0.2%,NA,NA,NA,NA,NA,NA,0.8,7.9,NA,,0.2,1.9,10.3,27.6,60.1,NA,,
12,Toronto Raptors,32.5,49.5,.396,0.21,-0.46,-2.18,16-30,16-20,44-38,23-59,4.0%,,NA,NA,NA,NA,NA,NA,0.2,3.7,NA,,NA,0.6,3.6,12.1,83.6,NA,,
