Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.8,24.2,.705,-0.16,2.07,3.73,55-22,3-2,60-22,55-27,100.0%,100.0%,68.3,31.6,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.7%,8.4%
2,Boston Celtics,56.6,25.4,.690,-0.23,1.73,6.29,54-24,3-1,58-24,54-28,100.0%,99.1%,31.6,67.5,0.9,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.5%,23.9%
3,Philadelphia 76ers,53.8,28.2,.656,-0.08,2.08,4.59,51-26,3-2,56-26,51-31,100.0%,0.9%,0.1,0.9,98.7,0.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,18.1%,11.1%
4,Cleveland Cavaliers,50.9,31.1,.621,0.02,-3.24,5.32,48-30,3-1,52-30,48-34,100.0%,,NA,NA,0.3,98.6,1.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,21.4%,14.2%
5,New York Knicks,47.5,34.5,.579,0.12,-1.15,3.14,45-33,2-2,49-33,45-37,100.0%,,NA,NA,NA,1.1,96.7,2.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,6.8%,3.5%
6,Brooklyn Nets,45.0,37.0,.549,0.27,-1.24,1.19,42-35,3-2,47-35,42-40,96.3%,,NA,NA,NA,NA,2.2,82.4,7.8,3.9,NA,84.6,15.3,0.1,NA,NA,,NA,2.1%,0.8%
7,Miami Heat,43.0,39.0,.524,0.29,-1.38,-0.66,41-37,2-2,45-37,41-41,74.6%,99.0%,NA,NA,NA,NA,NA,15.3,39,20.2,NA,15.3,82.1,2.2,0.4,0.1,,NA,0.6%,0.1%
8,Atlanta Hawks,40.2,41.8,.490,-0.09,2.35,-0.13,38-39,2-3,43-39,38-44,41.5%,1.0%,NA,NA,NA,NA,NA,0.1,19.6,21.8,NA,0.1,1,36.9,27.2,33.9,0.9,NA,0.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.4,41.6,.493,0.09,0.95,1.24,38-39,2-3,43-39,38-44,48.7%,,NA,NA,NA,NA,NA,NA,22.1,26.6,NA,,1.5,39.6,39.8,19,0.2,NA,1.4%,0.5%
10,Chicago Bulls,39.7,42.3,.484,0.10,0.07,1.28,37-40,3-2,42-40,37-45,38.6%,,NA,NA,NA,NA,NA,NA,11.4,27.2,NA,,0.2,21.2,32.5,45,1.1,NA,1.0%,0.4%
11,Washington Wizards,36.5,45.5,.445,0.17,-0.39,-0.62,34-43,3-2,39-43,34-48,0.3%,,NA,NA,NA,NA,NA,NA,NA,0.3,NA,,NA,NA,0.1,1.5,98.5,NA,,
12,Indiana Pacers,35.6,46.4,.434,0.26,1.07,-2.82,34-44,2-2,38-44,34-48,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.4,99.6,NA,,
13,Orlando Magic,35.1,46.9,.428,0.13,0.78,-2.18,33-44,2-3,38-44,33-49,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Charlotte Hornets,27.5,54.5,.335,0.38,-0.06,-5.78,26-52,1-3,30-52,26-56,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,17.5,64.5,.213,0.55,-0.64,-7.31,16-61,1-4,21-61,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.0,28.0,.659,-0.29,-0.66,3.43,51-26,3-2,56-26,51-31,100.0%,100.0%,95.9,3.9,0.3,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.7%,10.7%
2,Memphis Grizzlies,51.8,30.2,.632,-0.45,0.86,3.88,49-28,3-2,54-28,49-33,100.0%,100.0%,3.8,78.4,17.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.7%,11.3%
3,Sacramento Kings,49.9,32.1,.609,-0.36,-0.88,2.85,47-30,3-2,52-30,47-35,100.0%,100.0%,0.4,17.7,81.9,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.5%,6.2%
4,Phoenix Suns,45.0,37.0,.548,0.07,-1.21,2.07,42-35,3-2,47-35,42-40,99.9%,,NA,NA,NA,92.9,5.5,1.2,0.2,0.1,NA,99.6,0.3,0.1,NA,NA,,NA,12.8%,4.1%
5,Golden State Warriors,42.9,39.1,.523,-0.17,0.97,0.61,41-37,2-2,45-37,41-41,86.8%,,NA,NA,NA,2.9,27.5,30.4,16.1,10,NA,60.7,18.8,13.5,6.6,0.4,,NA,4.5%,1.2%
6,New Orleans Pelicans,42.0,40.0,.513,-0.41,2.35,1.68,40-38,2-2,44-38,40-42,76.8%,,NA,NA,NA,2.4,20.8,20.7,18.1,14.8,NA,43.9,16.7,16.3,18.2,4,0.9,NA,6.0%,1.7%
7,Los Angeles Clippers,42.6,39.4,.519,-0.20,-0.38,0.03,41-38,2-1,44-38,41-41,83.6%,,NA,NA,NA,1.3,30.2,21.8,19,11.4,NA,53.3,22.7,15.1,7,1.8,0.1,NA,3.3%,0.6%
8,Los Angeles Lakers,41.7,40.3,.508,-0.04,-1.52,-0.02,39-38,3-2,44-38,39-43,60.5%,,NA,NA,NA,0.4,9.8,13.5,19.7,17.1,NA,23.7,19.9,21.2,22.5,7.5,5.3,NA,2.2%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,41.2,40.8,.503,-0.05,-2.66,-0.45,39-39,2-2,43-39,39-43,59.3%,,NA,NA,NA,NA,6.1,12.1,22.7,18.4,NA,18.2,19.3,27.5,26,7.2,1.8,NA,1.5%,0.3%
10,Oklahoma City Thunder,39.9,42.1,.487,-0.21,1.43,0.81,38-40,2-2,42-40,38-44,22.6%,,NA,NA,NA,NA,0.1,0.4,2.8,19.3,NA,0.5,1.7,3.8,10.5,54.9,28.6,NA,1.4%,0.3%
11,Dallas Mavericks,39.3,42.7,.479,-0.17,-1.58,0.19,37-41,2-2,41-41,37-45,8.5%,,NA,NA,NA,NA,NA,NA,1.1,7.4,NA,,0.4,1.9,8,20.1,69.7,NA,0.3%,0.1%
12,Utah Jazz,38.3,43.7,.467,-0.17,1.08,-0.83,36-41,2-3,41-41,36-46,1.9%,,NA,NA,NA,NA,NA,NA,0.3,1.6,NA,,0.3,0.6,1.3,4.2,93.6,NA,0.1%,
13,Portland Trail Blazers,34.1,47.9,.416,0.08,-1.25,-3.19,32-45,2-3,37-45,32-50,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Houston Rockets,20.2,61.8,.246,0.29,-0.75,-8.02,19-59,1-3,23-59,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.1,61.9,.245,0.24,0.30,-10.32,19-58,1-4,24-58,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
