Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,65.2,16.8,.795,-0.37,-4.24,11.22,61-16,4-1,66-16,61-21,100.0%,100.0%,77.9%,63.0%,65,1,0.63,bos,Celtics
2,Milwaukee Bucks,49.2,32.8,.600,-0.51,4.98,2.61,47-30,2-3,52-30,47-35,100.0%,53.1%,3.8%,1.1%,49,1,0.011000000000000001,mil,Bucks
3,Cleveland Cavaliers,48.6,33.4,.592,-0.31,-2.66,2.12,46-32,3-1,50-32,46-36,99.6%,45.4%,3.0%,0.9%,49,0.996,0.009000000000000001,cle,Cavaliers
4,Orlando Magic,47.5,34.5,.579,-0.65,1.36,1.54,45-32,2-3,50-32,45-37,97.0%,74.6%,1.9%,0.4%,48,0.97,0.004,orl,Magic
5,New York Knicks,47.8,34.2,.583,-0.30,1.57,4.09,45-32,3-2,50-32,45-37,98.8%,,7.1%,2.9%,48,0.988,0.028999999999999998,ny,Knicks
6,Indiana Pacers,46.4,35.6,.566,-0.19,-1.20,2.35,44-34,2-2,48-34,44-38,93.3%,1.5%,2.9%,0.7%,46,0.9329999999999999,0.006999999999999999,ind,Pacers
7,Miami Heat,46.0,36.0,.560,-0.55,-1.80,1.03,43-34,3-2,48-34,43-39,87.1%,25.4%,1.3%,0.2%,46,0.871,0.002,mia,Heat
8,Philadelphia 76ers,45.8,36.2,.558,-0.31,-3.99,2.15,43-35,3-1,47-35,43-39,85.4%,,2.1%,0.7%,46,0.8540000000000001,0.006999999999999999,phi,76ers
9,Chicago Bulls,39.4,42.6,.480,-0.23,-1.72,-1.72,37-40,2-3,42-40,37-45,19.6%,,,0,39,0.196,0,chi,Bulls
10,Atlanta Hawks,37.8,44.2,.461,-0.20,-0.02,-1.83,36-42,2-2,40-42,36-46,19.3%,,0.1%,0,38,0.193,0,atl,Hawks
11,Brooklyn Nets,32.7,49.3,.398,-0.15,0.47,-2.54,31-47,2-2,35-47,31-51,0,,,0,33,0,0,bkn,Nets
12,Toronto Raptors,25.8,56.2,.315,0.10,-1.52,-6.11,24-53,2-3,29-53,24-58,0,,,0,26,0,0,tor,Raptors
13,Charlotte Hornets,19.8,62.2,.241,-0.11,4.14,-10.36,19-58,1-4,23-59,19-63,0,,,0,20,0,0,cha,Hornets
14,Washington Wizards,15.8,66.2,.193,-0.09,2.57,-9.48,15-63,1-3,19-63,15-67,0,,,0,16,0,0,wsh,Wizards
15,Detroit Pistons,14.0,68.0,.171,0.10,-0.75,-8.84,13-65,1-3,17-65,13-69,0,,,0,14,0,0,det,Pistons
1,Minnesota Timberwolves,56.5,25.5,.689,-0.07,-0.46,6.88,53-24,3-2,58-24,53-29,100.0%,49.5%,31.4%,11.3%,56,1,0.113,min,T-Wolves
2,Denver Nuggets,56.7,25.3,.692,0.09,-2.49,5.11,54-24,3-1,58-24,54-28,100.0%,35.7%,15.8%,4.7%,57,1,0.047,den,Nuggets
3,Oklahoma City Thunder,55.7,26.3,.679,0.09,-1.88,6.50,52-25,4-1,57-25,52-30,100.0%,14.8%,25.6%,8.4%,56,1,0.084,okc,Thunder
4,LA Clippers,52.0,30.0,.635,0.06,0.91,3.72,49-28,3-2,54-28,49-33,100.0%,99.0%,9.2%,2.0%,52,1,0.02,lac,Clippers
5,Dallas Mavericks,50.1,31.9,.611,0.20,-2.11,2.69,47-30,3-2,52-30,47-35,99.6%,96.5%,4.7%,0.7%,50,0.996,0.006999999999999999,dal,Mavericks
6,Phoenix Suns,48.3,33.7,.589,-0.26,4.12,2.81,46-31,2-3,51-31,46-36,85.4%,0.9%,3.3%,0.6%,48,0.8540000000000001,0.006,phx,Suns
7,New Orleans Pelicans,48.0,34.0,.585,0.04,0.05,4.49,45-32,3-2,50-32,45-37,82.9%,3.6%,7.0%,1.8%,48,0.8290000000000001,0.018000000000000002,no,Pelicans
8,Los Angeles Lakers,46.9,35.1,.572,0.38,1.92,1.08,45-33,2-2,49-33,45-37,47.7%,0.1%,0.7%,0.1%,47,0.47700000000000004,0.001,lal,Lakers
9,Sacramento Kings,46.7,35.3,.570,0.55,0.64,1.77,44-33,3-2,49-33,44-38,54.5%,,1.2%,0.3%,47,0.545,0.003,sac,Kings
10,Golden State Warriors,45.2,36.8,.552,0.30,-2.23,2.66,42-35,3-2,47-35,42-40,29.8%,,1.1%,0.2%,45,0.298,0.002,gs,Warriors
11,Houston Rockets,40.6,41.4,.496,0.17,-0.88,1.13,38-39,3-2,43-39,38-44,0,,,0,41,0,0,hou,Rockets
12,Utah Jazz,30.4,51.6,.371,0.52,3.06,-4.34,29-48,1-4,34-48,29-53,0,,,0,30,0,0,uta,Jazz
13,Memphis Grizzlies,28.3,53.7,.346,0.43,0.54,-6.35,27-51,1-3,31-51,27-55,0,,,0,28,0,0,mem,Grizzlies
14,Portland Trail Blazers,22.0,60.0,.269,0.49,4.25,-8.04,21-56,1-4,26-56,21-61,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,20.8,61.2,.253,0.76,-0.29,-6.14,19-58,2-3,24-58,19-63,0,,,0,21,0,0,sa,Spurs
