Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.1,26.9,.672,-0.32,0.01,5.56,29-12,26-15,66-16,42-40,100.0%,73.4%,63.8,21.8,9.6,3.4,1.1,0.3,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,30.6%,19.4%
2,Brooklyn Nets,52.3,29.7,.637,-0.05,0.03,3.93,27-13,25-17,64-18,39-43,99.9%,22.2%,19.4,31.2,26.1,14.3,6.5,1.9,0.4,0.2,NA,99.3,0.5,0.1,0.1,NA,,NA,16.8%,9.3%
3,Cleveland Cavaliers,51.0,31.0,.622,-0.01,-0.39,4.75,26-16,25-15,61-21,39-43,99.7%,72.5%,11.8,26.6,27.3,18.5,10.6,3.6,1,0.2,NA,98.4,1.1,0.4,0.1,NA,,NA,21.6%,12.6%
4,Philadelphia 76ers,49.0,33.0,.597,-0.61,0.63,3.69,25-15,24-18,60-22,38-44,98.4%,4.3%,3.1,10.4,19.3,28.3,22.7,9.6,3.6,1.5,NA,93.3,4.1,1.8,0.6,0.2,0.1,NA,14.2%,7.5%
5,Milwaukee Bucks,48.0,34.0,.585,-0.09,0.21,1.19,26-14,22-20,60-22,37-45,96.2%,25.2%,1.9,9.1,13.5,22.6,26.9,14.6,4.9,2.8,NA,88.5,6.5,3,1.3,0.5,0.2,NA,4.7%,1.8%
6,New York Knicks,44.5,37.5,.543,-0.29,0.45,2.42,22-19,23-18,56-26,32-50,82.8%,0.1%,0.1,0.6,2.4,6.9,14.3,27.7,18.1,12.8,NA,52.0,20.7,12.4,7.8,4.6,2.6,NA,6.7%,2.8%
7,Indiana Pacers,43.2,38.8,.527,0.02,0.20,0.07,23-18,20-21,56-26,30-52,67.8%,2.0%,NA,0.3,1.4,3.5,8.6,17.7,20.8,15.5,NA,31.5,23,18.6,13.5,8.3,5.2,NA,1.9%,0.4%
8,Miami Heat,41.0,41.0,.500,-0.27,0.52,-0.49,22-20,19-21,54-28,30-52,47.5%,65.2%,NA,NA,0.2,1.2,4.1,10.3,15.6,16,NA,15.9,15.2,18.1,16.2,14.3,20.4,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,40.9,41.1,.499,1.02,-0.83,0.41,19-22,22-19,52-30,30-52,44.9%,0.3%,NA,NA,0.2,1,3.1,7.1,15.4,18.1,NA,11.4,13.5,18.3,21.3,16.5,19.1,NA,1.2%,0.4%
