Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.8,24.2,.705,-0.17,0.88,4.18,52-20,6-4,62-20,52-30,100.0%,99.9%,74.1,23.2,2.6,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.0%,9.9%
2,Boston Celtics,56.0,26.0,.683,-0.10,-0.26,5.51,50-23,6-3,59-23,51-31,100.0%,78.7%,19.6,59.7,19.4,1.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.8%,18.5%
3,Philadelphia 76ers,54.9,27.1,.669,-0.22,1.67,5.02,49-23,6-4,59-23,49-33,100.0%,21.3%,6.3,17,73.7,3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,21.0%,14.1%
4,Cleveland Cavaliers,51.6,30.4,.630,0.05,-2.18,5.60,46-28,6-2,54-28,47-35,100.0%,0.1%,NA,0.1,4.3,94.5,1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.8%,17.7%
5,New York Knicks,46.9,35.1,.572,0.20,-1.17,2.84,42-32,5-3,50-32,42-40,99.5%,,NA,NA,NA,1.1,80.6,14.8,2.1,1,NA,96.4,3.6,NA,NA,NA,,NA,5.4%,2.9%
6,Brooklyn Nets,44.7,37.3,.545,0.35,-1.04,0.78,39-33,6-4,49-33,39-43,89.8%,,NA,NA,NA,NA,10.8,46.4,21.6,11,NA,57.2,40.9,1.7,0.2,NA,,NA,1.7%,0.7%
7,Miami Heat,43.9,38.1,.536,0.21,-0.09,-0.18,40-34,4-4,48-34,40-42,85.1%,98.6%,NA,NA,NA,NA,7.6,38.4,25.9,13.2,NA,46.0,51.6,1.9,0.4,0.1,,NA,1.0%,0.3%
8,Atlanta Hawks,40.1,41.9,.489,-0.20,2.09,-0.16,36-37,4-5,45-37,36-46,43.4%,1.4%,NA,NA,NA,NA,NA,0.3,20.9,22.2,NA,0.3,1.7,41.6,29,21.6,5.9,NA,0.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.4,42.6,.480,0.23,-0.74,0.87,34-38,5-5,44-38,34-48,36.8%,,NA,NA,NA,NA,NA,0.1,14,22.7,NA,0.1,1.4,25.6,26.7,31.7,14.6,NA,0.8%,0.3%
10,Toronto Raptors,39.7,42.3,.484,0.16,0.05,0.85,35-38,5-4,44-38,35-47,38.7%,,NA,NA,NA,NA,NA,NA,14.7,24,NA,,0.8,27.4,36.2,25.2,10.4,NA,0.8%,0.3%
11,Indiana Pacers,36.6,45.4,.446,0.09,1.73,-2.24,33-40,4-5,42-40,33-49,3.8%,,NA,NA,NA,NA,NA,NA,0.5,3.3,NA,,NA,1.4,4.8,12.9,80.9,NA,,
12,Washington Wizards,36.7,45.3,.447,0.26,-0.78,-0.77,32-41,5-4,41-41,32-50,2.8%,,NA,NA,NA,NA,NA,NA,0.3,2.5,NA,,NA,0.6,2.6,8.4,88.4,NA,,
13,Orlando Magic,33.6,48.4,.409,0.06,1.23,-2.65,30-43,4-5,39-43,30-52,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Charlotte Hornets,26.0,56.0,.317,0.32,0.41,-5.82,23-50,3-6,32-50,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,18.7,63.3,.228,0.58,-0.50,-7.21,16-57,3-6,24-58,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.2,27.8,.661,-0.42,0.84,3.48,49-24,5-4,58-24,49-33,100.0%,100.0%,95.5,4,0.5,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.8%,11.5%
2,Memphis Grizzlies,51.1,30.9,.623,-0.33,-0.50,3.59,45-27,6-4,55-27,46-36,100.0%,100.0%,3.9,76.6,19.5,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.3%,10.9%
3,Sacramento Kings,48.8,33.2,.595,-0.28,-0.74,2.10,43-29,6-4,53-29,44-38,100.0%,98.8%,0.6,19.4,78.8,1.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.3%,4.5%
