Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Orlando Magic,46.8,33.2,.585,-0.58,-1.83,10.09,2-1,45-32,64-16,30-50,98.4%,85.2%,46.4,22.9,12,6.9,4.4,2.9,1.8,1.1,NA,95.4,1.9,1.2,0.6,0.4,0.5,NA,30.6%,12.2%
2,Philadelphia 76ers,44.6,35.4,.557,-4.99,-1.32,6.35,2-1,43-34,60-20,27-53,94.8%,53.8%,23.4,23.2,16.4,11.5,7.7,5.6,4.2,2.9,NA,87.7,4.1,2.9,2,1.5,1.8,NA,20.9%,7.5%
3,Boston Celtics,42.3,37.7,.529,-9.59,-0.74,0.75,3-0,39-38,58-22,27-53,86.4%,28.9%,10.8,14.5,14.7,13.8,11.4,9.2,6.8,5.2,NA,74.5,6.4,5.7,4.2,3.4,5.7,NA,10.2%,2.7%
4,Indiana Pacers,40.7,39.3,.508,-9.87,-0.85,-0.54,2-1,39-38,57-23,25-55,76.6%,42.5%,5.4,10.1,12.9,11.7,10.8,9.8,8.5,7.4,NA,60.7,8.7,7.6,6.1,5.1,11.7,NA,8.2%,2.2%
5,Atlanta Hawks,40.0,40.0,.500,-5.68,-0.89,-0.93,2-2,38-38,56-24,26-54,71.6%,12.2%,4.1,7,9.7,10.5,10.8,11,9.8,8.9,NA,52.9,9.8,9.1,7.4,6.2,14.7,NA,6.7%,1.6%
6,Brooklyn Nets,38.8,41.2,.485,-4.26,-0.67,-2.26,1-2,38-39,54-26,22-58,61.7%,8.8%,2.4,4.8,6.5,8.4,10,10.3,9.9,9.5,NA,42.3,9.9,9.2,9.2,8,21.4,NA,5.6%,1.4%
7,Milwaukee Bucks,38.4,41.6,.480,-1.95,-0.75,-4.62,2-1,36-41,54-26,24-56,56.9%,21.2%,2.1,4.3,6.7,7.8,8.6,9.4,9.4,8.6,NA,38.9,9.1,9.3,9,8.4,25.2,NA,3.5%,0.9%
8,New York Knicks,38.4,41.6,.480,-0.89,-0.78,-3.22,1-2,37-40,53-27,23-57,57.2%,7.2%,1.9,4.1,5.5,7.7,9.1,9.3,10,9.5,NA,37.6,10.3,9.3,8.8,8.7,25.4,NA,4.5%,1.0%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Detroit Pistons,38.2,41.8,.477,-7.33,-0.78,-3.58,2-2,36-40,54-26,22-58,55.1%,19.5%,1.8,3.9,6.3,7.5,8.2,8.8,9.3,9.2,NA,36.5,9.4,9.3,9.7,8.7,26.3,NA,3.8%,0.7%
10,Cleveland Cavaliers,37.1,42.9,.464,-0.96,-0.88,-5.63,1-2,36-41,54-26,21-59,45.2%,13.3%,1,2.5,4.3,5.9,6.8,7.3,8.3,9.2,NA,27.8,8.3,8.9,9.4,9.8,35.8,NA,2.6%,0.4%
11,Charlotte Hornets,35.4,44.6,.443,-2.26,-0.58,-8.26,1-2,34-43,54-26,20-60,29.5%,1.9%,0.3,1,1.8,2.7,4.3,5.2,6.6,7.6,NA,15.3,6.1,7.8,8.7,9.9,52.2,NA,1.3%,0.2%
12,Toronto Raptors,35.0,45.0,.437,-3.42,-0.63,-6.67,1-3,34-42,53-27,19-61,27.0%,1.5%,0.3,0.9,1.6,2.6,3.6,4.2,5.9,7.9,NA,13.2,6.3,7.1,8.3,9.5,55.6,NA,1.1%,0.1%
13,Chicago Bulls,34.1,45.9,.427,-2.72,-0.57,-9.72,2-2,32-44,49-31,19-61,19.5%,3.6%,0.1,0.5,1,1.7,2.4,3.4,4.4,6,NA,9.0,4.6,5.7,7.5,8.7,64.5,NA,0.6%,0.1%
14,Washington Wizards,32.4,47.6,.405,-2.60,-0.42,-14.27,1-2,31-46,50-30,16-64,10.7%,0.4%,NA,0.2,0.4,0.8,1.1,1.8,2.7,3.6,NA,4.3,2.8,3.4,4.8,6,78.6,NA,0.2%,
15,Miami Heat,32.1,47.9,.401,-3.52,-0.43,-11.27,1-3,31-45,50-30,14-66,9.5%,0.3%,NA,0.1,0.3,0.5,0.9,1.8,2.5,3.3,NA,3.7,2.3,3.6,4.4,5.6,80.5,NA,0.2%,
1,Denver Nuggets,52.3,27.7,.654,2.34,-0.09,16.59,4-0,48-28,67-13,36-44,99.5%,94.9%,39.8,26,14.5,9.2,5.4,2.7,1.3,0.8,NA,97.5,1.5,0.6,0.3,0.1,,NA,23.0%,16.9%
2,Golden State Warriors,50.6,29.4,.632,5.04,0.63,15.79,3-1,48-28,65-15,34-46,98.5%,35.1%,22.2,20.7,19.3,14.5,10.2,6.4,3.5,1.7,NA,93.3,3.6,1.9,0.8,0.4,0.1,NA,20.8%,14.9%
3,Phoenix Suns,49.6,30.4,.620,11.08,-0.08,18.08,2-1,48-29,64-16,34-46,97.5%,27.0%,16.2,18,18,15.7,12.9,9.1,4.9,2.7,NA,89.9,5.2,2.9,1.3,0.4,0.3,NA,17.5%,12.1%
4,Los Angeles Lakers,48.1,31.9,.602,15.04,-0.19,12.79,2-2,46-30,64-16,32-48,95.1%,15.9%,8.5,13.2,15.2,16.9,15.8,12.4,8.4,4.5,NA,82.1,8.5,5.1,2.5,1.2,0.6,NA,12.6%,8.7%
5,Sacramento Kings,47.9,32.1,.599,11.08,0.56,15.41,2-1,46-31,63-17,33-47,94.3%,14.2%,8.2,11.5,15.2,16.6,15.8,13.7,8.5,4.8,NA,81.0,9.2,5.2,2.8,1.2,0.6,NA,12.6%,8.4%
6,Los Angeles Clippers,46.3,33.7,.579,-4.14,0.83,12.52,2-1,44-33,64-16,30-50,89.1%,7.9%,4,7.2,10.5,13.7,16.4,17.1,12.2,8.1,NA,68.9,12.7,8.6,5,2.7,2.2,NA,7.9%,5.0%
7,Utah Jazz,41.9,38.1,.524,15.65,-0.03,4.65,1-3,41-35,57-23,25-55,59.8%,3.2%,0.5,1.1,2.3,4.1,6.8,11.1,16.5,17.3,NA,26.0,16.1,17,15.8,11,14.0,NA,2.7%,1.5%
8,Dallas Mavericks,41.7,38.3,.522,-7.89,0.75,1.11,3-0,39-38,58-22,24-56,58.6%,64.4%,0.4,1.4,2.7,4.8,7.7,12,15.1,14.5,NA,28.9,15.8,15.7,14,11,14.6,NA,1.3%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Oklahoma City Thunder,40.4,39.6,.505,-0.59,1.02,-0.09,3-1,37-39,56-24,23-57,43.3%,1.6%,0.1,0.5,1.3,2.4,4.5,7.3,11.9,15.4,NA,16.1,11.3,16.7,17.1,15,23.9,NA,1.0%,0.4%
10,New Orleans Pelicans,38.9,41.1,.486,1.52,0.59,-2.48,2-1,37-40,56-24,22-58,32.4%,29.2%,0.1,0.3,0.8,1.5,3.1,5.2,9.1,12.3,NA,11.0,9,11.7,14.8,16.8,36.7,NA,0.5%,0.2%
