Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Toronto Raptors,39.6,42.4,.483,0.10,0.41,0.46,32-35,8-7,46-36,33-49,33.6%,,NA,NA,NA,NA,NA,0.3,13.6,19.6,NA,0.3,5.8,20.3,27.6,23.5,22.6,NA,0.7%,0.4%
11,Chicago Bulls,38.6,43.4,.471,0.25,-0.42,0.86,30-36,9-7,45-37,31-51,23.0%,,NA,NA,NA,NA,NA,0.2,7.7,15.1,NA,0.2,2,12.6,16.7,23.7,44.9,NA,0.6%,0.2%
12,Indiana Pacers,36.1,45.9,.440,0.36,-0.15,-2.05,29-37,7-9,44-38,29-53,3.5%,,NA,NA,NA,NA,NA,NA,0.8,2.7,NA,,0.1,1.5,4,8.7,85.7,NA,,
13,Orlando Magic,33.7,48.3,.411,0.19,0.16,-2.70,27-39,7-9,41-41,28-54,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.5,99.4,NA,,
14,Detroit Pistons,20.3,61.7,.247,0.73,-0.75,-6.83,15-51,5-11,28-54,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,26.2,55.8,.320,0.27,0.57,-5.62,21-46,5-10,33-49,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,55.6,26.4,.678,-0.33,-0.26,3.85,46-20,10-6,61-21,48-34,100.0%,100.0%,99.2,0.8,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.9%,13.0%
2,Memphis Grizzlies,49.4,32.6,.602,-0.12,-1.23,3.49,38-26,11-7,56-26,41-41,100.0%,99.2%,0.6,61.7,32.9,4,0.6,0.1,NA,NA,NA,99.9,NA,NA,NA,NA,,NA,24.5%,10.6%
3,Sacramento Kings,47.6,34.4,.581,-0.63,0.58,2.11,38-26,10-8,56-26,40-42,99.8%,66.3%,0.2,28.3,39.6,26.2,3.9,1,0.4,0.2,NA,99.2,0.5,0.2,NA,NA,,NA,13.9%,4.5%
4,Phoenix Suns,45.9,36.1,.559,-0.16,0.44,2.24,37-29,9-7,52-30,38-44,99.3%,32.6%,NA,8.9,25.6,49,10.1,3.7,1.3,0.7,NA,97.2,1.5,0.7,0.3,0.2,0.1,NA,13.7%,4.7%
5,Golden State Warriors,42.0,40.0,.512,-0.23,0.32,0.46,34-32,8-8,49-33,35-47,70.4%,0.8%,NA,0.1,0.8,5,19.7,18.3,14.3,12.2,NA,43.9,15.3,12.8,10.8,7.7,9.6,NA,3.7%,0.8%
6,Dallas Mavericks,42.1,39.9,.514,-0.05,-1.15,0.70,34-33,8-7,48-34,36-46,73.0%,0.6%,NA,0.1,0.6,6.4,21.1,18.6,14.2,12,NA,46.8,15.7,12.7,10.1,7.4,7.4,NA,4.4%,1.3%
7,Los Angeles Clippers,41.7,40.3,.508,-0.39,0.82,-0.53,35-33,7-7,49-33,35-47,59.8%,0.3%,NA,NA,0.3,2.9,13.2,15.3,15.3,12.8,NA,31.7,15.4,15.3,13.3,10.4,13.8,NA,1.9%,0.4%
8,New Orleans Pelicans,41.0,41.0,.500,0.07,-1.43,0.71,32-34,9-7,48-34,34-48,56.4%,0.2%,NA,NA,0.2,3.3,11.9,12.9,14.5,13.6,NA,28.2,13.9,13.7,12.6,11.4,20.2,NA,3.5%,0.9%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,40.9,41.1,.499,-0.26,0.35,-0.58,34-33,7-8,48-34,34-48,53.9%,,NA,NA,0.1,2.1,10.3,13.8,14.1,13.5,NA,26.3,15,14.3,14,11.6,18.9,NA,1.7%,0.3%
10,Los Angeles Lakers,40.0,42.0,.488,0.01,-0.52,-0.73,32-34,8-8,46-36,33-49,29.2%,,NA,NA,NA,0.4,3.7,6.5,8.2,10.3,NA,10.6,8.2,9.8,12.1,14.8,44.4,NA,0.8%,0.2%
11,Oklahoma City Thunder,39.9,42.1,.486,0.09,-1.10,1.28,31-35,9-7,46-36,32-50,33.2%,,NA,NA,NA,0.4,3.7,6.1,9.8,13.1,NA,10.3,8,10.6,12.9,16,42.3,NA,2.3%,0.7%
12,Utah Jazz,38.7,43.3,.472,-0.21,0.36,-0.39,31-35,8-8,45-37,32-50,15.9%,,NA,NA,NA,0.2,1,2.5,4.9,7.2,NA,3.7,4.4,5.9,8.5,11.5,66.0,NA,0.5%,0.1%
13,Portland Trail Blazers,38.1,43.9,.465,-0.28,0.75,-1.32,31-35,7-9,45-37,32-50,9.4%,,NA,NA,NA,0.1,0.8,1.3,2.9,4.3,NA,2.2,2.1,3.9,5.5,9.1,77.2,NA,0.2%,0.1%
14,Houston Rockets,19.5,62.5,.238,0.08,0.76,-8.11,15-50,5-12,27-55,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.5,62.5,.238,-0.02,1.18,-10.28,16-49,4-13,28-54,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
