Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,58.0,24.0,.708,-0.03,-0.23,4.12,50-19,8-5,63-19,52-30,100.0%,99.7%,82,16.5,1.4,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.2%,11.8%
2,Boston Celtics,55.3,26.7,.675,-0.12,-0.24,5.26,47-22,8-5,60-22,49-33,100.0%,82.0%,14.8,66.4,14.6,4.1,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.0%,18.0%
3,Philadelphia 76ers,53.5,28.5,.653,-0.19,1.02,4.11,45-22,9-6,60-22,47-35,100.0%,18.0%,3.1,15.8,57.1,23,1,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.0%,9.7%
4,Cleveland Cavaliers,51.5,30.5,.628,-0.03,-1.19,5.48,44-27,8-3,55-27,46-36,100.0%,0.3%,0.1,1.3,26.4,65,6.6,0.7,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.4%,17.2%
5,New York Knicks,47.7,34.3,.581,0.15,-0.70,3.00,41-30,7-4,52-30,42-40,99.7%,,NA,NA,0.5,6.4,70.5,20.7,1.1,0.5,NA,98.2,1.8,NA,NA,NA,,NA,7.0%,3.8%
6,Brooklyn Nets,46.2,35.8,.563,0.20,-0.10,0.90,39-30,7-6,52-30,39-43,97.1%,,NA,NA,NA,1.4,20.3,66.6,5.9,2.8,NA,88.4,11,0.6,NA,NA,,NA,2.3%,0.9%
7,Miami Heat,42.7,39.3,.521,0.21,0.01,-0.55,37-33,6-6,49-33,37-45,71.4%,84.8%,NA,NA,NA,NA,1.5,10.6,37.9,21.4,NA,12.1,67.2,12.2,5.5,2.2,0.8,NA,0.9%,0.3%
8,Atlanta Hawks,40.5,41.5,.494,0.01,0.20,-0.25,34-35,7-6,46-36,35-47,48.0%,12.6%,NA,NA,NA,NA,0.1,1,25.5,21.4,NA,1.0,11.1,40.2,22.9,15,9.8,NA,0.7%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,39.7,42.3,.484,0.11,0.26,0.53,33-36,7-6,46-36,34-48,36.5%,,NA,NA,NA,NA,NA,0.1,14.4,21.9,NA,0.2,4.6,23,31.3,22.5,18.6,NA,0.7%,0.2%
10,Chicago Bulls,38.8,43.2,.473,0.08,0.21,0.79,31-36,8-7,45-37,31-51,26.1%,,NA,NA,NA,NA,NA,0.1,9.9,16.1,NA,0.1,2.2,15.6,19.4,25.1,37.5,NA,0.8%,0.3%
11,Washington Wizards,38.6,43.4,.471,0.11,-0.01,-0.09,32-37,7-6,45-37,33-49,18.3%,2.5%,NA,NA,NA,NA,NA,0.1,4.8,13.4,NA,0.1,2.2,7.2,17.2,25.7,47.7,NA,0.2%,0.1%
12,Indiana Pacers,36.1,45.9,.440,0.02,1.47,-2.35,31-38,5-8,42-40,31-51,3.1%,,NA,NA,NA,NA,NA,NA,0.5,2.6,NA,,NA,1.1,3.7,9.3,85.9,NA,,
13,Detroit Pistons,19.7,62.3,.240,0.54,-0.27,-6.82,16-54,4-8,26-56,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Orlando Magic,33.0,49.0,.402,0.02,1.03,-2.94,28-41,5-8,39-43,28-54,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
15,Charlotte Hornets,25.9,56.1,.315,0.29,0.40,-5.56,22-49,4-7,31-51,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.4,28.6,.651,-0.37,0.31,3.27,46-23,7-6,59-23,47-35,100.0%,100.0%,88.6,10.3,1.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.2%,10.7%
2,Memphis Grizzlies,50.7,31.3,.619,-0.07,-1.54,3.99,41-26,10-5,56-26,43-39,100.0%,100.0%,9.6,67.7,22.5,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.4%,12.8%
3,Sacramento Kings,48.3,33.7,.589,-0.39,0.00,2.30,40-27,8-7,55-27,42-40,100.0%,91.3%,1.8,21.7,67.8,7.3,1.1,0.2,NA,0.1,NA,99.9,0.1,NA,NA,NA,,NA,14.1%,5.0%
4,Phoenix Suns,44.1,37.9,.538,-0.02,0.18,1.81,37-32,7-6,50-32,38-44,95.9%,6.9%,NA,0.4,6.6,53.5,18.7,9.5,4.2,3,NA,88.7,5.1,2.9,1.7,1,0.6,NA,11.3%,3.8%
5,Golden State Warriors,42.6,39.4,.520,-0.05,-0.27,0.60,36-33,7-6,48-34,36-46,79.4%,1.3%,NA,NA,1.3,14.4,23.8,18.2,12.2,9.6,NA,57.7,13.2,10.7,7.8,5.2,5.5,NA,4.8%,1.2%
6,Los Angeles Clippers,42.3,39.7,.516,-0.31,0.70,-0.30,36-33,6-7,48-34,37-45,68.2%,0.4%,NA,NA,0.4,9.5,16.9,16.4,13.4,11.7,NA,43.1,15.9,12.7,10.7,8.3,9.4,NA,2.6%,0.5%
7,Minnesota Timberwolves,41.1,40.9,.502,-0.21,0.30,-0.22,35-34,6-7,48-34,35-47,55.8%,,NA,NA,0.1,4.2,10.6,14.2,14.1,12.7,NA,29.1,14.8,14.3,12.8,11.5,17.5,NA,2.1%,0.6%
8,Dallas Mavericks,41.1,40.9,.502,0.07,-1.69,0.50,34-35,7-6,47-35,36-46,52.7%,,NA,NA,0.1,3.7,8.5,11.7,13.8,14.9,NA,24.0,13.4,14.9,15.9,13,18.7,NA,2.8%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Oklahoma City Thunder,41.2,40.8,.503,-0.02,-0.68,1.69,34-35,7-6,47-35,35-47,54.6%,,NA,NA,0.1,3.5,9.1,11.8,15.3,14.7,NA,24.5,13.9,14.1,13.7,13.3,20.5,NA,4.9%,1.6%
10,Los Angeles Lakers,40.8,41.2,.497,0.08,-0.95,-0.33,34-35,7-6,46-36,35-47,39.8%,,NA,NA,NA,1.7,5.6,8.3,11.6,12.5,NA,15.7,10.8,13,14.8,15.8,30.0,NA,1.4%,0.3%
11,New Orleans Pelicans,40.2,41.8,.490,0.08,-1.55,0.52,33-36,7-6,46-36,34-48,34.8%,,NA,NA,NA,1.7,4.7,6.9,9.6,11.9,NA,13.3,8.6,10.1,11.9,15.4,40.7,NA,1.8%,0.4%
12,Utah Jazz,39.1,42.9,.477,-0.29,1.16,-0.30,33-36,6-7,46-36,34-48,17.0%,,NA,NA,NA,0.2,1.1,2.7,5.3,7.8,NA,3.9,4.1,6.4,9.5,13.3,62.8,NA,0.6%,0.1%
13,Portland Trail Blazers,36.9,45.1,.449,-0.13,0.52,-1.62,31-38,6-7,44-38,31-51,1.7%,,NA,NA,NA,NA,NA,0.1,0.4,1.2,NA,0.1,0.2,0.7,1.2,3.3,94.5,NA,,
14,Houston Rockets,19.8,62.2,.242,0.18,0.65,-7.87,16-52,4-10,27-55,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.0,61.0,.256,0.04,1.22,-9.56,18-50,3-11,27-55,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
