Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.8,18.2,.778,-0.10,-1.44,10.13,44-12,20-6,70-12,55-27,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,66.7%,47.9%
2,Cleveland Cavaliers,53.4,28.6,.651,-0.66,-0.27,4.79,36-18,17-11,63-19,44-38,100.0%,92.0%,NA,81.7,11.7,4.3,1.5,0.6,0.1,0.1,NA,99.8,0.1,NA,NA,NA,,NA,13.0%,5.1%
3,New York Knicks,49.8,32.2,.607,-0.36,0.27,4.35,34-22,16-10,59-23,42-40,99.4%,,NA,9.7,37.6,26.3,14.2,7.9,2.6,1.2,NA,95.7,3.3,1,NA,NA,,NA,8.5%,3.4%
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.19,2.39,35-21,14-12,58-24,39-43,98.5%,7.3%,NA,5.5,26.8,25.3,19.5,13.8,5,2.6,NA,90.9,6.8,2.3,NA,NA,,NA,3.2%,1.0%
5,Philadelphia 76ers,47.4,34.6,.578,-0.80,0.17,3.25,32-23,15-12,56-26,39-43,96.6%,,NA,1.5,10,17.6,24.1,23.4,13.6,6.4,NA,76.5,15.6,7.7,0.2,NA,,NA,4.8%,1.7%
6,Orlando Magic,46.7,35.3,.570,0.34,-2.27,1.32,31-25,16-10,55-27,38-44,94.3%,75.2%,NA,1.2,10.4,17.1,21.9,22.2,13.9,7.6,NA,72.9,16.6,10.3,0.3,NA,,NA,2.0%,0.5%
7,Indiana Pacers,44.8,37.2,.547,-0.51,0.64,1.14,32-25,13-12,54-28,35-47,87.0%,0.7%,NA,0.3,2.3,5.7,11,18.7,31,18,NA,38.0,32.4,27.7,1.7,0.1,,NA,1.2%,0.2%
8,Miami Heat,43.9,38.1,.535,-0.36,-0.79,-0.16,30-25,14-13,53-29,35-47,80.2%,24.7%,NA,0.1,1.2,3.7,7.7,13.4,31.6,22.5,NA,26.1,24.5,45.9,3.3,0.3,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.7,44.3,.460,-0.42,0.01,-1.85,26-30,12-14,47-35,29-53,22.1%,,NA,NA,NA,NA,NA,0.1,1.8,20.2,NA,0.1,0.6,4.1,63.9,22.4,8.9,NA,0.1%,
10,Atlanta Hawks,35.9,46.1,.438,-0.01,-0.31,-2.58,24-31,12-15,45-37,27-55,14.8%,,NA,NA,NA,NA,NA,NA,0.4,14.4,NA,,0.1,0.9,22.2,50.3,26.5,NA,,
11,Brooklyn Nets,33.4,48.6,.408,0.43,-1.07,-2.32,21-34,12-15,43-39,25-57,6.2%,,NA,NA,NA,NA,NA,NA,0.1,6.1,NA,,NA,0.1,7.7,22.4,69.7,NA,,
12,Toronto Raptors,30.9,51.1,.377,-0.01,-0.34,-3.33,20-36,11-15,42-40,22-60,0.9%,,NA,NA,NA,NA,NA,NA,NA,0.9,NA,,NA,NA,0.7,4.5,94.8,NA,,
