Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.6,25.4,.691,-0.35,0.34,5.79,42-17,15-8,64-18,48-34,100.0%,93.8%,71.3,22.3,4.8,1.6,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.4%,22.8%
2,Milwaukee Bucks,54.3,27.7,.662,-0.11,0.24,2.96,40-17,14-11,63-19,46-36,100.0%,72.4%,20.5,45,20.4,12.7,1.4,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,11.6%,5.9%
3,Cleveland Cavaliers,51.9,30.1,.633,-0.02,-0.72,5.60,38-23,14-7,58-24,44-38,100.0%,27.6%,4.5,18.1,37.4,33.1,6,0.8,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,27.7%,19.0%
4,Philadelphia 76ers,52.0,30.0,.634,-0.38,1.03,3.52,38-19,14-11,60-22,42-40,100.0%,6.2%,3.7,14.5,35.2,40.4,5.4,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.6%,7.6%
5,Brooklyn Nets,47.0,35.0,.573,0.04,0.22,1.77,34-24,13-11,55-27,38-44,97.4%,0.1%,NA,0.1,1.9,9.6,54.9,22.1,5.9,2.9,NA,88.6,9.5,1.3,0.4,0.1,,NA,4.3%,1.8%
6,New York Knicks,45.1,36.9,.550,0.04,0.23,2.27,33-27,12-10,54-28,37-45,91.3%,,NA,NA,0.3,2,20.8,41.6,17.9,8.8,NA,64.6,25.5,6.5,2.4,0.8,0.2,NA,5.0%,2.4%
7,Miami Heat,43.2,38.8,.527,-0.03,0.60,0.01,32-27,11-12,52-30,35-47,75.6%,73.5%,NA,NA,0.1,0.6,9.8,25.1,24.1,15.9,NA,35.5,34.9,14.7,8.3,4.4,2.2,NA,1.5%,0.5%
8,Washington Wizards,40.1,41.9,.489,0.17,-0.21,0.32,27-30,13-12,48-34,31-51,39.7%,14.3%,NA,NA,NA,NA,0.8,3.9,16.4,18.6,NA,4.6,11,22.4,23,18.8,20.1,NA,0.9%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,39.9,42.1,.487,-0.23,0.72,-0.58,29-30,11-12,49-33,32-50,34.6%,12.2%,NA,NA,NA,NA,0.6,3.4,13.6,17,NA,4.0,8.9,21.1,22.2,20.7,23.1,NA,0.4%,0.1%
10,Toronto Raptors,39.7,42.3,.484,0.01,0.40,0.87,28-31,12-11,50-32,31-51,34.8%,,NA,NA,NA,NA,0.3,1.9,13.6,19,NA,2.2,7.2,19.4,21.1,21.6,28.4,NA,1.0%,0.4%
11,Chicago Bulls,38.5,43.5,.469,0.27,-0.27,0.19,26-32,12-12,47-35,30-52,22.1%,,NA,NA,NA,NA,0.1,0.6,7.6,13.9,NA,0.6,2.6,12.7,17.3,21.7,45.0,NA,0.6%,0.2%
12,Indiana Pacers,35.8,46.2,.436,0.47,-0.40,-2.16,26-34,10-12,44-38,28-54,4.0%,,NA,NA,NA,NA,NA,NA,0.7,3.2,NA,,0.1,1.7,4.6,9.5,84.1,NA,,
13,Orlando Magic,34.1,47.9,.416,0.28,-0.13,-2.48,24-35,10-13,42-40,27-55,0.5%,,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,,NA,0.1,0.7,2.3,96.9,NA,,
14,Detroit Pistons,22.6,59.4,.276,0.78,-0.59,-6.81,15-44,8-15,30-52,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.5,57.5,.299,0.37,0.28,-6.04,17-43,8-14,33-49,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.8,27.2,.668,-0.37,0.04,3.99,41-18,14-9,62-20,44-38,100.0%,100.0%,91.8,8.1,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.1%,14.6%
2,Memphis Grizzlies,50.5,31.5,.616,-0.09,-0.86,3.82,35-22,16-9,58-24,42-40,100.0%,97.4%,8.1,80.1,9.6,1.4,0.5,0.2,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,26.3%,11.9%
3,Sacramento Kings,45.1,36.9,.550,-0.69,0.64,1.59,32-25,13-12,54-28,36-46,91.2%,46.6%,0.1,6.3,32.5,18.8,13.2,9.5,6.5,4.5,NA,80.3,6.9,5.1,3.1,2.6,2.1,NA,8.9%,2.8%
4,Phoenix Suns,44.3,37.7,.540,-0.07,0.29,1.47,32-27,12-11,53-29,37-45,88.1%,40.7%,NA,3.2,27.3,18.2,14.5,11.3,7.9,5.8,NA,74.5,8.5,6.2,4.6,3,3.2,NA,8.7%,2.5%
5,Dallas Mavericks,43.2,38.8,.527,0.17,-1.15,0.65,31-29,12-10,51-31,35-47,76.7%,1.7%,NA,1.1,7.9,17.3,15.6,13.9,11.1,9.8,NA,55.8,12.1,10.6,8.1,6.3,7.1,NA,4.8%,1.3%
6,New Orleans Pelicans,42.9,39.1,.523,0.04,-0.82,1.45,30-29,13-10,51-31,34-48,72.3%,0.9%,NA,0.6,7,15,14.6,13.1,12.2,9.9,NA,50.2,12.3,10.6,9.2,7.1,10.7,NA,6.7%,2.2%
7,Los Angeles Clippers,42.2,39.8,.515,-0.65,1.22,-0.49,32-28,10-12,51-31,34-48,56.4%,8.5%,NA,0.3,5.5,7.2,9.3,10.9,11.7,11.5,NA,33.2,12.3,13,12,11.1,18.5,NA,2.1%,0.5%
8,Oklahoma City Thunder,41.9,40.1,.511,0.05,-0.40,1.70,28-29,14-11,51-31,32-50,56.9%,,NA,0.2,3.5,7.2,9.7,10.9,12.4,12.9,NA,31.5,11.5,12,12.2,11.9,21.0,NA,5.3%,1.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.0,41.0,.500,-0.04,-0.11,0.05,29-29,12-12,49-33,33-49,42.0%,4.1%,NA,0.2,2.5,4.3,5.9,7.5,10,11.6,NA,20.3,9.8,11.3,13.1,13.7,31.9,NA,2.0%,0.4%
10,Minnesota Timberwolves,41.7,40.3,.508,-0.19,0.11,-0.13,31-29,11-11,51-31,33-49,53.7%,,NA,0.1,2.7,6.5,9.5,11.1,11.6,12.1,NA,29.9,11.8,12.1,12.7,12.3,21.2,NA,2.4%,0.7%
11,Utah Jazz,40.4,41.6,.493,0.04,-0.38,0.38,29-31,11-11,49-33,32-50,34.0%,,NA,NA,0.7,2.5,4,6.9,8.8,11,NA,14.1,8,10,12,13.8,42.1,NA,1.8%,0.4%
12,Portland Trail Blazers,39.6,42.4,.483,-0.15,0.16,-0.31,28-30,12-12,48-34,29-53,23.4%,,NA,NA,0.5,1.6,3.1,4,6.1,8.1,NA,9.2,5.7,7,9.7,12.6,55.9,NA,0.9%,0.3%
13,Los Angeles Lakers,37.8,44.2,.461,-0.06,0.08,-1.21,27-32,11-12,46-36,28-54,5.4%,0.1%,NA,NA,NA,0.2,0.3,0.7,1.6,2.7,NA,1.1,1.3,2.1,3.4,5.7,86.4,NA,0.1%,
14,Houston Rockets,20.0,62.0,.244,0.34,0.11,-8.05,13-45,7-17,29-53,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.5,62.5,.238,0.31,0.19,-9.86,14-45,5-18,29-53,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
