Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Indiana Pacers,49.9,30.1,.624,5.70,-0.74,23.20,2-0,48-30,66-14,34-46,99.2%,77.8%,65.5,16.2,7.6,4.3,2.6,1.7,1,0.5,NA,97.7,1,0.6,0.4,0.2,0.2,NA,36.8%,24.0%
2,Cleveland Cavaliers,43.0,37.0,.537,11.20,0.03,6.53,1-2,42-35,59-21,28-52,79.3%,9.3%,6.6,12.3,13,12.2,10.4,9.9,8.2,6.6,NA,64.5,8.2,7.1,5.3,4.4,10.5,NA,11.3%,5.9%
3,Philadelphia 76ers,42.4,37.6,.530,3.08,0.02,6.08,1-1,41-37,62-18,26-54,75.2%,38.3%,5.2,13.6,12,10.6,9.9,8.6,7.9,7.4,NA,59.9,8.3,6.9,6.3,5.1,13.5,NA,8.8%,4.4%
4,Milwaukee Bucks,42.0,38.0,.525,6.08,0.25,7.08,1-0,41-38,58-22,27-53,71.7%,7.2%,4.9,9,10.5,10.4,10.2,9.9,8.9,7.9,NA,54.9,9.1,7.8,6.8,5.8,15.6,NA,7.5%,3.2%
5,Washington Wizards,42.1,37.9,.526,12.86,-0.29,4.86,1-1,41-37,58-22,24-56,73.2%,48.7%,4.5,12,12,11.1,9.9,8.8,8.3,6.6,NA,58.3,7.6,7.3,6.7,5.5,14.6,NA,8.2%,3.9%
6,Boston Celtics,41.7,38.3,.522,-3.67,0.74,2.33,2-0,40-38,58-22,24-56,69.9%,30.9%,3.8,10.1,10.4,10.3,10.1,9.1,8.1,8,NA,53.8,8.4,7.9,6.7,6.7,16.6,NA,6.5%,2.9%
7,Detroit Pistons,41.6,38.4,.520,-6.48,1.01,2.52,2-1,40-37,56-24,26-54,68.1%,5.5%,3.8,7.7,9.7,10.4,10,9.7,8.7,8.1,NA,51.3,8.9,8.1,7.6,6.3,17.8,NA,6.7%,2.8%
8,Orlando Magic,40.4,39.6,.505,-18.82,0.66,-1.32,2-0,38-40,56-24,23-57,58.3%,29.6%,2.4,6.4,7.4,7.6,8.9,8.5,8.6,8.6,NA,41.1,8.9,8.6,8.4,7.5,25.4,NA,3.4%,1.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,38.7,41.3,.484,2.36,0.46,-0.64,0-2,39-39,54-26,23-57,42.4%,11.1%,0.9,3.1,4.2,4.8,6,6.6,8.1,8.8,NA,25.6,7.7,8.7,8.9,9.4,39.7,NA,2.8%,1.1%
10,Toronto Raptors,38.9,41.1,.486,0.75,0.60,-0.92,1-2,38-39,55-25,20-60,43.5%,11.1%,0.8,3.6,4.1,5.3,6,7,8.1,8.6,NA,26.8,7.9,8.6,8.7,9.3,38.6,NA,2.7%,1.1%
