Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.6,26.4,.678,-0.33,0.11,5.14,36-15,20-11,65-17,46-36,100.0%,89.6%,80.6,13.4,4.3,1.4,0.4,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.2%,20.1%
2,Milwaukee Bucks,50.8,31.2,.620,-0.23,0.39,2.10,34-17,17-14,61-21,41-41,99.9%,59.0%,7.5,31.6,23.3,18.5,14.8,3.4,0.6,0.3,NA,99.0,0.9,0.1,NA,NA,,NA,9.4%,4.3%
3,Philadelphia 76ers,50.5,31.5,.616,-0.39,0.61,3.25,32-17,19-14,60-22,39-43,99.6%,7.7%,6.2,24.4,25.5,22.7,15.8,4.1,0.6,0.3,NA,98.7,1,0.2,0.1,NA,,NA,13.8%,6.9%
4,Cleveland Cavaliers,49.5,32.5,.604,0.12,-0.81,4.59,31-22,18-11,58-24,39-43,99.5%,41.0%,3.7,18.8,23.2,23.6,21.6,6.9,1.4,0.4,NA,97.7,1.9,0.3,0.1,NA,,NA,22.8%,13.8%
5,Brooklyn Nets,49.2,32.8,.600,-0.24,0.39,2.80,31-19,18-14,60-22,39-43,99.4%,2.8%,2.1,11.5,21.6,27.1,25.9,9.2,1.4,0.8,NA,97.3,2,0.5,0.1,0.1,,NA,11.5%,5.9%
6,Miami Heat,44.0,38.0,.537,-0.02,0.22,0.29,29-23,15-15,54-28,34-48,81.9%,75.0%,NA,0.4,1.7,4.6,12.5,35.9,15.6,11.3,NA,55.0,20.9,10.9,6.5,3.8,2.9,NA,2.8%,0.9%
7,New York Knicks,43.0,39.0,.525,-0.10,0.40,1.61,27-25,16-14,54-28,33-49,73.1%,,NA,0.1,0.4,1.5,5.9,22,26.1,17.2,NA,29.8,29.8,17.1,11.1,7.3,4.9,NA,4.3%,1.9%
8,Washington Wizards,40.7,41.3,.496,0.23,-0.30,0.19,24-26,17-15,50-32,31-51,44.2%,16.0%,NA,NA,0.1,0.3,1.6,8.3,16.1,17.7,NA,10.4,14.4,19.6,18.2,15.5,22.0,NA,1.3%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.7,42.3,.484,0.39,-0.43,0.27,23-27,17-15,49-33,28-54,33.2%,,NA,NA,NA,0.2,0.6,3.3,12.6,16.5,NA,4.1,9.5,16.8,18.8,18.8,32.0,NA,1.1%,0.3%
10,Atlanta Hawks,39.6,42.4,.483,-0.21,0.38,-0.84,25-26,15-16,51-31,30-52,29.8%,9.0%,NA,NA,NA,0.1,0.7,4.2,11,13.7,NA,5.0,9.7,14.2,17.8,19.5,33.8,NA,0.5%,0.1%
11,Toronto Raptors,39.1,42.9,.477,0.40,-0.52,0.90,23-29,16-14,49-33,30-52,25.9%,,NA,NA,NA,NA,0.2,2.2,10,13.4,NA,2.4,7.1,12.3,15.4,17.7,45.0,NA,1.2%,0.4%
12,Indiana Pacers,37.8,44.2,.461,0.37,-0.17,-1.69,24-28,14-16,49-33,29-53,13.3%,,NA,NA,NA,NA,0.1,0.6,4.5,8.1,NA,0.7,2.9,7.8,11.3,16.4,61.0,NA,0.2%,0.1%
13,Orlando Magic,32.8,49.2,.400,0.21,0.04,-3.06,20-31,13-18,42-40,24-58,0.3%,,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,,NA,0.1,0.5,1,98.4,NA,,
14,Detroit Pistons,23.1,58.9,.282,0.73,-0.37,-6.69,13-39,10-20,32-50,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,25.9,56.1,.315,0.60,-0.22,-5.82,15-37,11-19,36-46,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.5,28.5,.653,-0.23,-0.17,3.69,35-16,19-12,64-18,44-38,100.0%,99.8%,69.7,26.9,3.2,0.2,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.6%,13.3%
2,Memphis Grizzlies,51.8,30.2,.632,-0.24,-0.35,4.14,32-18,20-12,61-21,41-41,100.0%,98.5%,28.4,58.8,11.1,1.1,0.3,0.1,0.1,NA,NA,99.9,0.1,0.1,NA,NA,,NA,27.4%,14.7%
3,Sacramento Kings,46.8,35.2,.570,-0.32,-0.20,2.68,28-21,19-14,56-26,37-45,96.5%,70.5%,1.8,11.4,48.9,15.4,8.9,5,3.1,2,NA,91.4,3.3,2.2,1.5,0.8,0.9,NA,14.7%,6.4%
4,Phoenix Suns,42.9,39.1,.524,-0.02,0.19,1.44,27-25,16-14,53-29,33-49,73.7%,16.2%,NA,0.9,10.3,15.1,14.3,13,10.9,9,NA,53.7,10.9,9.7,7.9,6.7,11.1,NA,6.2%,2.1%
5,Dallas Mavericks,42.5,39.5,.518,-0.01,-0.33,0.38,27-25,15-15,51-31,33-49,64.8%,0.9%,NA,0.6,4.8,12.8,13,12.4,11,10.1,NA,43.7,10.7,11.1,10.4,9.2,14.8,NA,3.6%,1.1%
6,Golden State Warriors,42.0,40.0,.513,-0.04,0.04,0.04,26-24,16-16,52-30,31-51,59.0%,8.1%,NA,0.4,5.7,9.8,10.7,11,10.5,10.8,NA,37.7,11.5,10.8,10.1,9.8,20.2,NA,2.6%,0.9%
7,New Orleans Pelicans,42.3,39.7,.516,-0.04,-0.37,1.27,26-26,16-14,51-31,32-50,63.9%,0.5%,NA,0.3,4.2,12,13,12.4,11.4,10.6,NA,41.9,11.2,10.6,9.9,8.7,17.7,NA,5.1%,1.7%
8,Oklahoma City Thunder,41.7,40.3,.509,0.44,-0.77,1.42,24-26,18-14,52-30,31-51,56.2%,0.1%,NA,0.3,3.3,9,9.6,10.5,12,11.4,NA,32.7,10.7,11.4,11.1,9.9,24.3,NA,5.0%,1.9%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Clippers,41.6,40.4,.508,-0.82,1.33,-0.71,29-25,13-15,51-31,32-50,49.3%,5.1%,NA,0.2,3.3,6.1,8.2,9.6,10.4,11.5,NA,27.4,11.3,11.8,12.5,12.2,24.8,NA,1.7%,0.5%
10,Utah Jazz,42.0,40.0,.512,-0.05,-0.07,1.14,26-26,16-14,52-30,32-50,60.6%,0.1%,NA,0.1,3.5,10.8,11.5,12.2,11.7,10.9,NA,38.1,12,10.7,10.9,9.7,18.7,NA,4.4%,1.5%
11,Minnesota Timberwolves,40.6,41.4,.496,-0.35,0.52,-0.29,27-26,14-15,50-32,32-50,37.1%,,NA,NA,1,4.1,5.4,7,9.2,10.5,NA,17.5,9.3,10.3,11,13.8,38.2,NA,1.3%,0.4%
