Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,57.4,24.6,.700,-0.31,0.31,5.74,44-17,13-8,64-18,49-33,100.0%,97.0%,68.4,28.7,2.4,0.6,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.4%,21.7%
2,Milwaukee Bucks,55.9,26.1,.682,-0.08,0.13,3.57,43-17,13-9,63-19,47-35,100.0%,93.0%,29.9,57.7,9.2,3.2,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.9%,8.4%
3,Philadelphia 76ers,52.0,30.0,.634,-0.19,0.72,3.61,39-20,13-10,60-22,43-39,100.0%,3.0%,1.3,8.3,49.2,37.1,3.7,0.5,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.5%,7.4%
4,Cleveland Cavaliers,51.0,31.0,.622,0.10,-1.15,5.49,39-25,12-6,57-25,44-38,100.0%,7.0%,0.5,5.3,37.6,47.2,8,1.4,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,26.9%,17.7%
5,New York Knicks,46.4,35.6,.565,0.08,0.01,2.70,35-27,11-9,53-29,38-44,97.1%,,NA,NA,1.1,7.2,45.3,33.3,6.6,3.6,NA,86.9,9.8,2.3,0.7,0.2,,NA,6.4%,3.3%
6,Brooklyn Nets,45.6,36.4,.556,0.12,0.25,1.02,34-26,12-10,53-29,38-44,94.4%,,NA,NA,0.6,4.5,35.6,37.5,10.5,5.8,NA,78.1,16.2,3.8,1.3,0.4,0.1,NA,2.8%,1.1%
7,Miami Heat,41.8,40.2,.510,-0.05,0.90,-0.58,32-29,10-11,50-32,33-49,56.0%,50.4%,NA,NA,NA,0.2,3.7,12.6,22.1,17.4,NA,16.5,28.4,19.5,15.3,11.5,8.7,NA,0.7%,0.2%
8,Atlanta Hawks,41.4,40.6,.505,-0.05,0.29,-0.09,31-30,10-11,50-32,34-48,53.0%,36.5%,NA,NA,NA,0.1,2.8,8.8,22.9,18.5,NA,11.6,22.5,23.5,18.1,13.9,10.4,NA,0.9%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,39.5,42.5,.482,0.22,-0.27,0.07,28-32,12-10,48-34,31-51,28.9%,13.1%,NA,NA,NA,NA,0.5,2.6,10.3,15.5,NA,3.1,8.5,12.4,17.9,22.5,35.6,NA,0.4%,0.2%
10,Toronto Raptors,39.9,42.1,.487,0.01,0.51,0.58,30-32,10-10,49-33,33-49,34.6%,,NA,NA,NA,NA,0.3,1.9,14.1,18.4,NA,2.2,8.2,19,21.9,21.6,27.2,NA,0.9%,0.4%
11,Chicago Bulls,39.4,42.6,.480,0.30,-0.48,1.07,28-33,11-10,47-35,30-52,32.8%,,NA,NA,NA,NA,0.2,1.4,12.8,18.4,NA,1.6,6,18.2,21.1,21.5,31.6,NA,1.2%,0.5%
12,Indiana Pacers,36.0,46.0,.439,0.46,-0.45,-1.94,27-35,9-11,44-38,29-53,3.0%,,NA,NA,NA,NA,NA,NA,0.7,2.3,NA,,0.2,1.3,3.4,7.5,87.5,NA,,
13,Orlando Magic,33.8,48.2,.412,0.17,0.21,-2.68,25-36,9-12,43-39,27-55,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,0.1,0.3,0.9,98.8,NA,,
14,Detroit Pistons,22.0,60.0,.269,0.77,-0.56,-6.68,15-46,7-14,30-52,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,26.1,55.9,.318,0.35,0.27,-5.65,19-43,7-13,35-47,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,55.3,26.7,.674,-0.23,-0.46,3.88,43-19,12-8,62-20,48-34,100.0%,100.0%,93.7,6.1,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.9%,13.9%
2,Memphis Grizzlies,50.6,31.4,.617,-0.02,-1.27,3.98,36-23,15-8,58-24,42-40,100.0%,98.8%,6.1,77.5,15.1,1,0.2,0.1,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,28.0%,12.9%
3,Sacramento Kings,46.8,35.2,.571,-0.67,0.60,1.94,35-25,12-10,55-27,39-43,98.9%,75.3%,0.2,14.5,56.9,14.9,6.8,3.3,1.4,0.9,NA,96.7,1.7,0.9,0.4,0.2,0.1,NA,11.9%,4.3%
4,Phoenix Suns,43.6,38.4,.532,-0.05,0.18,1.37,33-29,11-9,52-30,35-47,87.5%,18.6%,NA,1.1,15.2,25.6,17.5,13.4,8.5,6.3,NA,72.7,9.2,6.9,4.5,3.2,3.6,NA,7.8%,2.0%
5,Dallas Mavericks,42.7,39.3,.521,-0.10,-0.61,0.74,32-30,11-9,52-30,35-47,77.8%,0.9%,NA,0.4,4,21.2,17.6,14.8,10.9,8.9,NA,58.1,11.6,9,7.8,5.9,7.6,NA,5.3%,1.5%
6,Los Angeles Clippers,42.0,40.0,.512,-0.54,1.00,-0.41,33-30,9-10,50-32,34-48,60.9%,3.2%,NA,0.1,2.7,8.4,12.1,13.8,12.4,11.5,NA,37.0,14.1,12.6,11.7,9.3,15.3,NA,2.4%,0.5%
7,Golden State Warriors,41.3,40.7,.504,-0.22,0.28,-0.02,31-30,10-11,50-32,33-49,53.2%,2.7%,NA,0.1,2.1,6.2,9.4,11.1,12.1,12.3,NA,28.8,12.8,12.5,12.2,10.8,23.0,NA,2.4%,0.6%
8,New Orleans Pelicans,41.7,40.3,.509,0.07,-1.07,0.99,30-31,12-9,49-33,33-49,62.8%,0.3%,NA,0.1,1.9,10,12.7,12.9,13.3,11.8,NA,37.6,12.1,12.6,10.6,9.1,18.0,NA,4.4%,1.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Utah Jazz,41.2,40.8,.503,-0.11,-0.09,0.49,31-31,10-10,49-33,33-49,54.5%,,NA,NA,1.1,6,10.2,11.7,12.9,12.7,NA,29.0,13.2,12.8,12.3,10.6,22.1,NA,2.7%,0.6%
10,Oklahoma City Thunder,40.2,41.8,.490,0.07,-0.62,1.32,28-32,12-10,49-33,32-50,36.7%,,NA,NA,0.4,2.9,5.2,6.7,9.9,11.6,NA,15.2,8.4,9.9,11.3,13.4,41.8,NA,3.0%,0.9%
11,Portland Trail Blazers,39.3,42.7,.480,-0.30,0.47,-0.45,29-31,10-12,47-35,31-51,24.7%,,NA,NA,0.2,1.7,3.4,4.5,6.5,8.4,NA,9.8,6.1,7.7,9.4,11.8,55.2,NA,0.9%,0.2%
12,Los Angeles Lakers,39.1,42.9,.477,-0.09,0.02,-0.95,29-32,10-11,47-35,32-50,16.0%,0.2%,NA,NA,0.2,0.6,1.6,2.7,4.7,6.3,NA,5.0,4.4,6,8.1,11.2,65.3,NA,0.4%,0.1%
13,Minnesota Timberwolves,39.7,42.3,.484,-0.31,0.46,-0.58,31-32,9-10,48-34,32-50,27.1%,,NA,NA,0.1,1.7,3.4,4.9,7.5,9.4,NA,10.2,6.4,9.3,11.7,14.5,48.0,NA,1.0%,0.2%
14,Houston Rockets,19.3,62.7,.236,0.30,0.10,-8.35,13-47,6-16,28-54,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.9,63.1,.231,0.31,0.14,-10.22,14-47,5-16,27-55,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
