Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,60.7,19.3,.759,3.33,-0.70,15.83,10-2,51-17,75-5,48-32,100.0%,92.3%,60.9%,51.0%,61,1,0.51,bos,Celtics
2,Philadelphia 76ers,53.5,26.5,.669,1.77,-0.28,9.69,9-3,45-23,66-14,39-41,99.8%,7.2%,20.4%,13.2%,54,0.998,0.132,phi,76ers
3,New York Knicks,48.2,31.8,.603,1.13,0.08,6.47,7-5,41-27,61-19,30-50,96.3%,0.5%,7.8%,4.1%,48,0.963,0.040999999999999995,ny,Knicks
4,Indiana Pacers,44.9,35.1,.561,0.16,0.20,3.34,7-4,38-31,62-18,28-52,84.5%,45.3%,2.9%,1.2%,45,0.845,0.012,ind,Pacers
5,Milwaukee Bucks,44.9,35.1,.561,0.64,0.21,2.56,8-4,37-31,59-21,27-53,83.2%,41.4%,2.0%,0.8%,45,0.8320000000000001,0.008,mil,Bucks
6,Atlanta Hawks,43.7,36.3,.546,1.23,-0.02,3.23,6-6,38-30,59-21,29-51,76.8%,53.9%,2.2%,1.0%,44,0.768,0.01,atl,Hawks
7,Brooklyn Nets,42.2,37.8,.528,1.29,0.37,2.29,6-6,36-32,57-23,25-55,64.2%,,1.5%,0.6%,42,0.642,0.006,bkn,Nets
8,Cleveland Cavaliers,41.5,38.5,.518,1.97,-0.04,1.13,6-6,35-33,57-23,25-55,56.4%,13.1%,1.0%,0.3%,42,0.564,0.003,cle,Cavaliers
9,Miami Heat,40.9,39.1,.511,-1.17,0.39,-0.75,8-4,33-35,57-23,25-55,49.5%,23.9%,0.4%,0.1%,41,0.495,0.001,mia,Heat
10,Orlando Magic,41.1,38.9,.513,-1.62,0.47,0.38,7-5,34-34,57-23,26-54,51.7%,22.1%,0.6%,0.2%,41,0.517,0.002,orl,Magic
11,Toronto Raptors,39.2,40.8,.490,2.76,0.22,0.35,5-7,34-34,54-26,25-55,34.6%,,0.4%,0.1%,39,0.34600000000000003,0.001,tor,Raptors
12,Chicago Bulls,32.8,47.2,.410,0.40,0.50,-3.52,4-9,29-38,47-33,19-61,2.8%,0.2%,,0,33,0.027999999999999997,0,chi,Bulls
13,Detroit Pistons,29.0,51.0,.363,-0.29,0.69,-5.13,2-11,27-40,44-36,15-65,0.2%,,,0,29,0.002,0,det,Pistons
14,Washington Wizards,26.9,53.1,.336,1.09,0.53,-7.74,2-10,25-43,42-38,11-69,0.1%,,,0,27,0.001,0,wsh,Wizards
15,Charlotte Hornets,26.7,53.3,.334,0.07,0.92,-9.02,3-8,24-45,43-37,13-67,0,,,0,27,0,0,cha,Hornets
1,Minnesota Timberwolves,51.5,28.5,.644,0.97,-0.86,7.51,8-3,44-25,66-14,35-45,99.7%,46.0%,28.8%,9.7%,52,0.997,0.09699999999999999,min,T-Wolves
2,Denver Nuggets,50.9,29.1,.636,-0.67,-0.77,6.41,9-3,42-26,67-13,36-44,99.7%,35.8%,23.9%,7.3%,51,0.997,0.073,den,Nuggets
3,Oklahoma City Thunder,49.0,31.0,.612,-0.37,-0.69,5.71,8-4,41-27,63-17,34-46,98.8%,18.2%,19.8%,5.6%,49,0.988,0.055999999999999994,okc,Thunder
4,Dallas Mavericks,45.1,34.9,.563,-2.99,0.11,1.76,9-3,36-32,58-22,29-51,91.4%,51.9%,6.1%,1.2%,45,0.914,0.012,dal,Mavericks
5,Houston Rockets,44.3,35.7,.554,-1.63,-0.74,2.47,6-4,38-32,58-22,27-53,88.1%,41.2%,6.7%,1.3%,44,0.8809999999999999,0.013000000000000001,hou,Rockets
6,Golden State Warriors,44.0,36.0,.551,2.29,-1.06,2.83,6-7,38-29,59-21,28-52,88.1%,56.3%,8.0%,1.6%,44,0.8809999999999999,0.016,gs,Warriors
7,Sacramento Kings,41.1,38.9,.514,-1.65,0.17,-0.28,7-4,34-35,56-24,23-57,65.3%,20.3%,2.3%,0.2%,41,0.653,0.002,sac,Kings
8,Phoenix Suns,39.6,40.4,.495,-2.21,-0.24,-0.71,6-6,34-34,54-26,25-55,51.9%,12.6%,1.8%,0.3%,40,0.519,0.003,phx,Suns
9,New Orleans Pelicans,39.5,40.5,.493,2.37,-0.88,-1.39,6-6,33-35,54-26,24-56,49.6%,6.9%,1.0%,0.1%,40,0.496,0.001,no,Pelicans
10,LA Clippers,38.6,41.4,.483,-2.09,-0.16,-0.19,4-7,35-34,54-26,24-56,44.9%,8.6%,1.4%,0.2%,39,0.449,0.002,lac,Clippers
11,Los Angeles Lakers,35.9,44.1,.449,-1.87,0.36,-3.79,7-6,29-38,52-28,19-61,20.6%,2.1%,0.2%,0.1%,36,0.20600000000000002,0.001,lal,Lakers
12,Utah Jazz,29.7,50.3,.372,-1.65,0.53,-6.99,4-8,26-42,46-34,16-64,1.7%,,,0,30,0.017,0,uta,Jazz
13,San Antonio Spurs,25.0,55.0,.313,2.08,-0.06,-11.00,3-9,22-46,40-40,13-67,0.1%,,,0,25,0.001,0,sa,Spurs
14,Portland Trail Blazers,25.3,54.7,.317,-2.56,0.68,-9.98,3-9,22-46,41-39,12-68,0.1%,,,0,25,0.001,0,por,Blazers
15,Memphis Grizzlies,24.2,55.8,.302,-3.60,0.57,-11.06,2-9,22-47,39-41,10-70,0,,,0,24,0,0,mem,Grizzlies
