Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.6,26.4,.678,-0.34,0.09,5.13,36-15,20-11,64-18,45-37,100.0%,85.1%,79.3,14,4.7,1.6,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.9%,20.7%
2,Philadelphia 76ers,51.5,30.5,.628,-0.34,0.44,3.58,32-16,20-14,63-19,40-42,99.8%,13.0%,11.3,35.5,26,15.7,8,2.7,0.5,0.2,NA,99.1,0.7,0.2,NA,NA,,NA,17.1%,9.7%
3,Milwaukee Bucks,49.7,32.3,.607,-0.14,0.24,1.60,32-17,18-15,62-20,40-42,99.3%,47.2%,4.1,21.1,22,22.5,20.2,7.2,1.4,0.8,NA,97.0,2.2,0.6,0.1,0.1,,NA,7.3%,3.2%
4,Cleveland Cavaliers,49.6,32.4,.605,0.12,-0.77,4.37,30-21,20-11,59-23,39-43,99.5%,52.7%,3.9,20.2,25.8,21.8,18.5,7.1,1.7,0.6,NA,97.2,2.1,0.6,0.1,NA,,NA,21.6%,12.6%
5,Brooklyn Nets,48.7,33.3,.594,-0.21,0.31,2.55,30-19,19-14,58-24,38-44,98.8%,1.9%,1.5,8.5,18.3,28.8,26.5,11,2.8,1.4,NA,94.6,3.9,1.1,0.3,0.1,,NA,10.5%,5.0%
6,Miami Heat,44.2,37.8,.539,0.01,0.11,0.37,28-22,16-16,55-27,32-50,80.7%,76.7%,NA,0.5,2.2,5.8,13.7,31,16.6,10.8,NA,53.3,21.4,10.9,6.6,4.2,3.6,NA,2.6%,1.0%
7,New York Knicks,43.7,38.3,.533,-0.12,0.38,1.74,27-24,17-14,54-28,34-48,75.5%,,NA,0.2,0.7,2.9,8.7,23.8,23.7,15.7,NA,36.2,28,15.8,9.5,5.9,4.7,NA,5.0%,2.1%
8,Washington Wizards,40.2,41.8,.491,0.44,-0.61,-0.03,23-26,17-16,50-32,29-53,35.1%,12.5%,NA,NA,0.1,0.5,1.3,5.2,12.3,15.7,NA,7.1,10.5,16,17.8,17.5,31.3,NA,0.8%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,40.4,41.6,.492,0.40,-0.48,0.38,23-26,17-16,50-32,30-52,37.6%,0.1%,NA,NA,0.1,0.3,1.1,4,14.5,17.6,NA,5.6,10.9,18.9,19.5,18.1,27.0,NA,1.3%,0.4%
10,Atlanta Hawks,40.1,41.9,.489,-0.24,0.35,-0.80,25-25,15-17,51-31,31-51,31.3%,10.8%,NA,NA,NA,0.3,1.2,4.5,11.4,14,NA,6.0,10,14.6,18,18.9,32.6,NA,0.6%,0.2%
11,Toronto Raptors,39.6,42.4,.483,0.35,-0.49,1.02,23-28,17-14,48-34,29-53,28.5%,,NA,NA,NA,NA,0.4,2.7,10.3,15.1,NA,3.1,7.7,13.3,15.7,18.2,42.1,NA,1.2%,0.5%
12,Indiana Pacers,38.2,43.8,.465,0.27,-0.05,-1.60,24-27,14-17,49-33,28-54,13.8%,,NA,NA,NA,NA,0.1,0.9,4.8,8,NA,1.0,2.8,8.1,12.2,16.7,59.3,NA,0.2%,
13,Orlando Magic,31.9,50.1,.389,0.16,0.13,-3.38,19-31,13-19,43-39,19-63,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.4,99.5,NA,,
14,Detroit Pistons,23.4,58.6,.285,0.74,-0.40,-6.71,13-38,10-21,33-49,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,25.3,56.7,.308,0.56,-0.14,-6.04,14-36,11-21,36-46,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.1,28.9,.648,-0.22,-0.13,3.61,34-16,19-13,62-20,43-39,100.0%,99.6%,70.3,26,3.2,0.4,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.3%,12.7%
2,Memphis Grizzlies,51.4,30.6,.626,-0.20,-0.35,4.03,31-18,20-13,61-21,41-41,99.9%,96.9%,27.9,58.8,10.4,1.9,0.6,0.3,0.1,NA,NA,99.8,0.1,0.1,NA,NA,,NA,26.6%,13.7%
3,Sacramento Kings,46.1,35.9,.562,-0.34,-0.14,2.58,27-21,19-15,55-27,36-46,94.3%,69.3%,1.6,10.9,41.7,16.5,9.9,6.2,4.3,3.3,NA,86.8,4.7,3.3,2.3,1.3,1.6,NA,13.8%,6.0%
4,New Orleans Pelicans,43.6,38.4,.532,-0.16,-0.18,1.88,26-24,18-14,54-28,35-47,79.3%,2.2%,0.1,1.6,11.2,19.9,15.5,12.4,10.1,8.3,NA,60.8,10.3,8.1,7.3,5.7,7.8,NA,9.0%,3.6%
5,Oklahoma City Thunder,42.5,39.5,.518,0.45,-0.74,1.61,24-25,19-14,53-29,32-50,66.3%,0.2%,0.1,0.5,5.8,11.7,13.1,12.3,12.4,10.5,NA,43.4,12.2,10.8,9.7,8.5,15.5,NA,6.6%,2.5%
6,Phoenix Suns,42.4,39.6,.517,0.00,0.22,1.34,26-25,16-15,52-30,33-49,66.5%,16.0%,NA,0.8,8.4,10.6,12,12.4,11.6,10.8,NA,44.2,11.1,11.3,10.1,8.2,15.2,NA,5.3%,1.8%
7,Dallas Mavericks,42.1,39.9,.514,0.12,-0.47,0.39,26-25,16-15,52-30,31-51,60.1%,0.9%,NA,0.5,4.5,9.5,11.6,11.8,11.5,10.7,NA,37.9,12.1,11.1,10.5,10.3,18.1,NA,3.2%,0.9%
8,Los Angeles Clippers,41.7,40.3,.508,-0.92,1.37,-0.46,28-24,14-16,52-30,32-50,49.8%,7.4%,NA,0.4,3.9,6.1,7.6,9.9,10.6,11.2,NA,28.0,10.8,11.9,12.9,12.1,24.3,NA,1.8%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.1,40.9,.502,-0.08,0.16,-0.16,25-24,16-17,51-31,30-52,45.8%,7.1%,NA,0.4,3.7,5.5,7.2,8.8,9.5,10.7,NA,25.6,9.3,11.1,11.9,12.5,29.7,NA,2.0%,0.4%
