Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.2,19.8,.758,0.50,-1.35,10.22,32-10,30-10,71-11,51-31,100.0%,96.2%,56.8%,38.8%,62,1,0.38799999999999996,bos,Celtics
2,Philadelphia 76ers,55.8,26.2,.681,-0.79,-0.45,7.43,28-13,28-13,65-17,45-37,100.0%,3.8%,25.7%,13.6%,56,1,0.136,phi,76ers
3,Milwaukee Bucks,51.2,30.8,.624,-0.97,0.66,3.00,29-13,22-18,62-20,40-42,99.3%,59.3%,3.8%,1.2%,51,0.993,0.012,mil,Bucks
4,Cleveland Cavaliers,49.7,32.3,.606,-0.27,-0.52,3.48,25-15,25-17,61-21,38-44,98.4%,34.9%,4.5%,1.6%,50,0.9840000000000001,0.016,cle,Cavaliers
5,New York Knicks,49.7,32.3,.606,-0.29,0.23,4.30,26-17,24-15,60-22,38-44,98.7%,,6.1%,2.1%,50,0.987,0.021,ny,Knicks
6,Indiana Pacers,45.6,36.4,.556,-0.41,0.14,1.69,24-18,22-18,57-25,35-47,88.1%,5.8%,1.4%,0.3%,46,0.8809999999999999,0.003,ind,Pacers
7,Orlando Magic,44.9,37.1,.547,0.58,-1.59,1.08,22-20,23-17,55-27,33-49,85.4%,54.9%,1.2%,0.3%,45,0.8540000000000001,0.003,orl,Magic
8,Miami Heat,43.9,38.1,.535,-0.90,0.06,-0.28,24-18,20-20,58-24,34-48,77.4%,44.7%,0.5%,0.1%,44,0.774,0.001,mia,Heat
9,Chicago Bulls,38.6,43.4,.471,-0.18,-0.39,-1.61,21-23,18-20,48-34,29-53,24.8%,,0.1%,0,39,0.248,0,chi,Bulls
10,Atlanta Hawks,35.7,46.3,.435,-0.07,0.01,-2.48,18-24,18-22,48-34,25-57,10.3%,0.4%,,0,36,0.10300000000000001,0,atl,Hawks
11,Brooklyn Nets,35.5,46.5,.433,-0.41,0.37,-1.75,17-24,18-23,46-36,25-57,11.5%,,,0,36,0.115,0,bkn,Nets
12,Toronto Raptors,34.4,47.6,.419,0.22,-0.44,-1.67,16-27,18-21,46-36,22-60,6.1%,,,0,34,0.061,0,tor,Raptors
13,Charlotte Hornets,18.7,63.3,.228,0.15,0.48,-11.32,9-31,10-32,30-52,10-72,0,,,0,19,0,0,cha,Hornets
14,Washington Wizards,17.6,64.4,.214,-0.37,0.74,-9.89,7-34,11-30,28-54,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,14.3,67.7,.174,0.41,0.06,-10.21,4-38,10-30,25-57,6-76,0,,,0,14,0,0,det,Pistons
1,Oklahoma City Thunder,57.6,24.4,.702,0.34,-0.98,8.42,29-13,29-11,67-15,47-35,100.0%,54.1%,40.7%,20.6%,58,1,0.20600000000000002,okc,Thunder
2,Minnesota Timberwolves,57.2,24.8,.698,0.75,-1.14,6.54,30-12,27-13,67-15,46-36,100.0%,38.3%,22.9%,9.4%,57,1,0.094,min,T-Wolves
3,Denver Nuggets,54.1,27.9,.660,0.37,-0.71,5.26,29-14,25-14,64-18,43-39,100.0%,7.7%,13.0%,4.7%,54,1,0.047,den,Nuggets
4,LA Clippers,52.5,29.5,.641,-0.13,-0.10,5.50,26-14,27-15,63-19,40-42,99.9%,98.0%,13.7%,4.9%,52,0.9990000000000001,0.049,lac,Clippers
5,New Orleans Pelicans,48.6,33.4,.593,-0.08,-0.11,4.31,25-18,24-15,59-23,37-45,97.5%,81.7%,6.5%,2.0%,49,0.975,0.02,no,Pelicans
6,Dallas Mavericks,43.7,37.3,.539,-0.45,0.51,0.65,24-18,20-19,54-27,32-49,72.9%,12.9%,0.9%,0.1%,44,0.7290000000000001,0.001,dal,Mavericks
7,Sacramento Kings,43.4,38.6,.529,0.23,0.59,0.50,23-18,20-21,54-28,33-49,63.7%,1.2%,0.8%,0.1%,43,0.637,0.001,sac,Kings
8,Phoenix Suns,42.5,39.5,.518,-1.40,1.21,0.40,23-18,19-22,55-27,32-50,53.0%,0.6%,0.6%,0.1%,42,0.53,0.001,phx,Suns
9,Houston Rockets,42.0,40.0,.512,0.48,-0.54,1.04,20-21,22-19,54-28,31-51,50.6%,5.5%,0.6%,0.1%,42,0.506,0.001,hou,Rockets
10,Golden State Warriors,38.5,41.5,.482,0.94,-0.74,-0.06,18-22,21-19,50-30,28-52,23.5%,0.1%,0.2%,0.1%,38,0.235,0.001,gs,Warriors
11,Utah Jazz,38.9,42.1,.481,0.28,0.57,-1.18,22-22,17-20,50-31,29-52,18.7%,,0.1%,0,39,0.187,0,uta,Jazz
12,Los Angeles Lakers,39.4,42.6,.481,0.53,0.20,-0.86,21-22,18-21,50-32,28-54,20.3%,0.1%,0.1%,0,39,0.203,0,lal,Lakers
13,Memphis Grizzlies,30.4,51.6,.370,0.58,-0.20,-5.20,15-27,15-25,41-41,20-62,0,,,0,30,0,0,mem,Grizzlies
14,Portland Trail Blazers,22.8,59.2,.278,0.14,1.20,-9.05,12-29,11-30,34-48,13-69,0,,,0,23,0,0,por,Blazers
15,San Antonio Spurs,18.7,63.3,.228,0.16,1.15,-8.77,8-34,11-29,29-53,10-72,0,,,0,19,0,0,sa,Spurs
