Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.9,26.1,.682,-0.36,0.14,5.60,38-16,18-10,64-18,46-36,100.0%,94.2%,76.8,17.1,4.3,1.7,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.1%,21.9%
2,Milwaukee Bucks,52.5,29.5,.640,-0.21,0.34,2.52,37-17,16-12,62-20,42-40,100.0%,58.1%,12.5,40.4,25.2,16.6,4.8,0.5,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,10.6%,5.3%
3,Cleveland Cavaliers,51.3,30.7,.626,0.16,-1.06,5.41,34-22,17-9,58-24,42-40,100.0%,41.9%,7.4,27.5,34.5,21.3,7.8,1.3,0.2,NA,NA,99.8,0.2,NA,NA,NA,,NA,29.0%,19.0%
4,Philadelphia 76ers,50.4,31.6,.615,-0.59,1.09,3.06,34-18,16-14,60-22,41-41,99.8%,5.4%,3.2,13.5,28.4,37.6,13,3.1,0.7,0.3,NA,98.8,1,0.2,NA,NA,,NA,11.9%,6.1%
5,Brooklyn Nets,47.1,34.9,.575,-0.10,0.34,1.73,32-22,15-13,57-25,35-47,97.6%,0.4%,0.1,1.4,6.8,17.8,46,18.1,5.2,2.2,NA,90.1,6.7,2.2,0.7,0.1,0.1,NA,5.4%,2.4%
6,New York Knicks,43.8,38.2,.535,-0.09,0.42,1.70,30-26,14-12,53-29,34-48,81.7%,,NA,0.1,0.4,2.6,11.3,31.1,21.9,14.3,NA,45.4,27.4,13.9,7.4,3.7,2.2,NA,4.7%,2.0%
7,Miami Heat,43.2,38.8,.526,0.08,0.10,0.19,29-25,14-14,52-30,33-49,73.7%,72.1%,NA,0.1,0.4,2.1,12.2,27.3,18,13.6,NA,42.1,23.8,13.2,9.6,6.2,5.2,NA,1.8%,0.6%
8,Chicago Bulls,40.7,41.3,.496,0.17,-0.18,0.67,26-28,15-13,51-31,31-51,45.9%,,NA,NA,0.1,0.2,2,6.1,18.6,18.9,NA,8.3,13.4,23,19.5,16.5,19.2,NA,1.4%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,40.5,41.5,.493,-0.05,0.05,-0.45,27-28,13-14,50-32,32-50,39.7%,19.8%,NA,NA,NA,0.2,1.7,6.7,14.5,16.6,NA,8.6,13.4,17.9,19.3,18.2,22.7,NA,0.7%,0.3%
10,Washington Wizards,38.9,43.1,.474,0.32,-0.48,-0.34,24-29,15-14,47-35,29-53,22.6%,8.1%,NA,NA,NA,NA,0.5,2.4,7.5,12.2,NA,2.9,5.3,10.8,15.5,18.4,47.2,NA,0.4%,0.1%
11,Toronto Raptors,39.6,42.4,.482,0.32,-0.45,0.90,25-30,15-12,48-34,30-52,29.8%,,NA,NA,NA,NA,0.4,3.1,10.8,15.4,NA,3.5,7.3,13.9,17.7,20.7,36.8,NA,0.9%,0.4%
12,Indiana Pacers,37.3,44.7,.454,0.42,-0.33,-1.83,25-30,12-15,46-36,27-55,9.1%,,NA,NA,NA,NA,NA,0.4,2.6,6.1,NA,0.4,1.5,4.8,9.7,15,68.5,NA,0.1%,
13,Orlando Magic,33.4,48.6,.407,0.19,0.06,-2.89,22-33,11-16,42-40,25-57,0.4%,,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,,NA,0.1,0.4,1.3,98.2,NA,,
14,Detroit Pistons,23.0,59.0,.280,0.74,-0.43,-6.68,14-41,9-18,32-50,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.2,57.8,.296,0.38,0.19,-6.20,15-40,9-18,34-48,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.4,27.6,.664,-0.23,-0.26,4.15,38-17,16-11,62-20,43-39,100.0%,100.0%,91.1,8.3,0.6,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.3%,15.1%
2,Memphis Grizzlies,50.0,32.0,.610,-0.19,-0.48,3.63,33-21,17-11,58-24,40-42,99.9%,93.8%,8.3,70,16.1,3.1,1.3,0.6,0.3,0.2,NA,99.5,0.3,0.1,0.1,NA,,NA,24.4%,11.0%
3,Sacramento Kings,45.8,36.2,.558,-0.64,0.39,2.04,30-23,16-13,55-27,36-46,92.5%,53.5%,0.4,12,32.9,17.1,11.9,8.7,5.3,4.2,NA,83.0,6.2,4.1,3.2,1.7,1.9,NA,11.3%,4.3%
4,Dallas Mavericks,43.3,38.7,.529,0.07,-0.60,0.65,29-26,14-13,52-30,34-48,73.9%,3.3%,0.1,2.1,8.6,15,14.4,13.3,10.7,9.7,NA,53.4,11.5,10.2,9.1,7.2,8.7,NA,4.1%,1.3%
5,New Orleans Pelicans,43.6,38.4,.531,-0.06,-0.49,1.88,29-27,15-11,52-30,34-48,77.5%,2.9%,0.1,2,8.7,17.4,15.1,13.2,12,9.1,NA,56.5,11.7,9.8,7.9,6.1,8.2,NA,8.5%,3.2%
6,Phoenix Suns,43.8,38.2,.534,-0.01,0.18,1.35,30-26,14-12,53-29,34-48,81.1%,26.5%,NA,3.2,15.8,16.4,14.7,12.9,10.1,8,NA,63.0,10.6,8.7,6.5,4.9,6.4,NA,7.3%,2.6%
7,Golden State Warriors,42.3,39.7,.516,0.01,-0.16,0.29,28-26,14-14,52-30,33-49,60.6%,9.9%,NA,1.1,6.2,8.2,9.9,11.5,12.3,11.4,NA,37.0,12.4,12.6,11.2,10,16.9,NA,3.2%,1.0%
8,Los Angeles Clippers,42.7,39.3,.521,-0.72,1.22,-0.38,31-26,12-13,52-30,33-49,61.7%,9.9%,NA,1.1,6.1,8.7,11.1,11.5,12,11.2,NA,38.5,12.6,12.8,11.1,9.9,15.1,NA,2.2%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Oklahoma City Thunder,41.2,40.8,.502,0.17,-0.43,1.12,26-28,15-13,49-33,30-52,43.8%,,NA,0.1,1.6,4.4,6.6,8.2,10.5,12.5,NA,20.8,9.4,11,12.5,13,33.3,NA,3.0%,1.0%
10,Utah Jazz,41.1,40.9,.501,0.01,-0.23,0.82,27-28,14-13,50-32,29-53,43.1%,,NA,0.1,1.5,4.7,6.8,7.9,10.1,12,NA,21.0,9.9,10.4,12.8,14.4,31.7,NA,3.0%,0.9%
11,Minnesota Timberwolves,40.7,41.3,.497,-0.25,0.33,-0.31,29-28,12-13,49-33,31-51,34.7%,,NA,0.1,1.2,2.6,4.8,6.9,8.6,10.6,NA,15.5,8.2,10.6,12,14.7,39.1,NA,1.4%,0.3%
12,Portland Trail Blazers,40.0,42.0,.487,-0.18,0.21,0.01,26-28,14-14,50-32,31-51,27.0%,,NA,0.1,0.7,2.3,3.2,4.6,7,9.2,NA,10.9,6.4,8.1,10.4,13.3,50.9,NA,1.2%,0.3%
13,Los Angeles Lakers,37.4,44.6,.456,-0.09,0.26,-1.38,25-30,12-15,47-35,27-55,4.2%,0.1%,NA,NA,0.1,0.1,0.3,0.6,1.1,2.1,NA,1.0,1.1,1.7,3.3,5,88.0,NA,0.1%,
14,Houston Rockets,21.2,60.8,.258,0.25,0.35,-7.66,13-41,8-20,30-52,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.9,61.1,.255,0.48,-0.04,-9.56,14-40,7-21,30-52,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
