Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,57.5,24.5,.701,-0.31,0.32,5.74,44-17,13-8,65-17,49-33,100.0%,96.8%,72.2,25.1,2.3,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.5%,22.8%
2,Milwaukee Bucks,55.5,26.5,.677,-0.11,0.22,3.55,42-17,14-9,64-18,47-35,100.0%,92.8%,25.7,59.9,10.7,3.5,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.1%,8.3%
3,Philadelphia 76ers,52.0,30.0,.634,-0.17,0.70,3.62,39-20,13-10,60-22,44-38,100.0%,3.2%,1.8,10.1,52.5,31.3,3.8,0.6,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.9%,7.9%
4,Cleveland Cavaliers,50.5,31.5,.616,0.10,-1.00,5.18,38-25,13-6,57-25,43-39,100.0%,7.2%,0.4,4.9,32.1,47.9,11.8,2.8,0.2,0.1,NA,99.8,0.2,NA,NA,NA,,NA,24.5%,15.9%
5,New York Knicks,46.4,35.6,.566,0.09,0.01,2.71,35-27,11-9,53-29,38-44,97.2%,,NA,NA,1.4,8.5,39.1,37.4,7.2,3.5,NA,86.4,10.2,2.7,0.5,0.1,,NA,6.7%,3.3%
6,Brooklyn Nets,46.1,35.9,.562,0.14,0.22,1.09,34-25,12-11,54-28,38-44,95.3%,,NA,NA,1,8.2,38.9,35.3,7.8,4.1,NA,83.4,12.5,2.9,0.9,0.3,0.1,NA,3.2%,1.3%
7,Miami Heat,41.8,40.2,.509,-0.04,0.90,-0.57,32-29,10-11,51-31,34-48,56.5%,51.2%,NA,NA,NA,0.2,3.2,11.3,23.6,18.1,NA,14.7,30,19.3,15.4,11.8,8.9,NA,0.6%,0.2%
8,Atlanta Hawks,40.9,41.1,.498,-0.07,0.36,-0.14,30-30,11-11,49-33,33-49,45.3%,29.0%,NA,NA,NA,0.1,1.6,5.7,19.4,18.6,NA,7.3,18.5,21.2,19.6,17.4,16.0,NA,0.8%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,40.1,41.9,.489,0.19,-0.21,0.37,28-31,12-11,48-34,32-50,37.4%,19.8%,NA,NA,NA,NA,0.7,3.2,15.1,18.3,NA,3.9,12.9,17.7,21.6,20.3,23.7,NA,0.9%,0.4%
10,Toronto Raptors,40.4,41.6,.493,-0.10,0.76,0.89,30-31,10-11,50-32,33-49,41.1%,,NA,NA,NA,NA,0.7,3,17.3,20,NA,3.7,11.5,22,22.3,20.1,20.5,NA,1.3%,0.4%
11,Chicago Bulls,38.8,43.2,.473,0.31,-0.43,0.76,27-33,12-10,47-35,30-52,23.8%,,NA,NA,NA,NA,0.1,0.6,8.5,14.5,NA,0.8,3.9,12.9,16,21.2,45.4,NA,0.6%,0.2%
12,Indiana Pacers,36.0,46.0,.439,0.46,-0.44,-1.94,27-35,9-11,45-37,29-53,3.4%,,NA,NA,NA,NA,NA,NA,0.7,2.6,NA,,0.3,1.4,3.4,8,86.8,NA,,
13,Orlando Magic,33.8,48.2,.412,0.18,0.21,-2.67,25-36,9-12,42-40,27-55,0.3%,,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,,NA,0.1,0.3,1,98.6,NA,,
14,Detroit Pistons,22.0,60.0,.268,0.76,-0.55,-6.68,15-46,7-14,31-51,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,26.1,55.9,.318,0.36,0.27,-5.64,19-43,7-13,33-49,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.9,27.1,.669,-0.23,-0.41,3.79,42-19,13-8,62-20,46-36,100.0%,100.0%,91.7,8.1,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.0%,13.5%
2,Memphis Grizzlies,50.7,31.3,.618,-0.02,-1.25,3.98,36-23,15-8,58-24,43-39,100.0%,98.5%,8.2,78.8,11.3,1.3,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.3%,13.4%
3,Sacramento Kings,46.2,35.8,.563,-0.70,0.64,1.81,34-25,12-11,55-27,37-45,97.4%,63.8%,0.2,10,48.1,19.2,9.8,5.6,2.7,1.9,NA,92.9,3.2,1.9,1.2,0.5,0.4,NA,10.8%,3.6%
4,Phoenix Suns,44.0,38.0,.537,-0.10,0.33,1.39,33-28,11-10,51-31,36-46,89.4%,28.3%,NA,1.9,21.6,21.8,17.8,13.1,7.8,5.5,NA,76.1,8.8,6,4.2,2.3,2.7,NA,8.8%,2.9%
5,Dallas Mavericks,43.4,38.6,.529,-0.07,-0.66,0.83,32-29,11-10,51-31,36-46,83.0%,1.4%,NA,0.7,7.8,24.1,18.2,15,9.9,7.2,NA,65.9,10.9,8.2,6.2,4.3,4.6,NA,5.8%,1.7%
6,Los Angeles Clippers,42.4,39.6,.517,-0.60,1.14,-0.31,33-29,9-11,50-32,35-47,65.3%,5.8%,NA,0.2,4.6,8.4,13,14.7,12.2,12.2,NA,40.9,14.1,12.6,11.6,9.1,11.8,NA,2.2%,0.5%
7,New Orleans Pelicans,41.7,40.3,.509,0.08,-1.07,1.00,30-31,12-9,49-33,33-49,60.9%,0.2%,NA,0.1,2.1,8.7,11.5,12.2,14,12.4,NA,34.5,13,12.9,11.5,9.7,18.4,NA,4.0%,1.1%
8,Golden State Warriors,40.8,41.2,.497,-0.20,0.25,-0.09,30-30,11-11,49-33,32-50,42.0%,2.1%,NA,0.1,1.4,3.7,6.2,8.6,11.2,10.9,NA,20.0,11.4,11.6,12.2,12.3,32.5,NA,1.6%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Oklahoma City Thunder,40.8,41.2,.498,0.04,-0.51,1.47,28-31,13-10,49-33,30-52,44.2%,,NA,NA,1.2,4.1,6.8,8.1,11.3,12.8,NA,20.2,9.6,11.8,12.5,13.4,32.5,NA,3.8%,1.2%
10,Utah Jazz,41.2,40.8,.502,-0.10,-0.09,0.50,31-31,10-10,49-33,34-48,52.8%,,NA,NA,1,4.7,9.2,11.2,13.4,13.3,NA,26.1,13.1,13.3,12.6,12,22.9,NA,2.9%,0.7%
