Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Atlanta Hawks,37.4,44.6,.456,0.21,-0.25,-1.10,15-21,22-24,52-30,25-57,15.2%,0.9%,NA,NA,NA,NA,0.1,0.5,2.7,11.9,NA,0.7,1.3,5.1,23,26.1,43.9,NA,,
11,Toronto Raptors,36.0,46.0,.440,-0.13,-0.02,-0.97,15-23,21-23,48-34,23-59,10.4%,,NA,NA,NA,NA,0.1,0.1,1.5,8.7,NA,0.2,0.6,2.9,13.3,20.7,62.4,NA,,
12,Brooklyn Nets,36.2,45.8,.441,-0.26,0.21,-1.91,16-21,20-25,48-34,23-59,11.1%,,NA,NA,NA,NA,NA,0.1,1.7,9.3,NA,0.2,0.8,3.8,16.7,22.2,56.5,NA,,
13,Charlotte Hornets,20.1,61.9,.246,0.45,0.26,-10.47,8-27,12-35,30-52,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,17.8,64.2,.217,0.25,0.23,-10.50,6-31,12-33,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,13.6,68.4,.165,0.41,0.17,-11.25,3-35,11-33,26-56,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.9,25.1,.694,1.27,-1.42,6.64,26-11,31-14,69-13,46-36,100.0%,49.2%,47,32.9,12.8,5.3,1.7,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.5%,9.9%
2,Oklahoma City Thunder,56.7,25.3,.692,0.28,-0.73,7.86,25-11,32-14,68-14,45-37,100.0%,45.9%,43.7,33.5,14.3,5.9,2.1,0.4,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,35.0%,15.0%
3,Denver Nuggets,52.6,29.4,.641,-0.17,-0.11,4.78,26-13,27-16,63-19,41-41,99.7%,4.9%,4.4,13.2,29.1,28.4,19.1,4.3,0.9,0.3,NA,98.5,1.2,0.3,NA,NA,,NA,11.4%,3.6%
4,Los Angeles Clippers,51.8,30.2,.632,-0.40,0.10,5.25,24-13,28-17,65-17,40-42,99.7%,92.7%,3.8,14,26.2,28.2,19.8,6.2,1.1,0.6,NA,98.1,1.5,0.3,0.1,NA,,NA,12.7%,4.1%
5,New Orleans Pelicans,50.1,31.9,.611,-0.08,-0.16,4.92,23-15,27-17,60-22,39-43,98.6%,83.4%,1.1,5.9,15.2,24.7,32.5,13,4.4,1.9,NA,92.3,5,2,0.5,0.1,,NA,10.5%,3.4%
6,Sacramento Kings,45.6,36.4,.556,-0.08,0.72,0.95,23-14,23-22,57-25,33-49,81.1%,6.6%,NA,0.3,1.4,3.7,11,30.3,20.4,14.1,NA,46.6,24.1,16.4,7.6,3.8,1.5,NA,1.2%,0.2%
7,Dallas Mavericks,44.2,37.8,.539,-0.83,0.71,0.86,22-16,22-22,56-26,31-51,69.4%,8.2%,NA,0.1,0.6,2,6.1,18.7,24.2,17.7,NA,27.5,25.7,23.3,12.9,6.5,4.1,NA,1.2%,0.1%
8,Houston Rockets,43.9,38.1,.535,0.26,-0.43,2.37,18-18,26-20,56-26,32-50,69.7%,8.4%,NA,0.1,0.5,1.7,6.8,18.8,23.3,18.6,NA,27.8,22.3,20.5,14.5,8.8,6.2,NA,2.0%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,40.1,41.9,.488,0.44,0.30,-0.64,19-19,21-23,52-30,29-53,27.5%,0.3%,NA,NA,NA,0.1,0.5,2.5,8.7,15.8,NA,3.0,6.8,12.6,22.3,24.1,31.1,NA,0.2%,
10,Golden State Warriors,40.3,41.7,.491,0.97,-0.74,0.19,17-20,23-22,52-30,27-55,30.1%,0.2%,NA,NA,NA,0.1,0.4,3.7,10,15.9,NA,4.2,8.3,13.2,19.7,22.3,32.3,NA,0.3%,
11,Phoenix Suns,39.2,42.8,.478,-1.49,1.11,-0.70,19-18,20-25,51-31,28-54,20.2%,0.1%,NA,NA,NA,NA,0.2,1.7,6.1,12.2,NA,1.9,4.4,9.4,17.3,22.5,44.6,NA,0.1%,
12,Utah Jazz,36.5,45.5,.446,0.07,0.84,-3.12,19-20,18-25,47-35,26-56,4.0%,,NA,NA,NA,NA,NA,0.2,1,2.8,NA,0.2,0.6,2.1,5,11.2,81.0,NA,,
13,Memphis Grizzlies,31.5,50.5,.384,0.23,0.15,-4.82,14-23,17-28,43-39,20-62,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.2,0.7,99.1,NA,,
14,Portland Trail Blazers,22.5,59.5,.274,-0.64,1.61,-8.59,10-26,12-34,34-48,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.7,63.3,.228,0.98,0.42,-9.47,6-30,13-33,31-51,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
