Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.5,18.5,.774,-0.06,-1.47,10.05,43-12,20-7,70-12,55-27,100.0%,100.0%,65.8%,46.7%,64,1,0.467,bos,Celtics
2,Cleveland Cavaliers,54.1,27.9,.660,-0.70,-0.19,4.98,36-17,18-11,63-19,45-37,100.0%,94.4%,13.4%,5.3%,54,1,0.053,cle,Cavaliers
3,New York Knicks,49.2,32.8,.599,-0.43,0.40,4.12,33-22,16-11,58-24,39-43,99.0%,,7.5%,2.7%,49,0.99,0.027000000000000003,ny,Knicks
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.17,2.39,35-21,14-12,57-25,39-43,98.4%,5.2%,3.9%,1.3%,49,0.9840000000000001,0.013000000000000001,mil,Bucks
5,Philadelphia 76ers,48.1,33.9,.586,-0.91,0.32,3.48,32-22,16-12,57-25,39-43,97.9%,,5.4%,1.9%,48,0.9790000000000001,0.019,phi,76ers
6,Orlando Magic,45.9,36.1,.560,0.28,-2.01,1.16,30-25,16-11,55-27,37-45,92.3%,65.7%,1.8%,0.4%,46,0.9229999999999999,0.004,orl,Magic
7,Indiana Pacers,44.6,37.4,.544,-0.36,0.27,1.07,31-25,14-12,54-28,35-47,85.9%,0.4%,1.5%,0.3%,45,0.8590000000000001,0.003,ind,Pacers
8,Miami Heat,44.0,38.0,.536,-0.33,-0.83,-0.13,30-25,14-13,53-29,35-47,82.3%,34.3%,0.6%,0.1%,44,0.823,0.001,mia,Heat
9,Chicago Bulls,38.0,44.0,.464,-0.65,0.41,-1.79,26-29,12-15,47-35,29-53,22.3%,,0.1%,0,38,0.223,0,chi,Bulls
10,Atlanta Hawks,35.9,46.1,.438,-0.02,-0.29,-2.58,24-31,12-15,44-38,28-54,13.0%,,,0,36,0.13,0,atl,Hawks
11,Brooklyn Nets,34.4,47.6,.419,0.50,-1.22,-1.78,21-33,13-15,44-38,25-57,8.6%,,,0,34,0.086,0,bkn,Nets
12,Toronto Raptors,30.1,51.9,.366,0.05,-0.39,-3.84,19-36,11-16,38-44,21-61,0.4%,,,0,30,0.004,0,tor,Raptors
13,Charlotte Hornets,19.0,63.0,.232,-0.06,0.67,-10.80,13-41,6-22,28-54,13-69,0,,,0,19,0,0,cha,Hornets
14,Washington Wizards,16.6,65.4,.203,0.00,0.25,-9.09,9-45,8-20,25-57,9-73,0,,,0,17,0,0,wsh,Wizards
15,Detroit Pistons,15.6,66.4,.190,0.13,0.12,-9.00,8-46,8-20,24-58,9-73,0,,,0,16,0,0,det,Pistons
1,Minnesota Timberwolves,57.8,24.2,.705,-0.02,-0.39,7.24,39-16,19-8,65-17,49-33,100.0%,68.5%,33.2%,15.3%,58,1,0.153,min,T-Wolves
2,Oklahoma City Thunder,56.3,25.7,.687,0.07,-0.57,7.26,37-17,19-9,64-18,47-35,100.0%,30.1%,30.5%,14.2%,56,1,0.142,okc,Thunder
3,LA Clippers,54.5,27.5,.664,-0.07,0.15,5.50,36-17,18-11,63-19,44-38,100.0%,98.7%,16.3%,6.2%,54,1,0.062,lac,Clippers
4,Denver Nuggets,52.5,29.5,.640,0.32,-0.58,3.45,36-19,16-11,61-21,44-38,99.7%,1.4%,6.3%,1.8%,52,0.997,0.018000000000000002,den,Nuggets
5,New Orleans Pelicans,49.3,32.7,.601,-0.11,0.26,4.13,33-22,16-11,58-24,40-42,96.2%,79.2%,7.4%,2.5%,49,0.9620000000000001,0.025,no,Pelicans
6,Dallas Mavericks,46.3,35.7,.565,0.10,0.04,1.51,32-23,14-13,55-27,36-46,75.2%,20.8%,1.4%,0.3%,46,0.752,0.003,dal,Mavericks
7,Phoenix Suns,46.2,35.8,.564,-1.17,2.31,2.09,33-22,13-14,55-27,37-45,74.5%,0.7%,2.0%,0.4%,46,0.745,0.004,phx,Suns
8,Sacramento Kings,45.6,36.4,.556,0.47,0.58,0.96,31-23,15-13,55-27,37-45,68.3%,0.4%,1.0%,0.2%,46,0.6829999999999999,0.002,sac,Kings
9,Golden State Warriors,44.1,37.9,.537,0.80,-1.21,2.35,27-26,17-12,54-28,34-48,49.1%,0.1%,1.5%,0.4%,44,0.491,0.004,gs,Warriors
10,Los Angeles Lakers,42.8,39.2,.522,0.39,0.63,0.27,30-26,13-13,53-29,33-49,31.9%,0.1%,0.3%,0.1%,43,0.319,0.001,lal,Lakers
11,Houston Rockets,38.6,43.4,.471,0.18,-0.17,0.77,24-30,15-13,47-35,29-53,4.5%,,0.1%,0,39,0.045,0,hou,Rockets
12,Utah Jazz,36.9,45.1,.451,0.39,0.90,-2.29,26-30,11-15,47-35,29-53,0.6%,,,0,37,0.006,0,uta,Jazz
13,Memphis Grizzlies,30.4,51.6,.371,0.86,-0.89,-5.07,20-36,10-16,39-43,22-60,0,,,0,30,0,0,mem,Grizzlies
14,Portland Trail Blazers,22.9,59.1,.279,0.73,0.70,-8.11,15-39,8-20,33-49,16-66,0,,,0,23,0,0,por,Blazers
15,San Antonio Spurs,18.0,64.0,.220,0.41,1.33,-8.21,11-44,7-20,27-55,11-71,0,,,0,18,0,0,sa,Spurs
