Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.1,26.9,.672,-0.32,-0.01,5.55,29-12,26-15,67-15,44-38,100.0%,73.6%,60.5,23.9,10.6,3.8,0.9,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.0%,20.0%
2,Brooklyn Nets,52.3,29.7,.638,-0.04,-0.01,3.93,27-13,25-17,64-18,42-40,99.9%,23.0%,18.6,29.3,29.5,14.2,5.6,1.8,0.5,0.2,NA,99.2,0.7,0.1,NA,NA,,NA,16.9%,9.4%
3,Cleveland Cavaliers,51.7,30.3,.631,-0.03,-0.38,4.89,26-15,26-15,62-20,40-42,99.9%,78.5%,16.7,31,27.4,14.7,7,2.3,0.5,0.3,NA,99.1,0.7,0.1,0.1,NA,,NA,24.0%,14.2%
4,Philadelphia 76ers,48.2,33.8,.588,-0.45,0.47,3.17,24-15,24-19,59-23,34-48,97.3%,3.2%,2.2,6.9,14.5,28.2,24.9,13.3,4.8,2.6,NA,90.0,6.1,2.4,1.1,0.4,0.2,NA,11.3%,5.5%
5,Milwaukee Bucks,48.0,34.0,.586,-0.07,0.17,1.21,26-14,22-20,60-22,37-45,96.7%,19.9%,1.8,7.8,13.7,25.2,26.4,13.9,4.9,3,NA,88.8,6.7,2.9,1,0.5,0.2,NA,4.9%,2.0%
6,New York Knicks,44.7,37.3,.545,-0.26,0.41,2.45,22-19,23-18,57-25,31-51,84.4%,0.3%,0.2,0.6,2.4,7.9,17,27.3,18.2,10.8,NA,55.4,20,12,6.6,3.7,2.3,NA,6.7%,3.0%
7,Indiana Pacers,43.2,38.8,.527,-0.01,0.21,0.04,23-18,20-21,54-28,32-50,68.5%,1.4%,0.1,0.4,1.3,3.5,9.6,18,20.4,15.4,NA,32.7,22.6,19.8,13.5,6.6,4.8,NA,1.6%,0.5%
8,Chicago Bulls,40.9,41.1,.499,1.01,-0.83,0.40,19-22,22-19,52-30,29-53,46.8%,0.3%,NA,NA,0.3,1,3.3,8.3,15.9,17.9,NA,12.9,13.9,18.8,20.3,16.3,17.7,NA,1.5%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,40.5,41.5,.494,-0.29,0.50,-0.53,21-20,20-21,51-31,28-54,43.9%,61.9%,NA,NA,0.2,1.1,3.3,8.2,15,16,NA,12.9,14.6,17.4,17.4,15,22.7,NA,0.8%,0.2%
10,Toronto Raptors,39.1,42.9,.476,0.64,-0.46,0.64,17-23,22-20,50-32,26-56,28.6%,,NA,NA,NA,0.2,0.9,2.8,9.1,15.6,NA,3.9,6.1,11.6,17.3,22.6,38.5,NA,1.0%,0.4%
11,Atlanta Hawks,38.1,43.9,.465,-0.33,0.36,-1.48,19-21,19-23,52-30,27-55,18.8%,21.7%,NA,NA,NA,0.1,0.6,2.4,6.1,9.6,NA,3.2,5.3,8.2,12.1,17.5,53.9,NA,0.2%,
12,Washington Wizards,37.5,44.5,.458,0.70,-0.55,-0.77,17-24,21-20,49-33,25-57,15.1%,16.3%,NA,NA,NA,NA,0.4,1.5,4.6,8.5,NA,2.0,3.4,6.7,10.6,16.8,60.5,NA,0.2%,
13,Orlando Magic,30.6,51.4,.373,-0.07,0.45,-4.05,15-26,16-25,42-40,21-61,0.1%,0.2%,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.2,0.6,99.2,NA,,
