Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.0,20.0,.756,0.58,-1.85,9.60,37-12,25-8,70-12,52-30,100.0%,99.7%,99.3,0.7,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,59.1%,40.9%
2,Cleveland Cavaliers,52.5,29.5,.640,-0.39,-0.57,4.27,31-16,22-13,62-20,42-40,99.9%,62.8%,0.3,40.2,24.3,18.8,12.5,3.2,0.4,0.2,NA,99.3,0.7,0.1,NA,NA,,NA,9.3%,3.6%
3,New York Knicks,52.0,30.0,.634,-0.49,0.39,5.27,32-18,20-12,61-21,42-40,99.9%,0.2%,0.2,23.6,28,24.9,18.5,4,0.6,0.2,NA,99.2,0.8,0.1,NA,NA,,NA,12.7%,5.5%
4,Milwaukee Bucks,51.6,30.4,.629,-0.78,0.70,3.32,33-16,19-14,61-21,42-40,99.9%,36.6%,0.2,22.2,25.7,24.3,20.2,5.9,1,0.4,NA,98.5,1.4,0.1,NA,NA,,NA,5.8%,1.9%
5,Philadelphia 76ers,51.0,31.0,.622,-0.94,0.03,4.88,30-18,21-13,61-21,40-42,99.6%,0.1%,0.1,13,20.3,26.2,30.3,7.8,1.5,0.6,NA,97.6,2.2,0.2,NA,NA,,NA,9.6%,3.9%
6,Orlando Magic,45.2,36.8,.551,0.39,-1.74,1.12,26-23,19-14,55-27,35-47,90.6%,80.4%,NA,0.2,0.9,3.4,10.3,41.8,22.9,11.3,NA,56.5,29.3,11.8,1.9,0.4,0.1,NA,1.4%,0.4%
7,Indiana Pacers,44.7,37.3,.545,0.05,-0.51,1.57,27-23,18-14,54-28,35-47,87.8%,0.7%,NA,0.2,0.7,2.3,7.2,28.8,33.4,15.3,NA,39.1,43.9,14.3,2.2,0.4,0.1,NA,1.9%,0.6%
8,Miami Heat,41.3,40.7,.504,-0.65,-0.07,-1.59,26-23,15-18,52-30,32-50,63.5%,18.9%,NA,NA,NA,0.2,1,8.4,29.3,24.7,NA,9.5,18.5,50.5,15.3,4.7,1.5,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,36.5,45.5,.445,-0.13,-0.05,-2.38,22-27,15-18,48-34,27-55,15.8%,0.7%,NA,NA,NA,NA,NA,0.2,2.8,12.9,NA,0.2,1,5.6,23.5,30.4,39.4,NA,,
10,Brooklyn Nets,36.6,45.4,.447,0.06,-0.33,-0.75,20-28,17-17,47-35,26-56,23.9%,,NA,NA,NA,NA,NA,0.1,4.9,18.9,NA,0.1,1.2,10.1,29.7,28,30.9,NA,0.1%,
11,Chicago Bulls,36.6,45.4,.446,-0.76,0.52,-2.32,23-27,14-18,47-35,27-55,17.2%,,NA,NA,NA,NA,NA,0.1,3.3,13.9,NA,0.1,1,7.2,25.3,30.2,36.3,NA,,
12,Toronto Raptors,32.1,49.9,.392,0.06,-0.36,-2.61,17-31,15-19,43-39,22-60,1.9%,,NA,NA,NA,NA,NA,NA,0.1,1.7,NA,,0.1,0.3,2.2,5.8,91.7,NA,,
13,Washington Wizards,17.7,64.3,.216,-0.41,0.85,-9.37,9-39,9-25,28-54,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Charlotte Hornets,17.5,64.5,.213,0.15,0.44,-11.70,10-37,7-28,28-54,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.9,67.1,.182,0.29,0.00,-9.38,6-42,9-25,25-57,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.2,24.8,.697,-0.04,-0.52,8.00,34-15,23-10,65-17,47-35,100.0%,59.0%,50.8,25.2,15.7,7.6,0.7,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,38.8%,19.8%
2,Minnesota Timberwolves,55.8,26.2,.681,0.08,-0.41,6.00,34-15,22-11,65-17,45-37,100.0%,30.1%,25.8,28.1,26.6,17.1,2.1,0.1,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,19.2%,8.0%
3,Los Angeles Clippers,54.8,27.2,.668,-0.23,0.11,6.22,32-15,23-12,65-17,43-39,100.0%,98.6%,13.9,29,26.4,26.6,3.5,0.5,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,20.2%,8.8%
4,Denver Nuggets,54.5,27.5,.664,0.48,-0.85,4.58,34-16,20-12,63-19,43-39,100.0%,10.9%,9.5,17.2,29,37.9,5.6,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,11.9%,4.0%
5,New Orleans Pelicans,47.9,34.1,.584,0.18,-0.31,3.77,28-21,20-13,58-24,37-45,95.9%,88.8%,NA,0.4,1.9,7.6,51.8,22.9,7.1,4.2,NA,84.6,8.7,3.9,1.6,0.8,0.4,NA,5.8%,1.7%
6,Sacramento Kings,46.5,35.5,.566,0.08,0.91,1.14,29-19,17-17,57-25,37-45,88.9%,1.1%,NA,0.1,0.4,2.5,23.9,39.9,13.9,8.2,NA,66.8,18.1,8.2,4.5,1.6,0.9,NA,1.3%,0.3%
7,Phoenix Suns,44.2,37.8,.539,-1.06,1.52,1.17,28-21,16-17,54-28,33-49,69.3%,0.2%,NA,NA,NA,0.5,6.9,17.8,25.5,18.5,NA,25.2,30.6,19.2,12.6,7.4,5.0,NA,1.1%,0.2%
8,Dallas Mavericks,42.0,40.0,.512,0.21,-0.04,-0.40,26-23,16-17,51-31,31-51,41.9%,6.0%,NA,NA,NA,NA,2.5,5.9,16.1,17.3,NA,8.4,14.2,20.9,20.9,17.8,17.8,NA,0.3%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Houston Rockets,41.5,40.5,.506,0.16,-0.28,1.70,23-25,19-15,51-31,31-51,41.3%,5.2%,NA,NA,NA,NA,1.9,6.2,15,18.2,NA,8.1,11,17.7,19.1,19.5,24.6,NA,0.9%,0.3%
10,Los Angeles Lakers,41.2,40.8,.502,0.65,0.09,-0.37,26-25,15-16,51-31,30-52,31.2%,0.1%,NA,NA,NA,NA,0.6,3.5,11,16.1,NA,4.1,9.8,15.3,19.6,22.5,28.8,NA,0.2%,
11,Golden State Warriors,40.5,41.5,.494,0.89,-0.89,0.99,21-25,19-17,51-31,30-52,26.6%,,NA,NA,NA,NA,0.5,2.3,9.8,14.1,NA,2.8,6.6,12.3,16.6,20.9,40.9,NA,0.4%,0.1%
12,Utah Jazz,37.7,44.3,.460,0.16,1.00,-2.18,24-26,14-18,48-34,29-53,5.0%,,NA,NA,NA,NA,NA,0.2,1.5,3.4,NA,0.2,0.8,2.5,5,9.6,81.9,NA,,
13,Memphis Grizzlies,30.9,51.1,.377,0.59,-0.26,-4.86,18-31,13-20,44-38,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Portland Trail Blazers,24.6,57.4,.300,0.46,0.96,-7.79,15-34,10-23,34-48,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.5,63.5,.225,0.39,1.03,-8.13,10-40,8-24,28-54,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
